gene_symbol,feature_id,chr,start,end,window_start,window_end,strand,padj_24hrs,change_in_usage_24hrs,padj_48hrs,change_in_usage_48hrs,padj_72hrs,change_in_usage_72hrs,padj_96hrs,change_in_usage_96hrs,padj_GP2D,change_in_usage_GP2D,padj_H838,change_in_usage_H838,padj_HCT116 p53 -/-,change_in_usage_HCT116 p53 -/-,padj_HCT116 p53 +/+,change_in_usage_HCT116 p53 +/+,padj_LU99,change_in_usage_LU99,padj_MCF7,change_in_usage_MCF7,padj_PANC0403,change_in_usage_PANC0403,padj_SKMEL2,change_in_usage_SKMEL2,padj_SUM149PT,change_in_usage_SUM149PT,padj_U2OS,change_in_usage_U2OS,padj_siCFIM25_DMSO,change_in_usage_siCFIM25_DMSO,padj_siCFIM25_DMAi,change_in_usage_siCFIM25_DMAi,pA_type
PRKRIP1,PAS20799_AATAAA_0.25,chr7,102426664,102426665,102426465,102426865,+,NA,-0.030131407369979213,NA,-0.07436654622800765,NA,0.04469299225523932,NA,-0.0818697412880014,NA,-0.03492402356898455,NA,-0.07722972112773369,0,-0.12034932752382176,NA,-0.12223698138880634,NA,-0.056356866453704024,NA,0.03248410627530218,NA,0.055474978725447266,NA,-0.01985733634230263,NA,8.34611779334693e-4,NA,-0.03293423836918241,0,-0.271969875,NA,-0.090255387,distal pA
IMMP2L,PAS22154_AATAAA_0.2,chr7,110663051,110663052,110662851,110663251,-,NA,-0.1181162923188867,NA,0.04344444635739192,NA,0.04513719447858283,NA,0.183991197815998,NA,NA,NA,NA,NA,0.10644123370159186,NA,0.24913522200953347,NA,NA,0,0.2638321553169776,NA,0.08896257444121314,NA,0.06948811288221979,0,0.20371094309317497,0,0.31870435441854295,0,-0.360951373,NA,-0.150674802,distal pA
CAV1,PAS20899_AATAAA_0.35,chr7,116561175,116561176,116560976,116561376,+,NA,0.054028324613401346,NA,0.0213484254514833,NA,0.07821821795217127,NA,0.11721123203580712,NA,NA,NA,0.026443974567754935,NA,0.01409433126099413,0,0.05226237226937813,NA,0.13393722232895333,NA,0.07523900726755584,NA,-0.0063549114375257565,NA,0.049691876113996725,NA,0.04087770757981035,NA,0.09069495793543914,0,-0.299156947,NA,-0.120381773,distal pA
NDUFA5,PAS22200_AATAAA_0.2,chr7,123541029,123541030,123540829,123541229,-,9.001583745079125e-5,0.164114011813556,0.0254550490081963,0.12820738295537126,5.1010697090178164e-8,0.2112854678910661,1.2850270661924875e-9,0.24089580007219524,5.768360862049334e-9,0.2637519318768792,0.02119703979629112,0.12015991676346303,0.08200932356332263,0.06715332387669459,NA,0.08032144498508631,0.05415118692245382,0.12173657838446884,3.2131634966675826e-12,0.20542120273301256,0.008564672154846329,0.08381854266000399,NA,0.01301714725285441,4.420341320994691e-4,0.13037994670303277,1.517390476237841e-7,0.22032661315783655,3.707349108415259e-18,-0.490604426,4.148639619659895e-5,-0.256719532,distal pA
METTL2B,PAS20946_AATAAA_0.15,chr7,128505314,128505315,128505115,128505515,+,NA,0.016437177257397906,NA,0.07878383771044495,1,-0.09923940957323972,1,0.04555064535616982,NA,0.08233848438771796,NA,0.010946780694982117,NA,0.04737566251795289,NA,0.007764331163625238,NA,0.0755152730021873,0.6597316092867725,0.06903443463573616,NA,-0.00149151022986016,NA,0.029978350252093444,0.798613670913971,0.07116664896428296,NA,0.09743153190590348,1.0173166754675616e-4,-0.304479128,NA,-0.132762654,distal pA
PODXL,PAS22297_ATTAAA_0.3,chr7,131500273,131500274,131500073,131500473,-,NA,0.01895686060604529,NA,0.025097248738966016,NA,-0.018715641133705163,0.3836931067828476,0.014105486521216236,NA,-0.026586341186981888,NA,-0.03353728504841724,NA,0.01328583116571691,NA,-0.007701850485145489,NA,-0.00795466507743603,NA,-0.025881089983355254,NA,NA,NA,-0.004321359741259134,NA,-0.07189437834572976,NA,-0.03486969382214844,1.1555320250000276e-5,-0.179387967,0.031059595982324217,-0.066094753,distal pA
PRKAG2,PAS22441_ATTAAA_0.35,chr7,151556127,151556128,151555927,151556327,-,NA,0.052036418722786526,NA,0.10940876175815506,0,0.1587958802498194,NA,0.10309111405651215,NA,NA,NA,NA,NA,0.032731840811634494,NA,0.03758278080147537,NA,NA,NA,0.115773121295085,NA,0.10689381847089709,NA,NA,NA,-0.08066097363355418,NA,NA,0,-0.618030324,0,-0.308530671,distal pA
INSIG1,PAS21166_ATTAAA_0.2,chr7,155310232,155310233,155310033,155310433,+,NA,0.11209895769654032,NA,0.05925119352925623,NA,0.06860854099306313,NA,0.13449205611923376,0.012419289896062646,0.1176506031950244,NA,0.08304876957571405,NA,-0.03823740421047317,NA,0.0941818572732418,NA,0.02380466492564393,8.580831279684281e-7,0.12036124024150484,NA,0.029195943381560507,NA,0.08199580850471899,NA,0.04986537265309931,NA,0.10207507514730774,0,-0.452267728,0,-0.258201585,distal pA
TDRP,PAS23608_AATAAA_0.1,chr8,489945,489946,489745,490145,-,NA,NA,NA,NA,0,0.2983380728210402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.285526245,NA,-0.13292686,distal pA
ZDHHC2,PAS22591_AATAAA_0.25,chr8,17222731,17222732,17222532,17222932,+,NA,0.06046776564944045,NA,0.1207209139530208,NA,NA,NA,NA,NA,NA,NA,0.103955940072615,NA,0.20497750576536444,NA,NA,NA,NA,NA,NA,7.012531352198278e-4,0.18826168391489773,NA,0.011817061749282098,NA,NA,0,0.1803116695915663,0,-0.278092905,NA,-0.100552358,distal pA
ENTPD4,PAS23711_AATAAA_0.15,chr8,23429162,23429163,23428962,23429362,-,NA,0.0445963447655775,0,0.192676951797636,NA,0.10334641179015512,0,0.22513323679358332,NA,0.11198102311319293,0,0.12189114836094794,0,0.16869167269200758,NA,0.11943229944630084,NA,0.18195050871036755,0,0.21072573227306357,0,0.14306078888866214,NA,0.010819415627208118,NA,0.10185979606257978,0,0.13810702203633946,0,-0.384641354,NA,-0.158470896,distal pA
BNIP3L,PAS22696_ATTAAA_0.3,chr8,26413119,26413120,26412920,26413320,+,NA,0.016291606523383684,0,0.10537682296548988,0,0.1324468450263111,NA,0.05398221068584902,NA,0.034557439336710294,NA,-1.4052189128133108e-4,0,0.08909401064631217,NA,0.0497976019410698,NA,-0.0021614151495342737,NA,0.05482961330881575,0,0.10095300400820556,NA,0.04089326206312238,NA,0.040025950884246986,NA,0.046749763267994515,0,-0.190456885,NA,-0.079703725,distal pA
GSR,PAS23769_AATAAA_0.35,chr8,30678066,30678067,30677866,30678266,-,NA,0.004783197227469005,NA,0.0026223973696836156,0,0.03310530474917961,0,0.036843573901743865,NA,-0.009263810002865136,NA,0.058358959778348485,NA,0.008271523562966787,NA,0.028301787386833865,0,0.06596522994333975,0,0.037894166805393814,NA,0.0320583412340123,NA,0.007405624387386012,NA,-0.0019935615619095515,0,0.10083296865938518,0,-0.157263505,0,-0.076772868,distal pA
UBXN8,PAS22747_AATAAA_0.35,chr8,30767001,30767002,30766802,30767202,+,0,0.13481087487162458,0,0.10739644568522266,NA,0.08097822590822024,0,0.193397839657536,NA,0.03650540976411787,NA,NA,NA,0.09293401686180648,NA,0.10049106007802155,0,0.154513216014733,NA,NA,NA,NA,0,0.1600906635260695,NA,0.14289052101341015,NA,NA,0,-0.341697683,0,-0.187838141,distal pA
PPP2CB,PAS23772_AATAAA_0.4,chr8,30785620,30785621,30785420,30785820,-,NA,0.02162388586714692,NA,0.023948726959825303,0,0.028258628147989406,0,0.06198250028361685,NA,0.05355189688607309,NA,NA,0,0.03468542877211489,NA,0.025639848014622713,NA,0.01837067757643185,NA,0.03234014409812225,NA,0.006489335420843179,NA,0.004883310902298321,NA,0.01176807738594554,NA,0.019644876385229937,0,-0.271799182,0,-0.119972839,distal pA
BAG4,PAS22800_AATAAA_0.15,chr8,38213298,38213299,38213099,38213499,+,NA,0.04016216881175172,NA,-0.04242360427442993,0,0.1002581717113421,NA,0.0565470405897156,NA,0.03265383693461821,NA,0.08536232837714741,NA,-0.014083403345902523,NA,NA,NA,0.028620771318378257,NA,NA,NA,-0.0374417894499115,NA,NA,NA,-0.07676266960142897,NA,NA,0,-0.403299482,0,-0.180625841,distal pA
SLC20A2,PAS23846_AATAAA_0.2,chr8,42416476,42416477,42416276,42416676,-,NA,0.0891898819916489,0,0.08938615174820252,0,0.13910702484164916,0,0.13388064652312837,NA,0.08256156234614176,NA,NA,NA,0.05429390920063781,NA,0.05422894654457777,NA,NA,0,0.1729821020390203,NA,0.08011602621991498,NA,0.1284853844527658,0,0.12950706212913454,NA,0.0469821046639769,0,-0.41949662,NA,-0.171168857,distal pA
NSMAF,PAS23926_ATTAAA_0.35,chr8,58583510,58583511,58583310,58583710,-,NA,-0.00935872230458168,NA,0.003350089314789084,NA,-0.001079566127100584,NA,0.02070298497407108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.118228424,0,-0.070334925,distal pA
TRAM1,PAS24016_AATAAA_0.25,chr8,70573445,70573446,70573245,70573645,-,4.756418628283394e-5,0.05854073493057688,1.552678309310922e-14,0.10002274204329842,4.362884267197661e-15,0.09564604178891112,2.9008091345505067e-17,0.11767666259167142,NA,0.09100955949389922,NA,0.01874795453289735,NA,-0.025100815905773288,0.031195607903314035,0.056063940410636226,0.004368925573345808,0.06430500316451382,4.354015781740552e-9,0.17207167092888465,6.623871719551983e-4,0.0548849744389629,NA,0.06950069144844906,0.003902427951598488,0.08466993323167038,0.006804456470219281,0.08798538263339484,1.2244423414324526e-63,-0.352746728,5.5426486105441823e-08,-0.11994693,distal pA
RIPK2,PAS23104_AATAAA_0.1,chr8,89791056,89791057,89790857,89791257,+,NA,0.09745534823807613,NA,0.07426724766629139,0,0.1709825631248295,NA,0.11341783959300555,0,0.19132304082426843,NA,0.06233502392690182,NA,-0.07427404067814569,NA,0.014778711139072254,0,0.1991693341680596,NA,0.1068137958587902,0,0.29089403716187445,NA,0.03778476663408242,NA,0.0772249923588858,NA,0.04166581099917799,0,-0.114897558,NA,-0.051097137,distal pA
POP1,PAS23214_AATAAA_0.25,chr8,98159833,98159834,98159634,98160034,+,0,0.15437055048131287,0,0.25766289393190317,0,0.27298669668955033,0,0.26183674475521557,0,0.32343639973590815,NA,0.2372655397242892,0,0.1611463532787495,0,0.18269496115222927,0,0.3421746197206034,0,0.2554098352161232,0,0.32123653493867577,NA,0.11719473735971976,0,0.32588139096369434,NA,0.15872817788112847,0,-0.500570156,0,-0.252374359,distal pA
VPS13B,PAS23225_AATAAA_0.3,chr8,99877578,99877579,99877379,99877779,+,NA,0.023146163779817708,NA,-0.029597826729024224,NA,0.0927058628089692,NA,0.11280970206128592,NA,NA,0,0.14255920511694065,NA,-0.0769770213227472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.314700577,0,-0.157748435,distal pA
POLR2K,PAS23228_AATAAA_0.05,chr8,100154002,100154003,100153803,100154203,+,0,0.052595120492262115,0,0.0906111035751712,0,0.13601082730641278,0,0.22045901480296948,0,0.21549605734317967,0,0.22414142715822416,NA,-4.384367449850046e-5,NA,-0.009884539665308334,0,0.1346443329765893,0,0.30409943800956996,0,0.21327607298189627,0,0.20309295371383235,0,0.0992509302229866,0,0.16722362160612003,0,-0.296868255,0,-0.165038523,distal pA
RRM2B,PAS24326_AATAAA_0.2,chr8,102204582,102204583,102204382,102204782,-,NA,0.0022506600151871448,NA,-0.034112317905507616,0,-0.05340390562237307,0.991963056391081,-0.011841244531085704,NA,-0.08599926776801714,NA,-0.14921785655944453,0,-0.16726012880460803,NA,-0.062302253093508675,NA,-0.061860083552478407,NA,-0.022203035964573292,NA,-0.05869855235662569,NA,-0.08015028730137996,NA,0.16469965866014136,NA,-0.04893205689644442,1.7660039314074778e-22,-0.389916505,3.6962911925956e-6,-0.165157488,distal pA
DERL1,PAS24481_ATTAAA_0.2,chr8,123013347,123013348,123013147,123013547,-,1.0004465499554724e-4,0.08837310145371241,1.728724658843345e-5,0.11868732785581088,1.4821077411441294e-16,0.21713344884444744,1.9173037828920085e-33,0.2422377005395728,5.167519056763408e-6,0.193040504226856,4.160651794115675e-4,0.1460322323655101,0.0020630979409719218,0.0906441551798014,1.2205404376677721e-8,0.1639782190696253,1.1285658150284855e-14,0.24690343768643236,0.015028232709651245,0.08126752469865894,0.1487591144176472,0.08451822277656718,0.009973657730143316,0.12234949760010982,4.755100041175238e-6,0.1827102377404271,8.385844962936237e-5,0.12434993011129564,1.0533956471760209e-13,-0.156989671,0.021000404617873676,-0.069499768,distal pA
NTAQ1,PAS23375_AATAAA_0.2,chr8,123442019,123442020,123441820,123442220,+,0,0.16232904709885665,NA,-0.021067761122488093,0,0.11618327544783802,NA,0.10502310380243896,NA,-0.0055109074360416566,NA,-0.01695598308851065,NA,-0.0446445682096297,NA,0.013031887559343036,NA,0.05445094667684636,0.03251396127590178,0.12007000493774111,NA,NA,NA,-0.02376718923292287,NA,0.050236067573409815,NA,0.013352015499656589,0,-0.211312861,NA,-0.083386814,distal pA
UBQLN1,PAS26127_AATAAA_0.1,chr9,83659968,83659969,83659768,83660168,-,NA,0.0484618269428464,NA,0.024773437046333613,4.597045160449136e-5,0.08627631094186883,3.9001835873613315e-8,0.11630856176351057,NA,0.03923894058328536,NA,0.021639509469203233,NA,-0.007896381567428779,NA,0.04721848213904167,NA,0.009418902149120112,1.2641502326065732e-21,0.2128834114878017,NA,0.027836628862527357,NA,0.05548560663052804,NA,0.08958656342823684,NA,0.0822984932017114,4.910151724429186e-25,-0.296182444,1.0540404022230126e-4,-0.108507842,distal pA
GOLM1,PAS26151_AATAAA_0.35,chr9,86026146,86026147,86025946,86026346,-,0,0.08580344868250145,0,0.10252672071549374,0,0.11747151071903383,0,0.17148579896707472,NA,0.02445625170895427,NA,0.04641431284319075,1,-0.01871720121200693,NA,0.06434673016272052,0,0.12546230372429146,0.0010802967753464935,0.1068018316343744,NA,0.06718492770154227,NA,0.06089626029650663,0,0.09834281948668022,0.07159446682496219,0.07980835151175902,0,-0.394462493,0,-0.18585248,distal pA
ISCA1,PAS26155_ATTAAA_0.3,chr9,86264549,86264550,86264349,86264749,-,0,0.16158185650858098,0,0.348084297961661,0,0.29583703561797137,0,0.20091305824590328,0,0.18557230115760776,NA,0.16133005000441314,NA,0.17442030323772106,NA,0.13619251608185512,NA,0.1993161319607892,0,0.2372079243251633,0,0.2647600812955072,NA,0.2100154261335068,0,0.21465036065711968,0,0.14648934876120845,0,-0.356063426,NA,-0.156906371,distal pA
SECISBP2,PAS25140_AATAAA_0.25,chr9,89359638,89359639,89359439,89359839,+,NA,0.06979918336040336,0,0.12175948649510916,NA,0.02351520540784413,0,0.16366945789732534,NA,-0.05063865072024498,NA,NA,NA,0.06106969624731118,NA,0.035973562520537405,NA,-0.04750157339622896,0,0.3252917386653267,NA,0.15279489112050537,NA,0.1366900166246796,NA,0.09552314784358008,NA,0.04156471630418623,0,-0.321011183,NA,-0.112027257,distal pA
TGFBR1,PAS25251_AATAAA_0.25,chr9,99153646,99153647,99153447,99153847,+,NA,-0.01802351419067194,NA,-0.004144974769965448,NA,0.05604846482173731,NA,0.06314892898162616,NA,0.0033420790116683863,NA,0.0037069580375690414,NA,0.006286981755435406,NA,-0.037030705983979506,NA,-0.006160279001348634,NA,-0.04761451848032505,NA,NA,NA,-0.02580439556816816,NA,-0.006470917878047322,NA,0.00552012912938038,0,-0.548328997,0,-0.277726223,distal pA
MRPL50,PAS26308_AATAAA_0.15,chr9,101387633,101387634,101387433,101387833,-,0,0.0607505259959333,0,0.1658527167921342,0,0.30963840266749026,0,0.2216399203730248,0,0.124540598693568,0,0.24037288826451456,0,0.39823537035899725,0,0.339622039579892,0,0.18425484658894872,0,0.0991502441650916,NA,0.12468776185288875,NA,0.088211747637093,0,0.09758035528391593,NA,0.08152307433546488,0,-0.127836273,NA,-0.052341861,distal pA
NIPSNAP3A,PAS25304_AATAAA_0.05,chr9,104760117,104760118,104759918,104760318,+,NA,0.061407350344479195,0,0.11248657986363776,0,0.09743002028193903,0,0.22615588270215736,NA,0.1493757420675179,NA,0.09979870127279522,NA,0.015871575354612033,NA,0.12695153833564887,NA,0.08466214910159175,NA,0.1612985625931871,NA,0.11908074017158066,NA,0.08294589195631974,NA,0.07343776024440885,0,0.1798317898106937,0,-0.322126317,NA,-0.164004599,distal pA
ZNF462,PAS25330_AATAAA_0.4,chr9,107013250,107013251,107013051,107013451,+,NA,0.09035339378393424,NA,0.028387745376755924,0.012577984041448475,0.12092447333617408,0.009287762053487091,0.10252870793822116,NA,NA,NA,0.053644565607571026,NA,-0.05520038342576705,NA,0.03699245529937878,NA,0.0424451696068332,NA,0.07781779616192841,NA,-0.05754913487867708,NA,0.01914046337889463,NA,0.021505700145001527,0.001941745718999783,0.10535301264270612,1.670738045976145e-21,-0.406745582,1.7257644330034193e-4,-0.160348286,distal pA
HSDL2,PAS25373_AATAAA_0.3,chr9,112472403,112472404,112472204,112472604,+,0.3319918417047172,0.07292761250496416,0.016842657364950935,0.10603247681830774,0.006121701829486062,0.1147487491716519,0.0017772395020692396,0.13846965244094933,NA,0.06646487756286745,NA,0.014277350341599826,NA,-0.02333817508220215,NA,0.1191423680583672,NA,0.17891668479851425,0.0026956425762391357,0.16895257125723706,NA,0.059617618927707616,NA,0.1084176891326904,NA,0.07883089190083448,0.059035846912371175,0.12709654742542387,6.226814171098876e-27,-0.402927641,2.055659801598066e-6,-0.24846026,distal pA
SLC31A1,PAS25392_AATAAA_0.2,chr9,113264490,113264491,113264291,113264691,+,NA,0.09358931210926168,NA,0.019473688548819368,0.3739715632110862,0.08576774392431108,0.0012852373929227946,0.1917836206328924,NA,-0.017842267591700767,NA,-0.06445403787533499,0.13901275567995064,0.10008750224059304,1,0.014382996987135632,NA,0.026658451077208767,1,-0.02251072003442678,NA,-0.03646732052226709,0.002106913079237373,-0.13615299695562505,NA,-0.012005903032297647,NA,0.02894371233366666,0.001352997,-0.188337853,NA,-0.134866447,distal pA
ATP6V1G1,PAS25418_APA_0.1,chr9,114598371,114598372,114598172,114598572,+,NA,0.024889384553318128,NA,-0.005702882805014409,NA,0.006858117489200066,0.004070988689835876,0.06616091105102051,NA,0.007041009459558434,NA,-0.03860842571401912,NA,0.009931188399893489,NA,0.026593649912072023,NA,-9.612958578060216e-4,NA,0.013194523125414692,NA,-0.005214749867688995,NA,0.003758295026021208,NA,0.004961077828083527,NA,0.0707828136247799,1.2634934259077487e-6,-0.147272018,0,-0.079489983,distal pA
GOLGA1,PAS26510_ATTAAA_0.4,chr9,124878374,124878375,124878174,124878574,-,NA,0.08634892260858473,NA,0.1525334118939693,NA,0.1591468263263753,0,0.19959780628272408,NA,NA,NA,0.13001731738985833,NA,0.13012758961110316,0,0.2515062210148541,0,0.2544944343189039,0,0.18472194268956332,NA,-0.01816973170990921,NA,0.037798692449163895,NA,0.13208004787664085,NA,0.14209661800623574,0,-0.308894139,NA,-0.126272826,distal pA
C9orf78,PAS26612_ATTAAA_0.25,chr9,129827291,129827292,129827091,129827491,-,0,0.1083740358484312,NA,0.06340850406376797,0,0.08690340149498488,0,0.12536509390995798,NA,0.05171456738751845,NA,0.03600771610412157,NA,0.06648451319081816,NA,0.06985604360223996,0,0.11662585603786702,0,0.12255576349568607,NA,0.02777397991874853,NA,0.07739093429523747,NA,0.06874503606875526,NA,0.07079279334347566,0,-0.176239404,NA,-0.077306038999999993,distal pA
HCCS,PAS51748_AATAAA_0.25,chrX,11123073,11123074,11122874,11123274,+,NA,0.07430003038660882,0,0.10119949319142664,0,0.2068710023358319,0,0.21469119541109727,NA,0.09868260113480536,NA,0.1627964997012743,NA,0.09125551606949978,NA,0.014186683020162572,0,0.4157038064930315,0,0.2387989440100552,NA,0.14372799634011685,0,0.12165211247545704,NA,0.14236422000746557,NA,0.12265783081632065,0,-0.134864621,NA,-0.07850245,distal pA
TRAPPC2,PAS52524_AATAAA_0.3,chrX,13712246,13712247,13712046,13712446,-,NA,NA,NA,0.053484946512271536,NA,NA,NA,NA,0,0.14073932856147653,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12720125900918966,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.556226211,0,-0.333640028,distal pA
SYAP1,PAS51788_AATAAA_0.4,chrX,16765333,16765334,16765134,16765534,+,1,0.01692531234985295,3.185807043244959e-7,0.1282897337146982,1.8449849427371843e-6,0.13479406273156547,0.01586032381201108,0.07898368371900899,0.6349577413669741,0.049494741415748944,NA,NA,0.6004843324843295,0.0492288282479838,1,0.052953362644901913,0.2788005169896808,0.07194733083433502,0.069642801016493,0.061151861925274886,NA,NA,NA,NA,0.16389803523505397,0.06028315054277389,NA,NA,0.002558981,-0.076463718,NA,-0.022291257,distal pA
NONO,PAS52080_ATTAAA_0.1,chrX,71301165,71301166,71300966,71301366,+,NA,0.003102161573376616,NA,0.011950548831282104,0,0.023722539988145108,0,0.05437062933529846,NA,0.01463090200731232,NA,0.01665353968750205,NA,-0.024925256845568455,0,-0.03799870334668087,0,0.03552837282341115,0,0.051018208328686754,NA,-0.007514902947302615,NA,0.02066249398724118,NA,-0.02514749016438511,NA,0.014081737816065698,0,-0.328351234,0,-0.15541141,distal pA
UBE2A,PAS52314_AATAAA_0.25,chrX,119584421,119584422,119584222,119584622,+,0,0.14768300408147603,0,0.1693320062714001,0,0.2005851696271267,0,0.25887221161320395,0,0.207085805212564,0,0.204295868033604,NA,0.06861637103474538,NA,0.07429325328572645,0,0.2906476345615914,0,0.16252760161268698,0,0.12390135390834668,0,0.11175991511384832,0,0.1493097249027141,0,0.14592729089087814,0,-0.270053223,0,-0.156995335,distal pA
ATP11C,PAS53131_AATAAA_0.3,chrX,139726355,139726356,139726155,139726555,-,NA,0.0710525548930786,NA,0.03096122890515618,NA,NA,0,0.1481093543516664,NA,0.09057054139110876,NA,0.003486456656691228,NA,0.08278374472708894,NA,NA,NA,NA,NA,NA,NA,0.07997036693192672,NA,-0.1140706359057877,NA,-0.007925854876329574,NA,0.0708055658898491,0,-0.683229437,0,-0.366954234,distal pA
LZIC,PAS2714_APA_0.15,chr1,9930246,9930247,9930046,9930446,-,NA,-0.07348904086795693,2.0150401670334937e-4,-0.1747215029992512,4.674903682922881e-7,-0.22304913115386815,1.2808538519707678e-6,-0.2030642488004089,NA,-0.19869786235979,NA,-0.09217720168186366,0.024241978845237665,-0.12993077976442635,NA,-0.06873747593009727,0.006071855610573351,-0.14639195805588112,3.729181159524365e-4,-0.20087705772926068,NA,NA,NA,NA,NA,-0.04938073936889392,NA,-0.1507309317394438,2.2757601967770002e-17,0.33386456322352237,0.00433285,0.14107581636809607,proximal pA
SZRD1,PAS271_AATAAA_0.3,chr1,16396365,16396366,16396166,16396566,+,0.12058321364637858,-0.03790716726893115,0.02693669186984386,-0.05077938745353747,3.876548321479593e-7,-0.09183758065941314,1.0157809248552674e-10,-0.09473928930381607,1,0.014279518927647478,NA,-7.569822369349333e-4,1,-0.009111530000842416,1,-0.02018394482350788,0.003958804611014413,-0.08639955903462407,NA,NA,NA,-0.04429511303048128,NA,0.042337512565185725,0.053244796267225135,-0.05242149741965582,NA,-0.018503115077083104,2.5601209517667024e-8,0.16874206049780266,NA,0.074238176,proximal pA
CAMK2N1,PAS2852_AATAAA_0.4,chr1,20483352,20483353,20483152,20483552,-,NA,0.14894766414136829,NA,-0.07993168156989894,NA,-0.06291409524129188,NA,-0.092338262231076,NA,-0.035956491595053874,NA,NA,NA,0.02323116793592106,NA,0.018850406148611554,NA,-0.03073418880687928,NA,-0.010867101047851713,NA,-0.05279421390639105,NA,0.10761261033009473,NA,-0.0013554820979022608,NA,0.021320069565819444,0,0.1759920358604674,NA,0.067867913,proximal pA
ELOA,PAS352_AATAAA_0.25,chr1,23759895,23759896,23759696,23760096,+,1.2353815493011408e-5,-0.1351881352556384,3.3440597645458214e-11,-0.22051035939706165,2.3459422115550703e-19,-0.3021825940498687,2.05358657980101e-28,-0.3406420133953596,NA,-0.20177593303881597,3.675214769413352e-5,-0.20167175680567395,2.3820007116495137e-6,-0.1562494471282111,NA,-0.12434521450660292,3.956063616727141e-7,-0.30027854194945164,0.0010238271590293944,-0.16118344743578472,6.040470383869513e-4,-0.20560926690021045,NA,-0.04634234866207554,6.701346211810769e-4,-0.1877889048005548,0.003577558816410795,-0.14867836802573914,3.123370119903085e-13,0.3826879829800105,0.003328925,0.2325388958196052,proximal pA
SYF2,PAS2949_APA_0.3,chr1,25222994,25222995,25222794,25223194,-,NA,-0.07957145076394795,0,-0.09811006688733288,0,-0.07889090619394029,0,-0.09628064847241836,NA,-0.1134798887691224,NA,0.0015276834370230308,NA,-0.013649845950985172,NA,-0.036780387583920326,NA,-0.07001289933218674,NA,-0.049747078992984806,NA,-0.018609307426552313,NA,-0.027599385495612916,NA,-0.02123799695015216,0,-0.1810353766215423,0,0.31057796987587033,0,0.16829347953128626,proximal pA
MTFR1L,PAS417_APA_0.3,chr1,25832285,25832286,25832086,25832486,+,NA,-0.030448963573796117,NA,-0.021257014100910993,NA,-0.01877037551928424,NA,-0.03845464784209069,NA,-0.04383772839845673,NA,-0.024537667094963772,NA,0.01373922874726792,NA,NA,NA,-0.03136412754499078,NA,NA,NA,NA,NA,-0.007664440447403789,NA,-0.04087328086049319,NA,-0.04241172136450308,0,0.1352634717740689,NA,0.062756984,proximal pA
PSMB2,PAS3147_AATAAA_0.1,chr1,35603138,35603139,35602938,35603338,-,2.017427147261353e-4,-0.06002474755349241,6.555551133417093e-5,-0.062315750014091176,1.0245272235939232e-16,-0.11346106465125594,1.7928624013650993e-14,-0.11541386999897862,3.705748464232059e-4,-0.09964551939204358,NA,-0.0712442447872399,2.1946421042494394e-13,-0.1059952055782376,1.612019804759795e-9,-0.10233478501735992,9.707847597587127e-11,-0.1957171277040511,1.7848313868176383e-4,-0.07707239524651521,0.010649908471702175,-0.09585743648684408,1.5642952687008138e-7,-0.13062946203375392,8.279944419484866e-10,-0.13786740844630008,4.0122801034934425e-8,-0.15482235617625872,7.567090252573381e-9,0.1400605669949686,0.3328279921643509,0.049569433,proximal pA
RLF,PAS689_ATTAAA_0.2,chr1,40240680,40240681,40240481,40240881,+,NA,-0.09259483218000436,NA,0.021712498346099895,NA,-0.027752280460991985,NA,-0.03948873555377225,NA,-0.13515083079644144,NA,-0.15926462759945684,NA,0.06416873880039259,NA,-0.06455099618196297,NA,0.013073271800166096,NA,0.10770175579123796,NA,-0.05490547611114424,NA,NA,NA,-0.05723419389411222,NA,-0.08552006490936964,0,0.2600651125142618,NA,0.091647604,proximal pA
SMAP2,PAS697_AATAAA_0.15,chr1,40422115,40422116,40421916,40422316,+,NA,-0.05047095518359858,NA,-0.01602909651024008,0,-0.07932034959304982,0,-0.09056076500048266,NA,-0.04264583745634637,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.1485628093811146,NA,NA,NA,-0.014596662486252491,NA,NA,NA,-0.05485110400225569,0,0.2299108949948459,NA,0.080114858,proximal pA
EFCAB14,PAS3346_AATAAA_0.3,chr1,46676569,46676570,46676369,46676769,-,0.0014851566172910454,-0.12268009507220017,NA,NA,8.457553100733898e-7,-0.16270536231869953,2.858583409540532e-7,-0.18022132548248732,NA,NA,NA,-0.01926982127908161,NA,NA,0.10470191804092405,-0.07041248228245986,0,-0.1239775514398762,5.191231117842678e-4,-0.18342579843516288,NA,-0.058494511502551805,NA,-0.10635290245134572,1.284656287163049e-7,-0.1794209163665857,NA,-0.0888437249854733,5.710365762225677e-7,0.32447485629651773,0,0.19955407881295084,proximal pA
