gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO1,DMSO2,DMSO3,treatment_1,treatment_2,treatment_3,mean_diff,V1,start,V3,V5,strand,V7,V8,V9,mean_usage,pA_type,cell_line
SFPQ_ENSG00000116560.12,PAS3138_AATAAA_0.05,3.201588689955412e-10,1.0491462556483518e-5,SFPQ_ENSG00000116560.12,24.769003274999704,1,6.462845915032061e-7,1.86138522413738e-5,SFPQ_ENSG00000116560.12,0.3705038865120209,0.3705038865120209,0.3705038865120209,0.5117647009720994,0.5117647009720994,0.5117647009720994,0.1412608144600785,chr1,35176380,35176381,3030,-,ENSG00000116560.12,SFPQ,UTR3,0.44113429374206015,distal pA,SUM149PT
SGCB_ENSG00000163069.13,PAS13631_AATAAA_0.2,0.46655388388280983,NA,SGCB_ENSG00000163069.13,1.734878832037566,1,0.1877890229734969,0.4167383338193848,SGCB_ENSG00000163069.13,0.3370458975578608,0.3370458975578608,0.3370458975578608,0.22996715263983455,0.22996715263983455,0.22996715263983455,-0.10707874491802624,chr4,52020705,52020706,294,-,ENSG00000163069.13,SGCB,UTR3,0.28350652509884766,distal pA,SUM149PT
SGO1_ENSG00000129810.15,PAS10818_AATAAA_0.15,0.7153105312057786,NA,SGO1_ENSG00000129810.15,0.3825870269432414,1,0.5362219450106275,0.7450171487302538,SGO1_ENSG00000129810.15,0.6812399800972042,0.6812399800972042,0.6812399800972042,0.5792204430022035,0.5792204430022035,0.5792204430022035,-0.10201953709500078,chr3,20169484,20169485,23,-,ENSG00000129810.15,SGO1,UTR3,0.6302302115497038,distal pA,SUM149PT
SGPP1_ENSG00000126821.8,PAS37620_AATAAA_0.25,0.6899930500080655,NA,SGPP1_ENSG00000126821.8,0.4474556925979414,1,0.5035456883064362,0.7236091621826851,SGPP1_ENSG00000126821.8,0.9015935324778858,0.9015935324778858,0.9015935324778858,0.9347302977787308,0.9347302977787308,0.9347302977787308,0.033136765300845195,chr14,63684218,63684219,598,-,ENSG00000126821.8,SGPP1,UTR3,0.9181619151283082,distal pA,SUM149PT
SGTB_ENSG00000197860.10,PAS16135_AATAAA_0.25,0.09439127978433091,NA,SGTB_ENSG00000197860.10,4.806366526088482,1,0.028354770516827364,0.12026810498473556,SGTB_ENSG00000197860.10,0.5313637104943538,0.5313637104943538,0.5313637104943538,0.8203349210489289,0.8203349210489289,0.8203349210489289,0.2889712105545751,chr5,65665929,65665930,437,-,ENSG00000197860.10,SGTB,UTR3,0.6758493157716414,distal pA,SUM149PT
SH3D19_ENSG00000109686.20,PAS14192_AATAAA_0.25,0.7279439730427686,NA,SH3D19_ENSG00000109686.20,0.3506681342171305,1,0.5537351589812513,0.7560173979334395,SH3D19_ENSG00000109686.20,0.8681317675635414,0.8681317675635414,0.8681317675635414,0.8244444370764391,0.8244444370764391,0.8244444370764391,-0.04368733048710216,chr4,151120286,151120287,580,-,ENSG00000109686.20,SH3D19,UTR3,0.8462881023199902,distal pA,SUM149PT
SH3GLB2_ENSG00000148341.18,PAS26465_APA_0.25,0.9918709893111716,NA,SH3GLB2_ENSG00000148341.18,9.403781582477676e-4,1,0.9755362367250592,0.9931196379956184,SH3GLB2_ENSG00000148341.18,0.071249169065667,0.071249169065667,0.071249169065667,0.0721247135344641,0.0721247135344641,0.0721247135344641,8.755444687971042e-4,chr9,129007794,129007795,38,-,ENSG00000148341.18,SH3GLB2,UTR3,0.07168694130006556,distal pA,SUM149PT
SH3KBP1_ENSG00000147010.19,PAS52607_AATAAA_0.35,0.01067608796121352,0.31499707169590596,SH3KBP1_ENSG00000147010.19,4.269240639040618,1,0.0388082696210716,0.14818012693770008,SH3KBP1_ENSG00000147010.19,0.6972235749920448,0.6972235749920448,0.6972235749920448,0.7769116750171742,0.7769116750171742,0.7769116750171742,0.07968810002512938,chrX,19535403,19535404,143,-,ENSG00000147010.19,SH3KBP1,UTR3,0.7370676250046095,distal pA,SUM149PT
SH3PXD2A_ENSG00000107957.17,PAS28924_AATAAA_0.35,0.23345594599512695,NA,SH3PXD2A_ENSG00000107957.17,2.7264763310985245,1,0.09869682269712685,0.2769837482747718,SH3PXD2A_ENSG00000107957.17,0.42729028583403894,0.42729028583403894,0.42729028583403894,0.5952362859044517,0.5952362859044517,0.5952362859044517,0.16794600007041266,chr10,103594033,103594034,612,-,ENSG00000107957.17,SH3PXD2A,UTR3,0.5112632858692453,distal pA,SUM149PT
SH3PXD2B_ENSG00000174705.13,PAS16927_AATAAA_0.3,0.37375684826072514,NA,SH3PXD2B_ENSG00000174705.13,1.705528636025889,1,0.19156653636904475,0.4224471658745412,SH3PXD2B_ENSG00000174705.13,0.7177822387658055,0.7177822387658055,0.7177822387658055,0.8640836998090242,0.8640836998090242,0.8640836998090242,0.14630146104321884,chr5,172333500,172333501,274,-,ENSG00000174705.13,SH3PXD2B,UTR3,0.7909329692874149,distal pA,SUM149PT
SH3RF1_ENSG00000154447.15,PAS14270_ATTAAA_0.1,0.18246401563225864,NA,SH3RF1_ENSG00000154447.15,3.289112184009241,1,0.06974072265012868,0.22095852559888995,SH3RF1_ENSG00000154447.15,0.7876510890570966,0.7876510890570966,0.7876510890570966,0.8931725089860495,0.8931725089860495,0.8931725089860495,0.10552141992895292,chr4,169094258,169094259,367,-,ENSG00000154447.15,SH3RF1,UTR3,0.840411799021573,distal pA,SUM149PT
SH3YL1_ENSG00000035115.22,PAS7224_AATAAA_0.35,0.6529153532467564,NA,SH3YL1_ENSG00000035115.22,0.030911418095683985,1,0.8604381591114272,0.9374644394093352,SH3YL1_ENSG00000035115.22,0.768941207611493,0.768941207611493,0.768941207611493,0.7554268187561234,0.7554268187561234,0.7554268187561234,-0.013514388855369486,chr2,218150,218151,494,-,ENSG00000035115.22,SH3YL1,UTR3,0.7621840131838082,distal pA,SUM149PT
SHB_ENSG00000107338.10,PAS25912_APA_0.1,0.07579710578015901,NA,SHB_ENSG00000107338.10,4.641145757541722,1,0.0312141561548554,0.1282054523439708,SHB_ENSG00000107338.10,0.16076075207020943,0.16076075207020943,0.16076075207020943,0.3265278106912075,0.3265278106912075,0.3265278106912075,0.16576705862099808,chr9,37915898,37915899,39,-,ENSG00000107338.10,SHB,UTR3,0.24364428138070848,distal pA,SUM149PT
SHC1_ENSG00000160691.19,PAS4235_ATTAAA_0.15,0.8788654084802743,NA,SHC1_ENSG00000160691.19,0.09007805334840668,1,0.7640779504092536,0.8898442398455354,SHC1_ENSG00000160691.19,0.93956971398198,0.93956971398198,0.93956971398198,0.9437624936059806,0.9437624936059806,0.9437624936059806,0.004192779624000442,chr1,154962298,154962299,4453,-,ENSG00000160691.19,SHC1,UTR3,0.9416661037939803,distal pA,SUM149PT
SHCBP1_ENSG00000171241.9,PAS41531_ATTAAA_0.4,0.8985288107503429,NA,SHCBP1_ENSG00000171241.9,0.06344777411914038,1,0.8011273136500346,0.908659311587586,SHCBP1_ENSG00000171241.9,0.8939142647266185,0.8939142647266185,0.8939142647266185,0.9058237542975324,0.9058237542975324,0.9058237542975324,0.011909489570913869,chr16,46580560,46580561,124,-,ENSG00000171241.9,SHCBP1,UTR3,0.8998690095120754,distal pA,SUM149PT
SHMT1_ENSG00000176974.22,PAS43898_AATAAA_0.25,0.5457612019599865,NA,SHMT1_ENSG00000176974.22,0.8910892627535532,1,0.345182298675547,0.5897071429644968,SHMT1_ENSG00000176974.22,0.6882021639715403,0.6882021639715403,0.6882021639715403,0.7709500583748519,0.7709500583748519,0.7709500583748519,0.08274789440331165,chr17,18327873,18327874,282,-,ENSG00000176974.22,SHMT1,UTR3,0.7295761111731961,distal pA,SUM149PT
SHOX2_ENSG00000168779.21,PAS11888_ATTAAA_0.15,0.9512322496566196,NA,SHOX2_ENSG00000168779.21,0.016147824833865343,1,0.8988817568675121,0.9576768154381065,SHOX2_ENSG00000168779.21,0.3335880677500622,0.3335880677500622,0.3335880677500622,0.31653375474883405,0.31653375474883405,0.31653375474883405,-0.017054313001228172,chr3,158095958,158095959,217,-,ENSG00000168779.21,SHOX2,UTR3,0.32506091124944814,distal pA,SUM149PT
SHPK_ENSG00000197417.9,PAS43654_ATTAAA_0.1,0.2850527359393871,NA,SHPK_ENSG00000197417.9,2.290165145978449,1,0.13019606930231337,0.33131814241998875,SHPK_ENSG00000197417.9,0.7484590840217247,0.7484590840217247,0.7484590840217247,0.6167582103540763,0.6167582103540763,0.6167582103540763,-0.13170087366764838,chr17,3608598,3608599,161,-,ENSG00000197417.9,SHPK,UTR3,0.6826086471879005,distal pA,SUM149PT
SHPRH_ENSG00000146414.17,PAS19560_AATAAA_0.3,0.670234078169804,NA,SHPRH_ENSG00000146414.17,0.49682257862554025,1,0.4808995905572712,0.7053734635189483,SHPRH_ENSG00000146414.17,0.221773002524674,0.221773002524674,0.221773002524674,0.15598991888168182,0.15598991888168182,0.15598991888168182,-0.06578308364299218,chr6,145884810,145884811,77,-,ENSG00000146414.17,SHPRH,UTR3,0.1888814607031779,distal pA,SUM149PT
SHQ1_ENSG00000144736.14,PAS11324_AATAAA_0.25,0.996338799085454,NA,SHQ1_ENSG00000144736.14,4.969253390640915e-4,1,0.982215172164918,0.9972732569055008,SHQ1_ENSG00000144736.14,0.6640730786799959,0.6640730786799959,0.6640730786799959,0.6617191937328414,0.6617191937328414,0.6617191937328414,-0.0023538849471544943,chr3,72749278,72749279,238,-,ENSG00000144736.14,SHQ1,UTR3,0.6628961362064186,distal pA,SUM149PT
SIAH1_ENSG00000196470.12,PAS41559_ATTAAA_0.4,0.2911409298207382,NA,SIAH1_ENSG00000196470.12,2.247545711254588,1,0.13382650620277836,0.33759366326907375,SIAH1_ENSG00000196470.12,0.7763053752892171,0.7763053752892171,0.7763053752892171,0.8508141449204101,0.8508141449204101,0.8508141449204101,0.07450876963119313,chr16,48360537,48360538,294,-,ENSG00000196470.12,SIAH1,UTR3,0.8135597601048136,distal pA,SUM149PT
SIAH2_ENSG00000181788.4,PAS11842_AATAAA_0.15,0.005235768103271338,0,SIAH2_ENSG00000181788.4,11.416342764765204,1,7.280086147346222e-4,0.007473114395312837,SIAH2_ENSG00000181788.4,0.8161339941068099,0.8161339941068099,0.8161339941068099,0.9817203478671864,0.9817203478671864,0.9817203478671864,0.16558635376037656,chr3,150741125,150741126,360,-,ENSG00000181788.4,SIAH2,UTR3,0.8989271709869981,distal pA,SUM149PT
SIGMAR1_ENSG00000147955.18,PAS25856_AATAAA_0.1,0.9508121407372404,NA,SIGMAR1_ENSG00000147955.18,0.01667918733960505,1,0.8972405983679875,0.956760884809672,SIGMAR1_ENSG00000147955.18,0.966252361205708,0.966252361205708,0.966252361205708,0.9686526807539646,0.9686526807539646,0.9686526807539646,0.002400319548256591,chr9,34634723,34634724,1453,-,ENSG00000147955.18,SIGMAR1,UTR3,0.9674525209798364,distal pA,SUM149PT
SIK3_ENSG00000160584.17,PAS31756_ATTAAA_0.3,0.161783420734665,NA,SIK3_ENSG00000160584.17,3.548906291130834,1,0.05958471259167082,0.19872232750090216,SIK3_ENSG00000160584.17,0.6361939525054033,0.6361939525054033,0.6361939525054033,0.8249146673270049,0.8249146673270049,0.8249146673270049,0.1887207148216016,chr11,116843415,116843416,78,-,ENSG00000160584.17,SIK3,UTR3,0.7305543099162042,distal pA,SUM149PT
SIKE1_ENSG00000052723.12,PAS3944_AATAAA_0.45,0.01562220974925642,0,SIKE1_ENSG00000052723.12,8.896162511482771,1,0.002857706062498208,0.021854677551902565,SIKE1_ENSG00000052723.12,0.17973071535241855,0.17973071535241855,0.17973071535241855,0.35184370035958024,0.35184370035958024,0.35184370035958024,0.17211298500716168,chr1,114769486,114769487,130,-,ENSG00000052723.12,SIKE1,UTR3,0.2657872078559994,distal pA,SUM149PT
SIL1_ENSG00000120725.13,PAS16671_ATTAAA_0.35,0.08644989942645812,NA,SIL1_ENSG00000120725.13,5.0117216160783755,1,0.025176257973475506,0.1105602954493506,SIL1_ENSG00000120725.13,0.0928177927612191,0.0928177927612191,0.0928177927612191,0.22207460187529215,0.22207460187529215,0.22207460187529215,0.12925680911407306,chr5,138946724,138946725,51,-,ENSG00000120725.13,SIL1,UTR3,0.15744619731825563,distal pA,SUM149PT
SIN3A_ENSG00000169375.17,PAS39706_ATTAAA_0.15,0.08972649910865763,NA,SIN3A_ENSG00000169375.17,4.925237351961641,1,0.026467166195278412,0.11443891622568858,SIN3A_ENSG00000169375.17,0.33374240415943124,0.33374240415943124,0.33374240415943124,0.5286338302434592,0.5286338302434592,0.5286338302434592,0.194891426084028,chr15,75369380,75369381,253,-,ENSG00000169375.17,SIN3A,UTR3,0.43118811720144523,distal pA,SUM149PT
SINHCAF_ENSG00000139146.14,PAS33949_AATAAA_0.25,0.05679760950354868,NA,SINHCAF_ENSG00000139146.14,3.681069967495659,1,0.05503352308750795,0.1882698541811171,SINHCAF_ENSG00000139146.14,0.26257794897044995,0.26257794897044995,0.26257794897044995,0.17583183692349563,0.17583183692349563,0.17583183692349563,-0.08674611204695434,chr12,31280587,31280588,1720,-,ENSG00000139146.14,SINHCAF,UTR3,0.2192048929469728,distal pA,SUM149PT
SIPA1L2_ENSG00000116991.12,PAS5025_AATAAA_0.3,0.3984329954234997,NA,SIPA1L2_ENSG00000116991.12,1.5800373265125245,1,0.20875531699487593,0.44476826019443694,SIPA1L2_ENSG00000116991.12,0.666905790898169,0.666905790898169,0.666905790898169,0.7648129049339593,0.7648129049339593,0.7648129049339593,0.09790711403579022,chr1,232397970,232397971,51,-,ENSG00000116991.12,SIPA1L2,UTR3,0.7158593479160642,distal pA,SUM149PT
SIX1_ENSG00000126778.12,PAS37588_ATTAAA_0.2,0.4226531746737835,NA,SIX1_ENSG00000126778.12,1.4302505935738736,1,0.23172354583949356,0.47100777361278295,SIX1_ENSG00000126778.12,0.4427431516531962,0.4427431516531962,0.4427431516531962,0.31104512284026176,0.31104512284026176,0.31104512284026176,-0.1316980288129344,chr14,60644702,60644703,349,-,ENSG00000126778.12,SIX1,UTR3,0.376894137246729,distal pA,SUM149PT
SKA2_ENSG00000182628.13,PAS44605_AATAAA_0.45,0.6829934979443298,NA,SKA2_ENSG00000182628.13,0.46471661622445026,1,0.4954278667085468,0.7163575581783429,SKA2_ENSG00000182628.13,0.5002908108441846,0.5002908108441846,0.5002908108441846,0.4557711410962761,0.4557711410962761,0.4557711410962761,-0.0445196697479085,chr17,59109954,59109955,522,-,ENSG00000182628.13,SKA2,UTR3,0.47803097597023037,distal pA,SUM149PT
SKA3_ENSG00000165480.16,PAS35764_AATAAA_0.2,0.734323541942662,NA,SKA3_ENSG00000165480.16,0.03701717578519492,1,0.8474300815628614,0.9299705840819792,SKA3_ENSG00000165480.16,0.36987072290493184,0.36987072290493184,0.36987072290493184,0.39115605995632025,0.39115605995632025,0.39115605995632025,0.02128533705138841,chr13,21153595,21153596,199,-,ENSG00000165480.16,SKA3,UTR3,0.380513391430626,distal pA,SUM149PT
SKAP2_ENSG00000005020.13,PAS21318_AATAAA_0.35,0.690447865737253,NA,SKAP2_ENSG00000005020.13,0.44428429929382673,1,0.5050618221538505,0.7244438867239762,SKAP2_ENSG00000005020.13,0.6917300068374849,0.6917300068374849,0.6917300068374849,0.6472732625064324,0.6472732625064324,0.6472732625064324,-0.04445674433105251,chr7,26667070,26667071,765,-,ENSG00000005020.13,SKAP2,UTR3,0.6695016346719587,distal pA,SUM149PT
SKIC3_ENSG00000198677.13,PAS16334_AATAAA_0.15,0.25425760995981916,NA,SKIC3_ENSG00000198677.13,2.543098045546458,1,0.11077723677632312,0.2995462400457384,SKIC3_ENSG00000198677.13,0.4616702977231178,0.4616702977231178,0.4616702977231178,0.3479736774324362,0.3479736774324362,0.3479736774324362,-0.11369662029068162,chr5,95463894,95463895,1234,-,ENSG00000198677.13,SKIC3,UTR3,0.404821987577777,distal pA,SUM149PT
SLC11A2_ENSG00000110911.17,PAS34177_AATAAA_0.2,1.6416298686013016e-4,0.08317495861536463,SLC11A2_ENSG00000110911.17,5.36926236930708,1,0.020494642710727744,0.09519174206011566,SLC11A2_ENSG00000110911.17,0.14577207134403564,0.14577207134403564,0.14577207134403564,0.05307919665765755,0.05307919665765755,0.05307919665765755,-0.09269287468637807,chr12,50979784,50979785,103,-,ENSG00000110911.17,SLC11A2,UTR3,0.09942563400084659,distal pA,SUM149PT
SLC12A4_ENSG00000124067.17,PAS41715_AATAAA_0,0.04820473356692358,0,SLC12A4_ENSG00000124067.17,6.348629250216618,1,0.01174720315608373,0.0634903726501344,SLC12A4_ENSG00000124067.17,0.833752985023356,0.833752985023356,0.833752985023356,0.6661633138942429,0.6661633138942429,0.6661633138942429,-0.16758967112911327,chr16,67944326,67944327,659,-,ENSG00000124067.17,SLC12A4,UTR3,0.7499581494587995,distal pA,SUM149PT
SLC12A8_ENSG00000221955.11,PAS11589_ATTAAA_0.25,0.7595897493236975,NA,SLC12A8_ENSG00000221955.11,0.27814803882074557,1,0.5979176346563022,0.7853650839988698,SLC12A8_ENSG00000221955.11,0.09483636319769916,0.09483636319769916,0.09483636319769916,0.12161225230670077,0.12161225230670077,0.12161225230670077,0.026775889109001597,chr3,125082645,125082646,98,-,ENSG00000221955.11,SLC12A8,UTR3,0.10822430775219996,distal pA,SUM149PT
SLC15A4_ENSG00000139370.12,PAS35178_APA_0.1,0.8650620559958313,NA,SLC15A4_ENSG00000139370.12,0.10549828994226118,1,0.7453286578697285,0.8783581428259731,SLC15A4_ENSG00000139370.12,0.5287258259734894,0.5287258259734894,0.5287258259734894,0.498413973847808,0.498413973847808,0.498413973847808,-0.030311852125681386,chr12,128793194,128793195,920,-,ENSG00000139370.12,SLC15A4,UTR3,0.5135698999106487,distal pA,SUM149PT
SLC16A1_ENSG00000155380.13,PAS3901_AATAAA_0.3,0.0476462946715464,0.032344715714911064,SLC16A1_ENSG00000155380.13,7.040232740321699,1,0.007969867411929305,0.047200572003377954,SLC16A1_ENSG00000155380.13,0.10045079117479956,0.10045079117479956,0.10045079117479956,0.17535454097269462,0.17535454097269462,0.17535454097269462,0.07490374979789506,chr1,112911849,112911850,338,-,ENSG00000155380.13,SLC16A1,UTR3,0.1379026660737471,distal pA,SUM149PT
SLC19A1_ENSG00000173638.19,PAS50683_APA_0.25,9.52073123242939e-5,1.0050163325072197e-5,SLC19A1_ENSG00000173638.19,23.516920509614465,1,1.2382002345461053e-6,3.324032604963588e-5,SLC19A1_ENSG00000173638.19,0.15425630919073902,0.15425630919073902,0.15425630919073902,0.6238456677462602,0.6238456677462602,0.6238456677462602,0.46958935855552114,chr21,45512547,45512548,106,-,ENSG00000173638.19,SLC19A1,UTR3,0.3890509884684996,distal pA,SUM149PT
SLC1A5_ENSG00000105281.12,PAS48379_AATAAA_0.3,0.5991169861835473,NA,SLC1A5_ENSG00000105281.12,0.7011165171234097,1,0.4024087824647466,0.6405162484858504,SLC1A5_ENSG00000105281.12,0.9861958756956564,0.9861958756956564,0.9861958756956564,0.9930993690369264,0.9930993690369264,0.9930993690369264,0.0069034933412700505,chr19,46774884,46774885,10780,-,ENSG00000105281.12,SLC1A5,UTR3,0.9896476223662913,distal pA,SUM149PT
SLC20A2_ENSG00000168575.10,PAS23694_AATAAA_0.2,0.013518484738417472,0,SLC20A2_ENSG00000168575.10,9.223135558408105,1,0.002389759236643322,0.01895391414011272,SLC20A2_ENSG00000168575.10,0.6761363644262159,0.6761363644262159,0.6761363644262159,0.8480754575800377,0.8480754575800377,0.8480754575800377,0.17193909315382172,chr8,42416476,42416477,214,-,ENSG00000168575.10,SLC20A2,UTR3,0.7621059110031267,distal pA,SUM149PT
SLC23A2_ENSG00000089057.15,PAS49543_AATAAA_0.1,0.556958048869761,NA,SLC23A2_ENSG00000089057.15,0.8507942076737436,1,0.3563277573444437,0.5997172665212793,SLC23A2_ENSG00000089057.15,0.7908858177736675,0.7908858177736675,0.7908858177736675,0.8503352509015598,0.8503352509015598,0.8503352509015598,0.059449433127892415,chr20,4852358,4852359,593,-,ENSG00000089057.15,SLC23A2,UTR3,0.8206105343376137,distal pA,SUM149PT
SLC25A11_ENSG00000108528.14,PAS43704_AATAAA_0.3,0.16225474333475043,NA,SLC25A11_ENSG00000108528.14,3.539140746846897,1,0.05993650306215922,0.19925395675617136,SLC25A11_ENSG00000108528.14,0.8888777660277388,0.8888777660277388,0.8888777660277388,0.9349396785361632,0.9349396785361632,0.9349396785361632,0.04606191250842451,chr17,4937312,4937313,1546,-,ENSG00000108528.14,SLC25A11,UTR3,0.9119087222819511,distal pA,SUM149PT
SLC25A12_ENSG00000115840.14,PAS8460_AATAAA_0.25,0.45951688460604606,NA,SLC25A12_ENSG00000115840.14,1.2513315637602318,1,0.2632983081478064,0.5058473513827481,SLC25A12_ENSG00000115840.14,0.3714471416950799,0.3714471416950799,0.3714471416950799,0.4673656474798523,0.4673656474798523,0.4673656474798523,0.09591850578477236,chr2,171784370,171784371,126,-,ENSG00000115840.14,SLC25A12,UTR3,0.4194063945874661,distal pA,SUM149PT
SLC25A13_ENSG00000004864.14,PAS21816_AATAAA_0.1,0.024567577691507844,0,SLC25A13_ENSG00000004864.14,7.870729239620232,1,0.005024138777437815,0.033392734910459076,SLC25A13_ENSG00000004864.14,0.936973987998975,0.936973987998975,0.936973987998975,0.8045978245714998,0.8045978245714998,0.8045978245714998,-0.13237616342747527,chr7,96120220,96120221,421,-,ENSG00000004864.14,SLC25A13,UTR3,0.8707859062852374,distal pA,SUM149PT
SLC25A16_ENSG00000122912.15,PAS28508_AATAAA_0.2,0.11086672916382384,NA,SLC25A16_ENSG00000122912.15,3.798418574144137,1,0.05130101397563801,0.18021656686595292,SLC25A16_ENSG00000122912.15,0.3419806407539915,0.3419806407539915,0.3419806407539915,0.5722219691009558,0.5722219691009558,0.5722219691009558,0.23024132834696437,chr10,68480381,68480382,28,-,ENSG00000122912.15,SLC25A16,UTR3,0.45710130492747364,distal pA,SUM149PT
SLC25A17_ENSG00000100372.15,PAS51637_ATTAAA_0.4,0.9563880615181082,NA,SLC25A17_ENSG00000100372.15,0.01325570155307787,1,0.9083393805037524,0.9611600890050656,SLC25A17_ENSG00000100372.15,0.12070778013976448,0.12070778013976448,0.12070778013976448,0.12840811336109098,0.12840811336109098,0.12840811336109098,0.007700333221326475,chr22,40769636,40769637,98,-,ENSG00000100372.15,SLC25A17,UTR3,0.12455794675042772,distal pA,SUM149PT
SLC25A23_ENSG00000125648.15,PAS47632_APA_0.2,0.3799215194338972,NA,SLC25A23_ENSG00000125648.15,1.6735632443566146,1,0.19578194622484757,0.4280822946867079,SLC25A23_ENSG00000125648.15,0.3094763244086256,0.3094763244086256,0.3094763244086256,0.19821882071785701,0.19821882071785701,0.19821882071785701,-0.11125750369076862,chr19,6436081,6436082,338,-,ENSG00000125648.15,SLC25A23,UTR3,0.2538475725632413,distal pA,SUM149PT
SLC25A35_ENSG00000125434.11,PAS43797_ATTAAA_0.15,0.46541075833099055,NA,SLC25A35_ENSG00000125434.11,2.499769724600469,1,0.1138629457168488,0.30410846525439644,SLC25A35_ENSG00000125434.11,0.2550521980285428,0.2550521980285428,0.2550521980285428,0.39901633121650193,0.39901633121650193,0.39901633121650193,0.1439641331879592,chr17,8287763,8287764,89,-,ENSG00000125434.11,SLC25A35,UTR3,0.3270342646225224,distal pA,SUM149PT
SLC25A40_ENSG00000075303.13,PAS21747_AATAAA_0.3,0.5512430573626687,NA,SLC25A40_ENSG00000075303.13,2.097196987557709,1,0.14756945081436812,0.35882451504823043,SLC25A40_ENSG00000075303.13,0.35524094272581336,0.35524094272581336,0.35524094272581336,0.4641956834472339,0.4641956834472339,0.4641956834472339,0.10895474072142051,chr7,87834506,87834507,152,-,ENSG00000075303.13,SLC25A40,UTR3,0.4097183130865236,distal pA,SUM149PT
SLC2A6_ENSG00000160326.14,PAS26546_AATAAA_0.35,0.8429607620225488,NA,SLC2A6_ENSG00000160326.14,0.13676622478715217,1,0.7115172243963519,0.8582014631320333,SLC2A6_ENSG00000160326.14,0.798448810249354,0.798448810249354,0.798448810249354,0.772961569732228,0.772961569732228,0.772961569732228,-0.02548724051712603,chr9,133471094,133471095,198,-,ENSG00000160326.14,SLC2A6,UTR3,0.785705189990791,distal pA,SUM149PT
SLC30A1_ENSG00000170385.10,PAS4812_ATTAAA_0.45,0.5639534475966766,NA,SLC30A1_ENSG00000170385.10,0.8276107798286603,1,0.3629643079697441,0.6070754741615508,SLC30A1_ENSG00000170385.10,0.6164243601640323,0.6164243601640323,0.6164243601640323,0.6938712510658158,0.6938712510658158,0.6938712510658158,0.07744689090178347,chr1,211571586,211571587,125,-,ENSG00000170385.10,SLC30A1,UTR3,0.655147805614924,distal pA,SUM149PT
SLC33A1_ENSG00000169359.16,PAS11861_AATAAA_0.3,0.6082567444570819,NA,SLC33A1_ENSG00000169359.16,0.6710281734252703,1,0.41269336853688854,0.6495839513244331,SLC33A1_ENSG00000169359.16,0.7314801316711439,0.7314801316711439,0.7314801316711439,0.7789691534874783,0.7789691534874783,0.7789691534874783,0.0474890218163343,chr3,155826520,155826521,132,-,ENSG00000169359.16,SLC33A1,UTR3,0.7552246425793111,distal pA,SUM149PT
SLC35B1_ENSG00000121073.15,PAS44505_ATTAAA_0.05,0.1457165890522326,NA,SLC35B1_ENSG00000121073.15,3.796575293022215,1,0.05135752549322041,0.18026331750919025,SLC35B1_ENSG00000121073.15,0.0691054119071272,0.0691054119071272,0.0691054119071272,0.11734201037352313,0.11734201037352313,0.11734201037352313,0.048236598466395914,chr17,49700942,49700943,97,-,ENSG00000121073.15,SLC35B1,UTR3,0.09322371114032516,distal pA,SUM149PT
SLC35B4_ENSG00000205060.11,PAS22139_AATAAA_0.2,0.4144066175226522,NA,SLC35B4_ENSG00000205060.11,0.26550571366260556,1,0.606362637003903,0.7904889413459155,SLC35B4_ENSG00000205060.11,0.5486275161101059,0.5486275161101059,0.5486275161101059,0.5012878369563262,0.5012878369563262,0.5012878369563262,-0.04733967915377968,chr7,134290409,134290410,234,-,ENSG00000205060.11,SLC35B4,UTR3,0.524957676533216,distal pA,SUM149PT
SLC35C2_ENSG00000080189.15,PAS49922_AATAAA_0.25,0.782775189581627,NA,SLC35C2_ENSG00000080189.15,0.1879986003605154,1,0.6645876113226283,0.8265060113360339,SLC35C2_ENSG00000080189.15,0.41152344702441734,0.41152344702441734,0.41152344702441734,0.4284521262022112,0.4284521262022112,0.4284521262022112,0.016928679177793893,chr20,46349729,46349730,337,-,ENSG00000080189.15,SLC35C2,UTR3,0.41998778661331426,distal pA,SUM149PT
SLC35D1_ENSG00000116704.8,PAS3521_AATAAA_0.35,0.5747163644851546,NA,SLC35D1_ENSG00000116704.8,0.788184632363027,1,0.3746496178512535,0.6170893230129999,SLC35D1_ENSG00000116704.8,0.49025157753009985,0.49025157753009985,0.49025157753009985,0.5862325864500002,0.5862325864500002,0.5862325864500002,0.0959810089199004,chr1,66999374,66999375,46,-,ENSG00000116704.8,SLC35D1,UTR3,0.53824208199005,distal pA,SUM149PT
SLC35D2_ENSG00000130958.13,PAS26102_AATAAA_0.2,0.02582868639518509,0.006457378061906375,SLC35D2_ENSG00000130958.13,9.9699897279379,1,0.0015911238001195195,0.013821166591317824,SLC35D2_ENSG00000130958.13,0.7608838661714646,0.7608838661714646,0.7608838661714646,0.910699258567608,0.910699258567608,0.910699258567608,0.1498153923961434,chr9,96320710,96320711,306,-,ENSG00000130958.13,SLC35D2,UTR3,0.8357915623695363,distal pA,SUM149PT
