"gene_name","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","internal_to_UTR_shift"
"ITGB1BP1","PAS7318_ATTAAA_0.35",3.3001456295667e-06,1.92006328361375e-05,19.9116209446408,1,8.11058203483924e-06,8.84888039948819e-05,0.932771622778519,0.800036250998614,-0.132735371779905,"chr2",9406660,9406661,"-",0.866403936888567,2,"MIXED",NA
"ITGB1BP1","PAS7317_ATTAAA_0.45",3.3001456295667e-06,2.05425787555383e-07,28.6486522655662,1,8.67743639628161e-08,1.57309562264324e-06,0.0208631958364791,0.140706261569352,0.119843065732873,"chr2",9405687,9405688,"-",0.0807847287029158,2,"MIXED",NA
"ITGB5","PAS11730_AATAAA_0.2",9.73815111772535e-08,0,33.2476800041919,1,8.11364964875061e-09,1.85615166238404e-07,0.0995008119322795,0.645466049317851,0.545965237385571,"chr3",124761950,124761951,"-",0.372483430625065,2,"TUTR",NA
"ITGB5","PAS11731_AATAAA_0.2",9.73815111772535e-08,0,33.2476800041914,1,8.1136496487525e-09,1.85615166238404e-07,0.90049918806772,0.354533950682149,-0.545965237385571,"chr3",124763163,124763164,"-",0.627516569374935,2,"TUTR",NA
"ITM2B","PAS35521_APA_0.2",2.29039385110161e-06,0,26.5763124234404,1,2.53330809799851e-07,4.12816905821629e-06,0.346944176052705,0.555877457725696,0.208933281672991,"chr13",48261867,48261868,"+",0.4514108168892,2,"TUTR",NA
"ITM2B","PAS35520_ATTAAA_0.3",2.29039385110161e-06,0,26.5763124234404,1,2.53330809799851e-07,4.12816905821629e-06,0.653055823947295,0.444122542274304,-0.208933281672991,"chr13",48261383,48261384,"+",0.5485891831108,2,"TUTR",NA
"ITPR3","PAS17676_APA_0.3",2.48599226006925e-09,5.16045056011452e-12,51.4710353354167,1,7.26612467441994e-13,3.31993652251121e-11,0.0300438904120663,0.168498240554295,0.138454350142228,"chr6",33694304,33694305,"+",0.0992710654831804,2,"iAPA",-0.260495181360113
"ITPR3","PAS17678_AATAAA_0.35",2.48599226006925e-09,1.81549246055407e-05,22.1237408497836,1,2.55628736486966e-06,3.21040189938831e-05,0.891269581277411,0.769228750059527,-0.122040831217884,"chr6",33696560,33696561,"+",0.830249165668469,2,"iAPA",-0.260495181360113
"ITPRIPL1","PAS6003_AATAAA_0.35",0.00319680799126673,0.00049081444026306,13.7634949010717,1,0.000207326019699986,0.00151331525412082,0.448100638857662,0.892563007626212,0.444462368768551,"chr2",96330505,96330506,"+",0.670331823241937,2,"ALE",NA
"ITPRIPL1","PAS6001_ATTAAA_0.35",0.00319680799126673,0.00354967033951829,10.0793230069919,1,0.00149942414559968,0.00809282294106476,0.390871081301022,0.0537184961868938,-0.337152585114128,"chr2",96328338,96328339,"+",0.222294788743958,2,"ALE",NA
"ITPRIPL2","PAS40332_AATAAA_0.3",0.00409845875157731,0.000535254555008074,13.6007260192878,1,0.000226098067442013,0.00162594001543083,0.685115996720268,0.867274279226792,0.182158282506524,"chr16",19121625,19121626,"+",0.77619513797353,2,"ALE",NA
"ITPRIPL2","PAS40328_ATTAAA_0.45",0.00409845875157731,0.00417241505816351,9.78179769163262,1,0.00176247912771615,0.00922804836100825,0.231588549173972,0.0943808636016249,-0.137207685572347,"chr16",19116469,19116470,"+",0.162984706387798,2,"ALE",NA
"IVD","PAS38324_AATAAA_0.35",3.26494636428096e-11,1.98110744701878e-11,48.8313309441364,1,2.78948001453981e-12,1.14486350968954e-10,0.523181260293953,0.822321925748394,0.299140665454441,"chr15",40421302,40421303,"+",0.672751593021173,2,"TUTR",NA
"IVD","PAS38321_AATAAA_0.05",3.26494636428096e-11,8.5501361426658e-09,36.9630469966423,1,1.20389401026439e-09,3.22729447808313e-08,0.17281086101106,0.0131726242279974,-0.159638236783062,"chr15",40418856,40418857,"+",0.0929917426195286,2,"TUTR",NA
"IVNS1ABP","PAS4566_AATAAA_0.25",1.37360064865884e-10,2.42949041453853e-11,46.2777136953882,1,1.02624645125677e-11,3.86956196914797e-10,0.664017284750651,0.424651154282753,-0.239366130467898,"chr1",185297765,185297766,"-",0.544334219516702,2,"TUTR",NA
"IVNS1ABP","PAS4565_ATTAAA_0.3",1.37360064865884e-10,7.57035628257654e-08,30.5836263773535,1,3.19781104022971e-08,6.52985118585178e-07,0.119665928205244,0.2711253383047,0.151459410099456,"chr1",185296911,185296912,"-",0.195395633254972,2,"TUTR",NA
"JMJD6","PAS44939_AATAAA_0.1",2.65621455979808e-07,0,31.1629040346493,1,2.37256930846072e-08,4.95483539923489e-07,0.060043512032435,0.236868578614289,0.176825066581854,"chr17",76712836,76712837,"-",0.148456045323362,2,"ALE",NA
"JMJD6","PAS44940_AATAAA_0.2",2.65621455979808e-07,0,31.1629040346493,1,2.37256930846072e-08,4.95483539923489e-07,0.939956487967565,0.763131421385711,-0.176825066581854,"chr17",76718452,76718453,"-",0.851543954676638,2,"ALE",NA
"JOSD1","PAS51537_ATTAAA_0.15",0.00520945950524338,0,10.1495892684588,1,0.00144333396879856,0.00783998155794027,0.863441598065125,0.984268067061548,0.120826468996423,"chr22",38685621,38685622,"-",0.923854832563337,2,"ALE",NA
"JOSD1","PAS51538_AATAAA_0.3",0.00520945950524338,0,10.1495892684588,1,0.00144333396879856,0.00783998155794027,0.136558401934875,0.0157319329384515,-0.120826468996423,"chr22",38700193,38700194,"-",0.0761451674366632,2,"ALE",NA
"JPT1","PAS44853_ATTAAA_0.1",3.09021399571386e-33,6.21789411315699e-36,158.326132959496,1,2.62651448621985e-36,1.01029185121108e-33,0.75633353599607,0.407758022447478,-0.348575513548591,"chr17",75135988,75135989,"-",0.582045779221774,2,"TUTR",NA
"JPT1","PAS44852_APA_0.25",3.09021399571386e-33,5.08884985152863e-33,144.998192508256,1,2.14959238771139e-33,6.97142315544046e-31,0.238463802858086,0.570880130391062,0.332416327532976,"chr17",75135250,75135251,"-",0.404671966624574,2,"TUTR",NA
"JPT2","PAS40081_AATAAA_0.15",9.9141737808549e-13,4.39208675919647e-13,55.5146825373086,1,9.27635569843024e-14,4.8248718003785e-12,0.240646178351418,0.552797197725053,0.312151019373635,"chr16",1702075,1702076,"+",0.396721688038235,2,"TUTR",NA
"JPT2","PAS40080_ATTAAA_0.1",9.9141737808549e-13,1.40098932210013e-06,26.276300823456,1,2.95897508269647e-07,4.72864230606759e-06,0.546416018266507,0.324028186135581,-0.222387832130926,"chr16",1701425,1701426,"+",0.435222102201044,2,"TUTR",NA
"JPX","PAS52111_AATAAA_0.4",1.25948780048273e-07,1.93859717107514e-08,33.2297348276479,1,8.18887144121606e-09,1.87077256405682e-07,0.114286178294036,0.567566222897625,0.45328004460359,"chrX",74012168,74012169,"+",0.340926200595831,2,"ALE",NA
"JPX","PAS52108_AATAAA_0.35",1.25948780048273e-07,0.00739946616967939,8.73264648159966,1,0.00312562496743597,0.014699413409551,0.668570853283454,0.405406270632717,-0.263164582650738,"chrX",74004549,74004550,"+",0.536988561958085,2,"ALE",NA
"JUN","PAS3460_AATAAA_0.05",1.77984452027215e-07,0,32.0017008875652,1,1.54037648995499e-08,3.32789808014993e-07,0.748481191655573,0.517099279599791,-0.231381912055782,"chr1",58781486,58781487,"-",0.632790235627682,2,"TUTR",NA
"JUN","PAS3459_AATAAA_0.4",1.77984452027215e-07,0,32.0017008875639,1,1.54037648995608e-08,3.32789808014993e-07,0.251518808344427,0.482900720400209,0.231381912055782,"chr1",58780792,58780793,"-",0.367209764372318,2,"TUTR",NA
"KATNBL1","PAS39189_APA_0.2",0.00115298799632104,0.000121048949527853,16.4056512073907,1,5.1132556085806e-05,0.000453232839045676,0.177425194289793,0.420106318622828,0.242681124333035,"chr15",34140674,34140675,"-",0.29876575645631,2,"TUTR",NA
"KATNBL1","PAS39191_ATTAAA_0.4",0.00115298799632104,0.0159277243425338,7.34416822325966,1,0.0067280654763259,0.027477087155168,0.560411321057962,0.376897322121547,-0.183513998936415,"chr15",34141811,34141812,"-",0.468654321589754,2,"TUTR",NA
"KCMF1","PAS5907_AATAAA_0.25",3.08247156612196e-20,5.24900974920598e-21,92.3153662026125,1,7.39081962140336e-22,1.03596742828823e-19,0.894459231194909,0.605009868757457,-0.289449362437452,"chr2",85053769,85053770,"+",0.749734549976183,2,"TUTR",NA
"KCMF1","PAS5911_APA_0.15",3.08247156612196e-20,7.54063455566345e-07,28.2579944974623,1,1.06175207314599e-07,1.88458101987211e-06,0.0362437926893924,0.138631192504241,0.102387399814848,"chr2",85055699,85055700,"+",0.0874374925968166,2,"TUTR",NA
"KCTD10","PAS34850_AATAAA_0",3.2731254312849e-07,0,30.7145829315486,1,2.98910126706389e-08,6.14922076583699e-07,0.469345117727245,0.787198461208151,0.317853343480906,"chr12",109448654,109448655,"-",0.628271789467698,2,"TUTR",NA
"KCTD10","PAS34851_AATAAA_0.4",3.2731254312849e-07,0,30.714582931545,1,2.98910126706949e-08,6.14922076583699e-07,0.530654882272755,0.212801538791849,-0.317853343480906,"chr12",109449977,109449978,"-",0.371728210532302,2,"TUTR",NA
"KCTD15","PAS46637_AATAAA_0.35",6.67356994113131e-05,0.000129221880867737,17.59765620294,1,2.72924510983159e-05,0.000264029673441074,0.136673446747854,0.381047498984443,0.24437405223659,"chr19",33815215,33815216,"+",0.258860472866148,2,"ALE",NA
"KCTD15","PAS46635_APA_0.3",6.67356994113131e-05,0.00153185843690945,12.9289577973249,1,0.000323537865245019,0.00221586595906941,0.268349344921859,0.0789765463828271,-0.189372798539032,"chr19",33811821,33811822,"+",0.173662945652343,2,"ALE",NA
"KDELR2","PAS21311_AATAAA_0.25",3.72840974731533e-53,1.16888605157281e-56,254.687870997233,1,2.46875878820453e-57,2.91666216835021e-54,0.450310067303551,0.778399637897895,0.328089570594344,"chr7",6461090,6461091,"-",0.614354852600723,2,"TUTR",NA
"KDELR2","PAS21314_None_0.2",3.72840974731533e-53,1.6756691042246e-33,148.582071160741,1,3.53911557213891e-34,1.21952024089953e-31,0.341633764805153,0.123815401724919,-0.217818363080234,"chr7",6462787,6462788,"-",0.232724583265036,2,"TUTR",NA
"KDM2A","PAS30126_AATAAA_0.4",0.00518217675283017,0.00067882013101865,13.1550726190872,1,0.000286741921816501,0.00199106271488032,0.428199685384157,0.590984666743598,0.162784981359441,"chr11",67258076,67258077,"+",0.509592176063878,2,"TUTR",NA
"KDM2A","PAS30125_AATAAA_0.25",0.00518217675283017,0.0141115093077747,7.56209252524195,1,0.00596087404268745,0.0249809270023631,0.391071043225485,0.273848741982598,-0.117222301242887,"chr11",67257659,67257660,"+",0.332459892604042,2,"TUTR",NA
"KIAA0586","PAS36714_None_0.15",0.000105380845677668,8.42210374381197e-06,23.6000140122442,1,1.18586652678015e-06,1.62773712472561e-05,0.156966138433666,0.637961395583954,0.480995257150289,"chr14",58444942,58444943,"+",0.39746376700881,2,"ALE",NA
"KIAA0586","PAS36719_AATAAA_0.3",0.000105380845677668,0.0005432004524134,15.6432562818204,1,7.64848372144754e-05,0.000635388853604934,0.333504394321247,0.0582452830449343,-0.275259111276313,"chr14",58548117,58548118,"+",0.195874838683091,2,"ALE",NA
"KIAA1143","PAS11108_AATAAA_0.25",0.00061716451181479,5.90174401640228e-05,17.7698945883151,1,2.49296882046318e-05,0.00024369801590107,0.437845760627186,0.753413999820663,0.315568239193476,"chr3",44748745,44748746,"-",0.595629880223925,2,"TUTR",NA
"KIAA1143","PAS11109_APA_0.15",0.00061716451181479,0.00363263054867741,10.0367613024687,1,0.0015344675521246,0.00824296632417698,0.400563406513923,0.18068360519373,-0.219879801320193,"chr3",44753036,44753037,"-",0.290623505853826,2,"TUTR",NA
"KIAA2013","PAS2750_AATAAA_0.3",0.000272912543316867,0,16.4351647954253,1,5.03426084997823e-05,0.000447189443923952,0.353745128477089,0.0934969495117328,-0.260248178965356,"chr1",11920058,11920059,"-",0.223621038994411,2,"TUTR",NA
"KIAA2013","PAS2749_AATAAA_0.1",0.000272912543316867,0,16.4351647954253,1,5.03426084997823e-05,0.000447189443923952,0.646254871522911,0.906503050488267,0.260248178965356,"chr1",11919591,11919592,"-",0.776378961005589,2,"TUTR",NA
"KIF11","PAS27588_AATAAA_0.25",0.000155694174576674,2.39247116005983e-05,19.4912623903485,1,1.01060906561014e-05,0.000108331004181411,0.569630152946689,0.848963888529095,0.279333735582406,"chr10",92655392,92655393,"+",0.709297020737892,2,"TUTR",NA
"KIF11","PAS27586_AATAAA_0.25",0.000155694174576674,0.000138642302441543,16.14852354254,1,5.85642034326472e-05,0.000507147604594757,0.282243222109206,0.0673552520058386,-0.214887970103367,"chr10",92653856,92653857,"+",0.174799237057522,2,"TUTR",NA
"KIF16B","PAS49534_ATTAAA_0.2",1.28378522799849e-08,0,37.5171089628099,1,9.06146386144106e-10,2.47321142356853e-08,0.784118105121617,0.107416872814537,-0.67670123230708,"chr20",16272104,16272105,"-",0.445767488968077,2,"ALE",NA
"KIF16B","PAS49535_AATAAA_0.1",1.28378522799849e-08,0,37.5171089628096,1,9.06146386144212e-10,2.47321142356853e-08,0.215881894878383,0.892583127185463,0.67670123230708,"chr20",16366928,16366929,"-",0.554232511031923,2,"ALE",NA
"KIF18A","PAS31057_ATTAAA_0.2",0.0487157175466367,0,5.37121032126925,1,0.0204717677883811,0.0667987846162602,0.451340136519835,0.71400815789086,0.262668021371025,"chr11",28020624,28020625,"-",0.582674147205347,2,"TUTR",NA
"KIF18A","PAS31058_AATAAA_0.3",0.0487157175466367,0,5.37121032126925,1,0.0204717677883811,0.0667987846162602,0.548659863480165,0.28599184210914,-0.262668021371025,"chr11",28021002,28021003,"-",0.417325852794653,2,"TUTR",NA
"KIF1B","PAS168_AATAAA_0.25",1.28219631058926e-06,0,27.8193415794335,1,1.3318793766542e-07,2.31643374236178e-06,0.695132754099121,0.363449101203408,-0.331683652895713,"chr1",10381598,10381599,"+",0.529290927651265,2,"ALE",NA
"KIF1B","PAS166_AATAAA_0.35",1.28219631058926e-06,0,27.8193415794344,1,1.33187937665357e-07,2.31643374236178e-06,0.304867245900879,0.636550898796592,0.331683652895713,"chr1",10308574,10308575,"+",0.470709072348735,2,"ALE",NA
"KIF1C","PAS42187_AATAAA_0.45",0.000134328732418119,6.08639961531817e-06,23.4448185902274,1,1.28548480141612e-06,1.7499521494175e-05,0.211975435641137,0.377487248552855,0.165511812911718,"chr17",5026944,5026945,"+",0.294731342096996,2,"TUTR",NA
"KIF1C","PAS42186_AATAAA_0.05",0.000134328732418119,6.44701213337171e-05,18.9221173994119,1,1.36164836944598e-05,0.000140935763588181,0.712564893573215,0.55379852494355,-0.158766368629665,"chr17",5024701,5024702,"+",0.633181709258382,2,"TUTR",NA
"KIFBP","PAS27322_AATAAA_0.45",3.16236406617471e-06,3.89263794579281e-07,27.4117422291974,1,1.64429785521756e-07,2.78654575054287e-06,0.610780196343835,0.756926333040631,0.146146136696796,"chr10",69024928,69024929,"+",0.683853264692233,2,"iAPA",-0.262646351574059
"KIFBP","PAS27321_AATAAA_0.2",3.16236406617471e-06,4.08284307507535e-05,18.4714982910373,1,1.72464282705566e-05,0.00017530905269836,0.342350385077371,0.225850170200107,-0.116500214877264,"chr10",69016977,69016978,"+",0.284100277638739,2,"iAPA",-0.262646351574059
"KLHDC10","PAS20984_AATAAA_0.25",0.0413776376525409,0.0102483933139333,8.14036929607266,1,0.00432904662087558,0.0191655329521633,0.62645057803188,0.843762032556904,0.217311454525024,"chr7",130135702,130135703,"+",0.735106305294392,2,"TUTR",NA
"KLHDC10","PAS20983_APA_0.25",0.0413776376525409,0.0493534352376486,5.33949643806091,1,0.0208474943827215,0.0677973962033452,0.248763893269168,0.0972070456949741,-0.151556847574194,"chr7",130130887,130130888,"+",0.172985469482071,2,"TUTR",NA
"KLHDC4","PAS42028_AATAAA_0.3",4.94495976042371e-15,3.01253435553247e-17,73.036826552957,1,1.27253133955728e-17,1.03683095351121e-15,0.222513211795818,0.779736200354821,0.557222988559003,"chr16",87698147,87698148,"-",0.50112470607532,2,"ALE",NA
"KLHDC4","PAS42030_AATAAA_0.25",4.94495976042371e-15,7.95567301082512e-14,57.5112167395118,1,3.36057353668108e-14,1.83445169296056e-12,0.69384320129764,0.196107710285338,-0.497735491012303,"chr16",87707815,87707816,"-",0.444975455791489,2,"ALE",NA
"KLHL18","PAS9551_APA_0",0.0202289392134576,0,7.2348363763366,1,0.00715023265267386,0.0288742680192244,0.312897921580792,0.124270799623114,-0.188627121957678,"chr3",47287456,47287457,"+",0.218584360601953,2,"ALE",NA
"KLHL18","PAS9552_AATAAA_0.05",0.0202289392134576,0,7.2348363763366,1,0.00715023265267386,0.0288742680192244,0.687102078419208,0.875729200376886,0.188627121957678,"chr3",47346814,47346815,"+",0.781415639398047,2,"ALE",NA
"KLHL36","PAS40962_ATTAAA_0.35",0.00122277589179832,0,13.2513253702041,1,0.000272387213223704,0.00190659522078716,0.662204345645348,0.286151508221585,-0.376052837423763,"chr16",84662308,84662309,"+",0.474177926933467,2,"TUTR",NA
"KLHL36","PAS40964_APA_0.2",0.00122277589179832,0,13.2513253702041,1,0.000272387213223704,0.00190659522078716,0.337795654354652,0.713848491778415,0.376052837423763,"chr16",84667683,84667684,"+",0.525822073066533,2,"TUTR",NA
"KLHL42","PAS32389_AATAAA_0.45",1.53881718891259e-08,6.89732777040532e-11,47.3869166443183,1,5.82703113803207e-12,2.27309186375119e-10,0.337449226839685,0.126986765051437,-0.210462461788248,"chr12",27798185,27798186,"+",0.232217995945561,2,"TUTR",NA
"KLHL42","PAS32394_AATAAA_0.2",1.53881718891259e-08,6.8781532058688e-07,29.4254893939942,1,5.81083199709927e-08,1.10472599117267e-06,0.406070935145425,0.599176795252385,0.193105860106961,"chr12",27803038,27803039,"+",0.502623865198905,2,"TUTR",NA
"KLHL5","PAS12722_APA_0.3",6.34136868538751e-05,0.0356460059888933,8.39413926814723,1,0.00376432717419548,0.0171567846407256,0.498535596592825,0.362273307374762,-0.136262289218063,"chr4",39122207,39122208,"+",0.430404451983794,2,"TUTR",NA
"KLHL5","PAS12724_AATAAA_0.45",6.34136868538751e-05,0.0151531753175354,9.95949246845521,1,0.00160022162485525,0.00850776781584885,0.0970114869186393,0.200000314256516,0.102988827337876,"chr4",39125995,39125996,"+",0.148505900587578,2,"TUTR",NA
"KMT2D","PAS34187_AATAAA_0.2",0.000643470845433025,8.36634084981862e-05,17.10653750964,1,3.53404465222464e-05,0.00032875758463327,0.629984686418245,0.814916587409347,0.184931900991101,"chr12",49018978,49018979,"-",0.722450636913796,2,"TUTR",NA
"KMT2D","PAS34188_AATAAA_0.3",0.000643470845433025,0.0175408873193002,7.1709179239142,1,0.00740948523838731,0.0296522830493409,0.232771096930365,0.129812666750959,-0.102958430179406,"chr12",49019237,49019238,"-",0.181291881840662,2,"TUTR",NA
"KMT5B","PAS31480_AATAAA_0.1",1.59957821518078e-09,3.83150812657253e-10,40.8802613934968,1,1.61847587227605e-10,5.06041416397841e-09,0.5816976794397,0.109092199385441,-0.472605480054258,"chr11",68165717,68165718,"-",0.34539493941257,2,"ALE",NA
"KMT5B","PAS31479_AATAAA_0.15",1.59957821518078e-09,4.61476714854001e-07,27.0827124847565,1,1.9493340583791e-07,3.25676619450407e-06,0.156863685714747,0.527267228787527,0.370403543072779,"chr11",68156738,68156739,"-",0.342065457251137,2,"ALE",NA
"KPNB1","PAS42976_AATAAA_0.45",2.06491669144837e-67,2.00133454114029e-33,150.049747312229,1,1.69077635238412e-34,5.95009380179432e-32,0.425131533470435,0.158470303160502,-0.266661230309933,"chr17",47683547,47683548,"+",0.291800918315469,2,"TUTR",NA
"KPNB1","PAS42979_AATAAA_0.3",2.06491669144837e-67,1.40603723835755e-21,95.933874092414,1,1.18785463615289e-22,1.75420675731865e-20,0.168280742171395,0.371756156394581,0.203475414223186,"chr17",47684663,47684664,"+",0.270018449282988,2,"TUTR",NA
"KRT10-AS1","PAS42784_AATAAA_0.25",3.91615079118045e-05,1.319337312709e-05,20.6295104587916,1,5.57304209588922e-06,6.3593945863606e-05,0.87543049136728,0.635137149432587,-0.240293341934693,"chr17",40835083,40835084,"+",0.755283820399933,2,"TUTR",NA
"KRT10-AS1","PAS42786_ATTAAA_0",3.91615079118045e-05,5.47443580380494e-06,22.3162055200082,1,2.3124686076833e-06,2.93539760330635e-05,0.0692055683406394,0.283780337797733,0.214574769457094,"chr17",40836269,40836270,"+",0.176492953069186,2,"TUTR",NA
"LAMC1","PAS1959_AATAAA_0.15",4.88242879636081e-09,1.41095039393207e-08,36.5473725428551,1,1.49000673763429e-09,3.92431710835528e-08,0.359717783785048,0.650447592365767,0.290729808580719,"chr1",183145590,183145591,"+",0.505082688075408,2,"TUTR",NA
"LAMC1","PAS1956_AATAAA_0.2",4.88242879636081e-09,2.59574178439891e-09,39.8508258506661,1,2.7411826557096e-10,8.2285228902789e-09,0.38782397509331,0.121738006854807,-0.266085968238503,"chr1",183143010,183143011,"+",0.254780990974059,2,"TUTR",NA
"LAMTOR3","PAS14098_AATAAA_0.25",0.00707777952781254,0.00849834018135054,8.48046527526026,1,0.00358980278353574,0.0164977321588444,0.283956283896973,0.0991221744403268,-0.184834109456646,"chr4",99881489,99881490,"-",0.19153922916865,2,"TUTR",NA
"LAMTOR3","PAS14096_AATAAA_0.4",0.00707777952781254,0.0218780989124202,6.7755354028734,1,0.009241576437082,0.0355313050370377,0.116692861059876,0.278592778501933,0.161899917442058,"chr4",99878392,99878393,"-",0.197642819780904,2,"TUTR",NA
"LANCL2","PAS20418_APA_0.2",9.06027558573816e-12,1.50631537841779e-13,56.2558387450408,1,6.36286030323106e-14,3.37313171203339e-12,0.145962671294756,0.543477494815292,0.397514823520535,"chr7",55433735,55433736,"+",0.344720083055024,2,"TUTR",NA
"LANCL2","PAS20417_APA_0.15",9.06027558573816e-12,1.05676810827932e-10,43.399107176112,1,4.46391767768707e-11,1.5254793055567e-09,0.807452398550533,0.445652519446319,-0.361799879104214,"chr7",55431526,55431527,"+",0.626552458998426,2,"TUTR",NA
"LARP4B","PAS28079_AATAAA_0.25",5.4707696416151e-10,1.55589540859119e-07,32.3098421823397,1,1.31445848235355e-08,2.89495916086921e-07,0.242163492169257,0.121901104422439,-0.120262387746818,"chr10",811806,811807,"-",0.182032298295848,2,"TUTR",NA
"LARP4B","PAS28076_AATAAA_0.15",5.4707696416151e-10,0.000937421665188032,15.5773970996815,1,7.91956742429183e-05,0.000654948225988934,0.501448434960344,0.608185474856575,0.106737039896231,"chr10",809543,809544,"-",0.554816954908459,2,"TUTR",NA
"LARP6","PAS39710_AATAAA_0.2",2.74632439070989e-08,0,35.9035017272048,1,2.07335750799455e-09,5.25165898655894e-08,0.41616159946841,0.818488940188683,0.402327340720273,"chr15",70831551,70831552,"-",0.617325269828547,2,"ALE",NA
"LARP6","PAS39712_AATAAA_0.3",2.74632439070989e-08,0,35.9035017272048,1,2.07335750799455e-09,5.25165898655894e-08,0.58383840053159,0.181511059811317,-0.402327340720273,"chr15",70851442,70851443,"-",0.382674730171453,2,"ALE",NA
"LAT","PAS40436_AATAAA_0.05",0.000470242687958546,0,15.2615546202323,1,9.36023758963171e-05,0.000757992742031467,0.447154419748101,0.26059755767329,-0.18655686207481,"chr16",28990453,28990454,"+",0.353875988710696,2,"TUTR",NA
"LAT","PAS40437_AATAAA_0.45",0.000470242687958546,0,15.2615546202312,1,9.36023758963733e-05,0.000757992742031467,0.552845580251899,0.73940244232671,0.18655686207481,"chr16",28990781,28990782,"+",0.646124011289304,2,"TUTR",NA
"LDB1","PAS29044_AATAAA_0.1",0.000383662373628886,0,15.6990429409398,1,7.42617365001155e-05,0.000620661506676054,0.407217634244168,0.67350977017138,0.266292135927211,"chr10",102106491,102106492,"-",0.540363702207774,2,"TUTR",NA
"LDB1","PAS29045_ATTAAA_0.15",0.000383662373628886,0,15.6990429409398,1,7.42617365001155e-05,0.000620661506676054,0.592782365755832,0.32649022982862,-0.266292135927211,"chr10",102107559,102107560,"-",0.459636297792226,2,"TUTR",NA
"LEPROTL1","PAS22732_AATAAA_0.1",1.95870445154255e-05,2.03339154010343e-06,24.220948273703,1,8.58929444446091e-07,1.21321033399986e-05,0.243932877704711,0.581794032005309,0.337861154300598,"chr8",30108063,30108064,"+",0.41286345485501,2,"TUTR",NA
"LEPROTL1","PAS22729_ATTAAA_0.35",1.95870445154255e-05,5.37197283896348e-06,22.3524895389735,1,2.26918699873989e-06,2.89601488882391e-05,0.6615549715589,0.327642298764006,-0.333912672794894,"chr8",30106059,30106060,"+",0.494598635161453,2,"TUTR",NA
"LETM1","PAS13532_ATTAAA_0.45",0.00011630042412889,4.15956501892693e-06,24.1775026192931,1,8.78525557026409e-07,1.23877346233732e-05,0.557739130610165,0.8201488284936,0.262409697883435,"chr4",1811480,1811481,"-",0.688943979551882,2,"TUTR",NA
"LETM1","PAS13535_AATAAA_0.4",0.00011630042412889,0.000168693629333205,17.0910868527149,1,3.56291256423233e-05,0.000331070639395521,0.33743186551698,0.134481004005702,-0.202950861511278,"chr4",1814290,1814291,"-",0.235956434761341,2,"TUTR",NA
"LGALSL","PAS5725_APA_0.35",0.00457010500701054,0,10.4378308557906,1,0.00123460177104069,0.00690575356544233,0.60923747742122,0.212259935347752,-0.396977542073467,"chr2",64458657,64458658,"+",0.410748706384486,2,"TUTR",NA
"LGALSL","PAS5728_AATAAA_0.35",0.00457010500701054,0,10.4378308557906,1,0.00123460177104069,0.00690575356544233,0.39076252257878,0.787740064652248,0.396977542073467,"chr2",64461376,64461377,"+",0.589251293615514,2,"TUTR",NA
"LIG3","PAS42643_AATAAA_0.2",0.00160984528303779,9.91134417433107e-05,18.1024342080875,1,2.09333647196623e-05,0.00020770117124368,0.363682343707876,0.737831278105998,0.374148934398122,"chr17",35009599,35009600,"+",0.550756810906937,2,"TUTR",NA
"LIG3","PAS42641_APA_0.05",0.00160984528303779,0.0217455212732152,8.03319043867782,1,0.00459278701077004,0.0201604822606519,0.251325978915184,0.0767654510977769,-0.174560527817407,"chr17",35005063,35005064,"+",0.164045715006481,2,"TUTR",NA
"LINC00667","PAS45143_ATTAAA_0.2",0.0129967581096988,0.0234675274950315,7.89524760238388,1,0.00495648525045144,0.0214383540906032,0.703303180508577,0.409999149298702,-0.293304031209875,"chr18",5239392,5239393,"+",0.556651164903639,2,"iAPA",0.505636820323726
"LINC00667","PAS45147_ATTAAA_0.35",0.0129967581096988,0.0228019862925841,7.94729938585692,1,0.0048159188804239,0.0209288750084633,0.0654565742385329,0.277789363352383,0.212332789113851,"chr18",5246503,5246504,"+",0.171622968795458,2,"iAPA",0.505636820323726
"LINC00707","PAS26894_None_0.25",0.023763323762613,0,6.89991457693441,1,0.00861998682602115,0.0335493717422393,0.793727833807759,0.668334035057486,-0.125393798750272,"chr10",6788224,6788225,"+",0.731030934432623,2,"TUTR",NA
"LINC00707","PAS26893_None_0.15",0.023763323762613,0,6.89991457693395,1,0.00861998682602335,0.0335493717422393,0.206272166192241,0.331665964942514,0.125393798750272,"chr10",6780982,6780983,"+",0.268969065567377,2,"TUTR",NA
"LINC01138","PAS4026_None_0.15",0.00966430327384982,0,8.83373056571145,1,0.00295713263718672,0.0140872620446625,0.759685433207096,0.939139781154236,0.179454347947141,"chr1",148429861,148429862,"-",0.849412607180666,2,"iAPA",-0.358908695894281
"LINC01138","PAS4027_AATAAA_0.2",0.00966430327384982,0,8.83373056571145,1,0.00295713263718672,0.0140872620446625,0.240314566792904,0.0608602188457638,-0.179454347947141,"chr1",148432959,148432960,"-",0.150587392819334,2,"iAPA",-0.358908695894281
