"gene_name","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","internal_to_UTR_shift"
"OXTR","PAS10787_AATAAA_0.4",0.00107928384874042,0,14.0449942945704,1,0.000178488293532414,0.00178870353164917,0.471035425682449,0.698860055405077,0.227824629722629,"chr3",8752316,8752317,"-",0.584947740543763,2,"TUTR",NA
"OXTR","PAS10785_AATAAA_0.35",0.00107928384874042,0,14.0449942945706,1,0.000178488293532392,0.00178870353164917,0.528964574317551,0.301139944594923,-0.227824629722628,"chr3",8750391,8750392,"-",0.415052259456237,2,"TUTR",NA
"PACS2","PAS37264_AATAAA_0.3",1.14975537333705e-08,3.3161967226025e-08,34.0209708335263,1,5.45212753812811e-09,1.7318144345299e-07,0.738208428921525,0.287694907960718,-0.450513520960807,"chr14",105395204,105395205,"+",0.512951668441122,2,"iAPA",-0.811921092256038
"PACS2","PAS37263_AATAAA_0.2",1.14975537333705e-08,1.73878188276304e-08,35.2778046657456,1,2.85871478045814e-09,9.57469385877863e-08,0.0495059528415158,0.410913524136747,0.361407571295232,"chr14",105372588,105372589,"+",0.230209738489132,2,"iAPA",-0.811921092256038
"PAFAH1B1","PAS42147_AATAAA_0.35",4.4899802439546e-11,2.7566788480183e-09,41.3161847959545,1,1.29492271834143e-10,5.67972620411427e-09,0.588812358201153,0.390010175055904,-0.198802183145249,"chr17",2681906,2681907,"+",0.489411266628529,2,"ALE",NA
"PAFAH1B1","PAS42153_ATTAAA_0.15",4.4899802439546e-11,1.22558389630836e-09,42.9013608899113,1,5.757059556299e-11,2.68715686132648e-09,0.173990197519177,0.351626010978259,0.177635813459082,"chr17",2685613,2685614,"+",0.262808104248718,2,"ALE",NA
"PANX2","PAS51209_AATAAA_0.35",0.0354847494463038,0,6.48464874045919,1,0.0108810038492685,0.050081918977954,0.314047525202107,0.514704394780557,0.20065686957845,"chr22",50175505,50175506,"+",0.414375959991332,2,"iAPA",-0.4013137391569
"PANX2","PAS51210_AATAAA_0.15",0.0354847494463038,0,6.48464874045942,1,0.0108810038492671,0.050081918977954,0.685952474797893,0.485295605219443,-0.20065686957845,"chr22",50180289,50180290,"+",0.585624040008668,2,"iAPA",-0.4013137391569
"PARD6G","PAS45978_AATAAA_0.45",3.10858574257175e-11,3.00863120646276e-12,50.8652580241767,1,9.89292398790746e-13,5.95122935764176e-11,0.87687480243214,0.202144593920249,-0.674730208511891,"chr18",80157235,80157236,"-",0.539509698176194,2,"iAPA",-1.05534298910077
"PARD6G","PAS45980_ATTAAA_0.4",3.10858574257175e-11,4.55239593239893e-07,27.5933695079486,1,1.49691018378524e-07,3.47269145225092e-06,0.0175461392361561,0.398158919825037,0.380612780588881,"chr18",80202551,80202552,"-",0.207852529530597,2,"iAPA",-1.05534298910077
"PARP11","PAS33736_APA_0.1",0.0239028208888768,0,7.3498380798053,1,0.00670687963315463,0.0349140342711187,0.379430881370425,0.171159559667046,-0.208271321703379,"chr12",3811968,3811969,"-",0.275295220518735,2,"TUTR",NA
"PARP11","PAS33735_ATTAAA_0.1",0.0239028208888768,0,7.3498380798053,1,0.00670687963315463,0.0349140342711187,0.620569118629575,0.828840440332954,0.208271321703379,"chr12",3808860,3808861,"-",0.724704779481265,2,"TUTR",NA
"PARVG","PAS51133_AATAAA_0.25",0.00214807803749895,0,12.5751613091913,1,0.000390907502008115,0.00344600244095242,0.982103897170701,0.865703356608959,-0.116400540561742,"chr22",44206653,44206654,"+",0.92390362688983,2,"TUTR",NA
"PARVG","PAS51135_APA_0.05",0.00214807803749895,0,12.5751613091913,1,0.000390907502008115,0.00344600244095242,0.0178961028292991,0.134296643391041,0.116400540561742,"chr22",44208467,44208468,"+",0.07609637311017,2,"TUTR",NA
"PCCB","PAS10195_ATTAAA_0.1",1.39537283446035e-07,0,33.0928795514537,1,8.78598852302366e-09,2.68009984181073e-07,0.945790477449543,0.690039444888567,-0.255751032560976,"chr3",136330168,136330169,"+",0.817914961169055,2,"iAPA",-0.511502065121952
"PCCB","PAS10196_AATAAA_0.2",1.39537283446035e-07,0,33.0928795514537,1,8.78598852302366e-09,2.68009984181073e-07,0.0542095225504572,0.309960555111433,0.255751032560976,"chr3",136332587,136332588,"+",0.182085038830945,2,"iAPA",-0.511502065121952
"PCGF2","PAS44184_AATAAA_0.1",0.00337036692768167,0,11.6050826582186,1,0.000657718225988489,0.00533708353989755,0.429520512911628,0.55019463162559,0.120674118713962,"chr17",38733897,38733898,"-",0.489857572268609,2,"MIXED",NA
"PCGF2","PAS44185_AATAAA_0.15",0.00337036692768167,0,11.6050826582241,1,0.00065771822598656,0.00533708353989755,0.570479487088372,0.44980536837441,-0.120674118713962,"chr17",38734864,38734865,"-",0.510142427731391,2,"MIXED",NA
"PCM1","PAS22605_AATAAA_0.3",1.14920432528118e-07,3.98048729448674e-07,29.9810670875013,1,4.36285423911938e-08,1.14165770223177e-06,0.750987996241787,0.497295654538849,-0.253692341702937,"chr8",18027754,18027755,"+",0.624141825390318,2,"TUTR",NA
"PCM1","PAS22607_AATAAA_0.25",1.14920432528118e-07,0.000170731255235505,18.3159709804459,1,1.87131756879642e-05,0.000252986159206526,0.0513838412993322,0.178378925527947,0.126995084228615,"chr8",18029945,18029946,"+",0.11488138341364,2,"TUTR",NA
"PDCD6-AHRR","PAS14537_APA_0.25",1.28534648120095e-08,3.43353596930308e-06,25.0298212012276,1,5.64504387927248e-07,1.15233805672049e-05,0.72368250891016,0.361344537815126,-0.362337971095034,"chr5",438287,438288,"+",0.542513523362643,2,"iAPA",-0.695154453595413
"PDCD6-AHRR","PAS14535_ATTAAA_0.2",1.28534648120095e-08,4.93749857629827e-07,28.7777842520736,1,8.11769451848979e-08,1.9971111823056e-06,0.0789482233819741,0.411764705882353,0.332816482500379,"chr5",432319,432320,"+",0.245356464632164,2,"iAPA",-0.695154453595413
"PDCD6IP","PAS9393_AATAAA_0.25",1.41641202879841e-07,1.22846670594291e-09,40.4474967927272,1,2.01971044464713e-10,8.57319077655536e-09,0.165003855926578,0.348214881264855,0.183211025338277,"chr3",33869701,33869702,"+",0.256609368595716,2,"TUTR",NA
"PDCD6IP","PAS9390_AATAAA_0.15",1.41641202879841e-07,3.64738436477611e-08,33.8357636294386,1,5.9966299953784e-09,1.89082611391609e-07,0.791259328376379,0.612791600430392,-0.178467727945987,"chr3",33867004,33867005,"+",0.702025464403386,2,"TUTR",NA
"PDHB","PAS11387_AATAAA_0.4",0.00735801619909258,0,9.92705986596957,1,0.00162866479429156,0.0112781109356473,0.38869958623279,0.285362017623495,-0.103337568609295,"chr3",58428023,58428024,"-",0.337030801928143,2,"MIXED",NA
"PDHB","PAS11386_ATTAAA_0.15",0.00735801619909258,0,9.92705986596957,1,0.00162866479429156,0.0112781109356473,0.61130041376721,0.714637982376505,0.103337568609295,"chr3",58427678,58427679,"-",0.662969198071857,2,"MIXED",NA
"PDIA6","PAS7337_AATAAA_0.25",2.19799180837256e-07,0,32.1112089023518,1,1.45594872689162e-08,4.208766682193e-07,0.363473668961,0.477488577187844,0.114014908226843,"chr2",10783392,10783393,"-",0.420481123074422,2,"TUTR",NA
"PDIA6","PAS7338_AATAAA_0.4",2.19799180837256e-07,0,32.1112089023518,1,1.45594872689162e-08,4.208766682193e-07,0.636526331039,0.522511422812156,-0.114014908226843,"chr2",10783860,10783861,"-",0.579518876925578,2,"TUTR",NA
"PDLIM7","PAS17162_AATAAA_0",4.03474245499592e-09,0,40.5629144304885,1,1.90386031294091e-10,8.11911598009812e-09,0.77671614976152,0.921591876613519,0.144875726851998,"chr5",177483393,177483394,"-",0.84915401318752,2,"ALE",NA
"PDLIM7","PAS17163_AATAAA_0",4.03474245499592e-09,0,40.5629144304885,1,1.90386031294091e-10,8.11911598009812e-09,0.22328385023848,0.0784081233864812,-0.144875726851998,"chr5",177490245,177490246,"-",0.15084598681248,2,"ALE",NA
"PDXK","PAS50299_None_0.15",0.0077894055612163,0.000536398741603916,15.3741007701246,1,8.81888076959698e-05,0.000977978456508963,0.732270191828723,0.571855420566373,-0.16041477126235,"chr21",43756177,43756178,"+",0.652062806197548,2,"TUTR",NA
"PDXK","PAS50303_AATAAA_0.15",0.0077894055612163,0.0198382816418382,8.65503225650718,1,0.00326159304456837,0.0199186133932246,0.200347930541166,0.315197413593371,0.114849483052205,"chr21",43762295,43762296,"+",0.257772672067268,2,"TUTR",NA
"PDZD8","PAS29171_AATAAA_0.4",6.66291306078749e-07,3.82513320179007e-06,25.6035944771274,1,4.19257678016982e-07,8.78320365153086e-06,0.452899938743266,0.627921669406549,0.175021730663283,"chr10",117280493,117280494,"-",0.540410804074907,2,"TUTR",NA
"PDZD8","PAS29170_AATAAA_0.4",6.66291306078749e-07,0.00150433103008716,14.1941336610853,1,0.000164883757341596,0.00167497009344746,0.242647992028414,0.140176440036887,-0.102471551991527,"chr10",117277462,117277463,"-",0.191412216032651,2,"TUTR",NA
"PEDS1","PAS49920_AATAAA_0.15",2.76119700890566e-07,1.77984020333461e-08,35.2323518541825,1,2.92621837538416e-09,9.78556505159524e-08,0.0466472238620435,0.211895366570829,0.165248142708786,"chr20",50118254,50118255,"-",0.129271295216436,2,"TUTR",NA
"PEDS1","PAS49922_APA_0.1",2.76119700890566e-07,0.00612303490361379,10.815235190757,1,0.001006682353534,0.00759632486534978,0.55385633401096,0.412819005116319,-0.141037328894641,"chr20",50124169,50124170,"-",0.483337669563639,2,"TUTR",NA
"PFKP","PAS26818_ATTAAA_0.2",0,2.01886288406673e-262,1203.98627045617,1,8.29798323701884e-264,1.78705366992438e-259,0.811995066119723,0.283299397653428,-0.528695668466295,"chr10",3136799,3136800,"+",0.547647231886576,2,"iAPA",-0.761553804040854
"PFKP","PAS26817_AATAAA_0.25",0,3.16702935946734e-164,752.24840742151,1,1.30172072325531e-165,5.60677149920528e-162,0.00254993989197045,0.23540807546653,0.232858135574559,"chr10",3129017,3129018,"+",0.11897900767925,2,"iAPA",-0.761553804040854
"PGD","PAS171_ATTAAA_0.15",1.51025573115571e-08,0,37.7648566529842,1,7.98066068115924e-10,3.02590683854657e-08,0.213354996764958,0.372012723758854,0.158657726993895,"chr1",10420509,10420510,"+",0.292683860261906,2,"TUTR",NA
"PGD","PAS170_AATAAA_0.15",1.51025573115571e-08,0,37.7648566529842,1,7.98066068115924e-10,3.02590683854657e-08,0.786645003235042,0.627987276241146,-0.158657726993895,"chr1",10420142,10420143,"+",0.707316139738094,2,"TUTR",NA
"PHF12","PAS44038_APA_0.2",0.00228220836033454,0,12.4458000418481,1,0.000418932798921579,0.00364476463200866,0.416366456299849,0.614378155454894,0.198011699155045,"chr17",28905252,28905253,"-",0.515372305877371,2,"MIXED",NA
"PHF12","PAS44039_ATTAAA_0.35",0.00228220836033454,0,12.4458000418481,1,0.000418932798921579,0.00364476463200866,0.583633543700151,0.385621844545106,-0.198011699155045,"chr17",28905742,28905743,"-",0.484627694122629,2,"MIXED",NA
"PHLPP2","PAS41832_AATAAA_0.3",2.3055070962927e-05,0,22.2280612353003,1,2.42109353963858e-06,4.19108873517126e-05,0.283423200515447,0.0249005540082713,-0.258522646507176,"chr16",71637835,71637836,"-",0.154161877261859,2,"ALE",NA
"PHLPP2","PAS41833_AATAAA_0.15",2.3055070962927e-05,0,22.2280612353001,1,2.42109353963887e-06,4.19108873517126e-05,0.716576799484553,0.975099445991729,0.258522646507176,"chr16",71644950,71644951,"-",0.845838122738141,2,"ALE",NA
"PIGG","PAS12441_AATAAA_0.25",9.22084091300738e-06,2.1240752303624e-06,25.9563922099765,1,3.49217191416385e-07,7.41690476759692e-06,0.876070103043623,0.56160314615505,-0.314466956888574,"chr4",539527,539528,"+",0.718836624599336,2,"ALE",NA
"PIGG","PAS12438_AATAAA_0.15",9.22084091300738e-06,0.00167076827575161,13.23554888784,1,0.000274689425508731,0.0025827534570936,0.0556742969383394,0.227249303167983,0.171575006229644,"chr4",522841,522842,"+",0.141461800053161,2,"ALE",NA
"PLAT","PAS23842_AATAAA_0.4",3.30268243035746e-11,0,50.4606764696517,1,1.21576600923498e-12,7.23280021405651e-11,0.985764556307749,0.595249098043426,-0.390515458264323,"chr8",42175236,42175237,"-",0.790506827175588,2,"iAPA",-0.781030916528647
"PLAT","PAS23843_APA_0.15",3.30268243035746e-11,0,50.4606764696517,1,1.21576600923498e-12,7.23280021405651e-11,0.0142354436922509,0.404750901956574,0.390515458264323,"chr8",42179086,42179087,"-",0.209493172824413,2,"iAPA",-0.781030916528647
"PLCB1","PAS48789_AATAAA_0.25",2.09796033141604e-07,4.97034753589453e-09,36.3671585769523,1,1.63434023619991e-09,5.82734293490088e-08,0.144595791405087,0.686234310789734,0.541638519384647,"chr20",8653292,8653293,"+",0.415415051097411,2,"ALE",NA
"PLCB1","PAS48790_APA_0.3",2.09796033141604e-07,0.00479459419660349,9.98693339844937,1,0.0015765493569957,0.0109843309454091,0.439351910977781,0.166117988800232,-0.27323392217755,"chr20",8788522,8788523,"+",0.302734949889007,2,"ALE",NA
"PLXNA2","PAS4763_AATAAA_0.2",1.0797480006266e-11,2.72948171969122e-13,55.5795975989108,1,8.97502994760035e-14,6.40020678647421e-12,0.94796030508601,0.602932537132768,-0.345027767953242,"chr1",208026827,208026828,"-",0.775446421109389,2,"iAPA",-0.617920524552882
"PLXNA2","PAS4765_AATAAA_0.45",1.0797480006266e-11,5.02031053280775e-11,45.3465694788001,1,1.65076897394646e-11,8.3062992109605e-10,0.0260198474553042,0.298912604054945,0.272892756599641,"chr1",208214220,208214221,"-",0.162466225755124,2,"iAPA",-0.617920524552882
"PML","PAS38792_AATAAA_0.15",5.62117462621522e-05,1.1532162445312e-05,21.3672253083942,1,3.79198375136861e-06,6.17731936985434e-05,0.216630182301659,0.359247240645708,0.142617058344049,"chr15",74043336,74043337,"+",0.287938711473683,2,"ALE",NA
"PML","PAS38791_AATAAA_0.2",5.62117462621522e-05,0.000279699462299915,15.2947812746397,1,9.19702459393438e-05,0.00101261309639556,0.503248050903124,0.371187525128651,-0.132060525774473,"chr15",74036392,74036393,"+",0.437217788015888,2,"ALE",NA
"PNPT1","PAS7724_ATTAAA_0.3",4.43880712076267e-05,0,20.839147828844,1,4.99514466105475e-06,7.90995848679964e-05,0.21464787697361,0.457522085136377,0.242874208162767,"chr2",55634068,55634069,"-",0.336084981054993,2,"TUTR",NA
"PNPT1","PAS7725_APA_0.35",4.43880712076267e-05,0,20.839147828844,1,4.99514466105475e-06,7.90995848679964e-05,0.78535212302639,0.542477914863623,-0.242874208162767,"chr2",55636107,55636108,"-",0.663915018945007,2,"TUTR",NA
"POC1A","PAS11292_AATAAA_0.2",0.0040967537981578,0,11.2004721133917,1,0.000817765234196131,0.00641814580307868,0.341177551850572,0.203482443249667,-0.137695108600905,"chr3",52075780,52075781,"-",0.272329997550119,2,"TUTR",NA
"POC1A","PAS11291_ATTAAA_0.15",0.0040967537981578,0,11.2004721133917,1,0.000817765234196131,0.00641814580307868,0.658822448149428,0.796517556750333,0.137695108600905,"chr3",52075253,52075254,"-",0.727670002449881,2,"TUTR",NA
"POC1B-AS1","PAS33055_AATAAA_0.2",0.0495249925018304,0,5.77585066633208,1,0.0162478540449578,0.0687093462300987,0.377695616703887,0.669906464240526,0.292210847536639,"chr12",89540296,89540297,"+",0.523801040472207,2,"iAPA",0.584421695073278
"POC1B-AS1","PAS33054_None_0.1",0.0495249925018304,0,5.77585066633196,1,0.016247854044959,0.0687093462300987,0.622304383296113,0.330093535759474,-0.292210847536639,"chr12",89533578,89533579,"+",0.476198959527793,2,"iAPA",0.584421695073278
"POLR2B","PAS12880_AATAAA_0.15",0.000190055197672373,0,17.7382190257067,1,2.53482371411919e-05,0.000330346857145588,0.820200513003918,0.929229905927146,0.109029392923228,"chr4",57031157,57031158,"+",0.874715209465532,2,"iAPA",0.218058785846456
"POLR2B","PAS12879_ATTAAA_0.45",0.000190055197672373,0,17.7382190257076,1,2.53482371411798e-05,0.000330346857145588,0.179799486996082,0.0707700940728539,-0.109029392923228,"chr4",57005374,57005375,"+",0.125284790534468,2,"iAPA",0.218058785846456
"POLR2D","PAS8316_AATAAA_0.35",7.99212907556102e-11,4.2285844746414e-12,50.1972361555481,1,1.39043511528473e-12,8.2039481213074e-11,0.584999910225256,0.288025693810215,-0.296974216415042,"chr2",127846665,127846666,"-",0.436512802017735,2,"TUTR",NA
"POLR2D","PAS8314_AATAAA_0.25",7.99212907556102e-11,3.69222429235856e-10,41.4422160919285,1,1.21407017889551e-10,5.36883272539913e-09,0.291368142912224,0.561229074391496,0.269860931479271,"chr2",127843552,127843553,"-",0.42629860865186,2,"TUTR",NA
"POLR2K","PAS23227_AATAAA_0",1.94547938694612e-07,0,32.3883310700403,1,1.26242271146983e-08,3.71472856091912e-07,0.447793425245281,0.316067777815744,-0.131725647429537,"chr8",100153612,100153613,"+",0.381930601530513,2,"TUTR",NA
"POLR2K","PAS23228_AATAAA_0.05",1.94547938694612e-07,0,32.3883310700403,1,1.26242271146983e-08,3.71472856091912e-07,0.552206574754719,0.683932222184256,0.131725647429537,"chr8",100154002,100154003,"+",0.618069398469487,2,"TUTR",NA
"POMT2","PAS37914_AATAAA_0.1",9.20324161924327e-13,0,57.9030668961284,1,2.75357482207189e-14,2.09544124975761e-12,0.272098498129813,0.71636850185827,0.444270003728457,"chr14",77274957,77274958,"-",0.494233499994041,2,"TUTR",NA
"POMT2","PAS37915_APA_0.25",9.20324161924327e-13,0,57.9030668961284,1,2.75357482207189e-14,2.09544124975761e-12,0.727901501870187,0.28363149814173,-0.444270003728457,"chr14",77276990,77276991,"-",0.505766500005959,2,"TUTR",NA
"POP1","PAS23214_AATAAA_0.25",0.0193899089612315,0,7.8142007668223,1,0.00518372677796542,0.0284531198176994,0.488903472112351,0.661972830572958,0.173069358460607,"chr8",98159833,98159834,"+",0.575438151342655,2,"TUTR",NA
"POP1","PAS23213_AATAAA_0.4",0.0193899089612315,0,7.8142007668223,1,0.00518372677796542,0.0284531198176994,0.511096527887649,0.338027169427042,-0.173069358460607,"chr8",98158408,98158409,"+",0.424561848657345,2,"TUTR",NA
"PPARD","PAS17704_AATAAA_0.35",0.00215595777152077,0,12.5645654981925,1,0.00039313013845087,0.00345993079757987,0.0392121223528098,0.173704322863676,0.134492200510867,"chr6",35425393,35425394,"+",0.106458222608243,2,"ALE",NA
"PPARD","PAS17705_AATAAA_0.3",0.00215595777152077,0,12.5645654981927,1,0.000393130138450822,0.00345993079757987,0.96078787764719,0.826295677136324,-0.134492200510867,"chr6",35428175,35428176,"+",0.893541777391757,2,"ALE",NA
"PPARG","PAS9198_AATAAA_0.35",0.0163850951043123,0.00432274289798566,10.1778268186017,1,0.00142139610920666,0.0100960377994309,0.324739444694894,0.640739308320582,0.315999863625687,"chr3",12329182,12329183,"+",0.482739376507738,2,"iAPA",-0.596171450845738
"PPARG","PAS9202_ATTAAA_0.3",0.0163850951043123,0.0103233797217263,8.58227277733863,1,0.00339451411213061,0.0205753605175471,0.507409616927327,0.227238029707276,-0.280171587220051,"chr3",12434340,12434341,"+",0.367323823317302,2,"iAPA",-0.596171450845738
"PPP2R2C","PAS13587_AATAAA_0.45",1.59669148898596e-05,0,23.0244474576589,1,1.59954357262214e-06,2.90944006587757e-05,0.562415647764068,0.83628024053305,0.273864592768982,"chr4",6320585,6320586,"-",0.699347944148559,2,"TUTR",NA
"PPP2R2C","PAS13588_AATAAA_0.35",1.59669148898596e-05,0,23.0244474576589,1,1.59954357262214e-06,2.90944006587757e-05,0.437584352235932,0.16371975946695,-0.273864592768982,"chr4",6323049,6323050,"-",0.300652055851441,2,"TUTR",NA
"PPP4R2","PAS9810_AATAAA_0.35",0.000372773207050811,3.15614902494948e-05,19.4405528723883,1,1.03779892767392e-05,0.000151423019690959,0.546120578723986,0.405699704830203,-0.140420873893783,"chr3",73067189,73067190,"+",0.475910141777094,2,"TUTR",NA
"PPP4R2","PAS9812_AATAAA_0.25",0.000372773207050811,7.71120544693693e-05,17.7376485712657,1,2.53558392859239e-05,0.000330346857145588,0.411413181392631,0.545665952976325,0.134252771583694,"chr3",73069196,73069197,"+",0.478539567184478,2,"TUTR",NA
"PPP4R3A","PAS37994_ATTAAA_0.15",8.003275444341e-10,0,43.8539216027234,1,3.53821495529812e-11,1.68581852383408e-09,0.534677164818479,0.262534482697015,-0.272142682121464,"chr14",91458139,91458140,"-",0.398605823757747,2,"TUTR",NA
"PPP4R3A","PAS37993_AATAAA_0.4",8.003275444341e-10,0,43.8539216027234,1,3.53821495529812e-11,1.68581852383408e-09,0.465322835181521,0.737465517302985,0.272142682121464,"chr14",91457618,91457619,"-",0.601394176242253,2,"TUTR",NA
"PPP6R2","PAS51215_AATAAA_0.35",0.0441175398155779,0,6.02811184989832,1,0.0140797864490323,0.0614307700499108,0.525243467774988,0.386616480514121,-0.138626987260866,"chr22",50444370,50444371,"+",0.455929974144554,2,"MIXED",NA
"PPP6R2","PAS51216_AATAAA_0.3",0.0441175398155779,0,6.02811184989832,1,0.0140797864490323,0.0614307700499108,0.474756532225012,0.613383519485879,0.138626987260866,"chr22",50445086,50445087,"+",0.544070025855446,2,"MIXED",NA
"PRDX6","PAS1855_ATTAAA_0.3",5.2700977089154e-17,0,78.1950442373636,1,9.33524303901359e-19,1.17569470227016e-16,0.661239757012237,0.519343333395772,-0.141896423616465,"chr1",173488010,173488011,"+",0.590291545204004,2,"TUTR",NA
"PRDX6","PAS1856_AATAAA_0.2",5.2700977089154e-17,0,78.1950442373636,1,9.33524303901359e-19,1.17569470227016e-16,0.338760242987763,0.480656666604228,0.141896423616465,"chr1",173488805,173488806,"+",0.409708454795996,2,"TUTR",NA
"PREPL","PAS7638_AATAAA_0.35",0.0158678669673832,0.00268908929745503,11.0555497541127,1,0.000884221235200678,0.00685231684824822,0.269725303801851,0.411417914641536,0.141692610839685,"chr2",44320826,44320827,"-",0.340571609221693,2,"TUTR",NA
"PREPL","PAS7636_ATTAAA_0.2",0.0158678669673832,0.0208307627333388,7.31200872380941,1,0.00684953183655036,0.0355278221656909,0.619416965972088,0.49792944056014,-0.121487525411949,"chr2",44318763,44318764,"-",0.558673203266114,2,"TUTR",NA
"PRKAR1B","PAS21198_ATTAAA_0.1",6.1353892510424e-43,1.31009363671342e-26,118.373968957652,1,1.43594167088416e-27,4.06900524002122e-25,0.620866437612191,0.110704752429333,-0.510161685182858,"chr7",549198,549199,"-",0.365785595020762,2,"iAPA",-0.836278408421227
"PRKAR1B","PAS21200_ATTAAA_0.35",6.1353892510424e-43,4.78908984948469e-16,70.2407320111479,1,5.24913142676972e-17,5.65226472034563e-15,0.0516553206147094,0.377772043853079,0.32611672323837,"chr7",578441,578442,"-",0.214713682233894,2,"iAPA",-0.836278408421227
"PRKCA","PAS43267_AATAAA_0.05",5.75190823741903e-07,1.299530401806e-08,35.8450098099602,1,2.13654559213267e-09,7.38565744336583e-08,0.616634391064701,0.283641473694773,-0.332992917369928,"chr17",66810741,66810742,"+",0.450137932379737,2,"ALE",NA
"PRKCA","PAS43264_AATAAA_0.4",5.75190823741903e-07,0.00219637203825255,12.7234270549991,1,0.000361103440942237,0.00323625622310945,0.149539161890753,0.31613484981496,0.166595687924206,"chr17",66703858,66703859,"+",0.232837005852857,2,"ALE",NA
"PRKD3","PAS7547_APA_0.25",0.0188685694556279,0,7.875591767076,1,0.00501064720286398,0.0277188025072897,0.444024074917774,0.297064587366511,-0.146959487551263,"chr2",37252941,37252942,"-",0.370544331142143,2,"TUTR",NA
"PRKD3","PAS7546_AATAAA_0.3",0.0188685694556279,0,7.875591767076,1,0.00501064720286398,0.0277188025072897,0.555975925082226,0.702935412633489,0.146959487551263,"chr2",37250504,37250505,"-",0.629455668857857,2,"TUTR",NA
"PROSER1","PAS35975_AATAAA_0.35",4.51481245431458e-08,9.83292819243908e-10,39.5283906916156,1,3.23324477182166e-10,1.3263077982086e-08,0.395161290257092,0.146938965123712,-0.24822232513338,"chr13",39011147,39011148,"-",0.271050127690402,2,"ALE",NA
"PROSER1","PAS35974_AATAAA_0.25",4.51481245431458e-08,0.00010005906459684,17.2423923853785,1,3.29012315710657e-05,0.000417239389452124,0.463709677446695,0.648979990466377,0.185270313019682,"chr13",39010152,39010153,"-",0.556344833956536,2,"ALE",NA
"PRR12","PAS47123_AATAAA_0.3",3.66767599654718e-08,1.20728820127985e-08,34.6384931377245,1,3.96978213252036e-09,1.29939848751985e-07,0.0233403499684326,0.235123659204802,0.211783309236369,"chr19",49603013,49603014,"+",0.129232004586617,2,"iAPA",-0.314706165954435
"PRR12","PAS47124_APA_0.2",3.66767599654718e-08,0.00909824193235823,8.81254375527396,1,0.00299166663122646,0.0185887283814463,0.153238838067627,0.0503159813495613,-0.102922856718066,"chr19",49625859,49625860,"+",0.101777409708594,2,"iAPA",-0.314706165954435
"PRRC2B","PAS25656_AATAAA_0.3",5.29304697380816e-08,8.93813462207821e-10,41.0689687722224,1,1.46951022478199e-10,6.3676805233209e-09,0.380055901054682,0.545168083212344,0.165112182157662,"chr9",131500191,131500192,"+",0.462611992133513,2,"TUTR",NA
"PRRC2B","PAS25655_AATAAA_0.1",5.29304697380816e-08,3.28126785818189e-08,34.0415740055614,1,5.39470132384921e-09,1.72118944756173e-07,0.526499703060481,0.376005594762461,-0.150494108298021,"chr9",131498150,131498151,"+",0.451252648911471,2,"TUTR",NA
"PRSS23","PAS30368_ATTAAA_0.25",0.000775645509325144,0,14.7466998887094,1,0.000122962558414897,0.00129619268625708,0.893593778955782,0.745949519231569,-0.147644259724213,"chr11",86809174,86809175,"+",0.819771649093676,2,"TUTR",NA
"PRSS23","PAS30370_AATAAA_0.25",0.000775645509325144,0,14.7466998887094,1,0.000122962558414897,0.00129619268625708,0.106406221044218,0.254050480768431,0.147644259724213,"chr11",86811228,86811229,"+",0.180228350906324,2,"TUTR",NA
"PRTFDC1","PAS28351_ATTAAA_0.25",0.00182679549416987,0.0137063277066523,9.33071482557398,1,0.00225344432152388,0.0147239614406366,0.3313049501903,0.214362815706321,-0.116942134483979,"chr10",24849601,24849602,"-",0.272833882948311,2,"TUTR",NA
"PRTFDC1","PAS28349_AATAAA_0.15",0.00182679549416987,0.0487788942214849,7.02907164843054,1,0.00801969167425277,0.0400272079931058,0.532369194557542,0.647341274581162,0.11497208002362,"chr10",24848624,24848625,"-",0.589855234569352,2,"TUTR",NA
"PSEN1","PAS36918_AATAAA_0.1",2.3055070962927e-05,0,22.2266482717268,1,2.42287587076905e-06,4.19108873517126e-05,0.16556198831722,0.349541914729816,0.183979926412596,"chr14",73223689,73223690,"+",0.257551951523518,2,"TUTR",NA
"PSEN1","PAS36917_ATTAAA_0.1",2.3055070962927e-05,0,22.2266482717268,1,2.42287587076905e-06,4.19108873517126e-05,0.83443801168278,0.650458085270184,-0.183979926412596,"chr14",73220400,73220401,"+",0.742448048476482,2,"TUTR",NA
"PSME4","PAS7685_AATAAA_0.3",8.3050883969651e-05,0.00050652355224485,16.2497118479987,1,5.55180374570246e-05,0.000655502442255746,0.738947529478535,0.607060574076636,-0.131886955401899,"chr2",53864869,53864870,"-",0.673004051777585,2,"MIXED",NA
"PSME4","PAS7684_AATAAA_0.15",8.3050883969651e-05,1.71364609017658e-05,22.7157103670133,1,1.87825950838546e-06,3.37084973104911e-05,0.0720107377168053,0.180365506111397,0.108354768394592,"chr2",53864070,53864071,"-",0.126188121914101,2,"MIXED",NA
"PSMG4","PAS17278_AATAAA_0.15",0.00849319220534593,0.00150479568861312,12.1351455731126,1,0.000494804060158734,0.00419862105578349,0.79816065902902,0.614471275340171,-0.183689383688848,"chr6",3267779,3267780,"+",0.706315967184596,2,"iAPA",-0.303485306827399
