gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,Sam68_DMSO_1,Sam68_DMSO_2,Sam68_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
PHKB_ENSG00000102893.18,PAS15188_APA_0.35,0.887658968,NA,PHKB_ENSG00000102893.18,0.26810212,1,0.604607737,0.819407346,PHKB_ENSG00000102893.18,0.178225663,0.178225663,0.178225663,0.158004306,0.158004306,0.158004306,-0.020221357,chr16,47701520,47701521,24,+,ENSG00000102893.18,PHKB,UTR3
PHLDA1_ENSG00000139289.15,PAS12890_AATAAA_0.2,0.119084223,NA,PHLDA1_ENSG00000139289.15,8.100762364,1,0.004424664,0.04105893,PHLDA1_ENSG00000139289.15,0.337630717,0.337630717,0.337630717,0.278045146,0.278045146,0.278045146,-0.059585572,chr12,76025448,76025449,618,-,ENSG00000139289.15,PHLDA1,UTR3
PHLDA1_ENSG00000139289.15,PAS12891_AATAAA_0.3,0.119084223,NA,PHLDA1_ENSG00000139289.15,4.842666015,1,0.027763941,0.148039094,PHLDA1_ENSG00000139289.15,0.077905268,0.077905268,0.077905268,0.106840236,0.106840236,0.106840236,0.028934968,chr12,76026579,76026580,66,-,ENSG00000139289.15,PHLDA1,UTR3
PHLDA1_ENSG00000139289.15,PAS12894_ATTAAA_0.15,0.119084223,NA,PHLDA1_ENSG00000139289.15,1.53632316,1,0.215165926,0.49360069,PHLDA1_ENSG00000139289.15,0.470592258,0.470592258,0.470592258,0.499583196,0.499583196,0.499583196,0.028990938,chr12,76029568,76029569,152,-,ENSG00000139289.15,PHLDA1,UTR3
PHLDA1_ENSG00000139289.15,PAS12892_AATAAA_0.45,0.119084223,NA,PHLDA1_ENSG00000139289.15,0.238773124,1,0.625093637,0.831169398,PHLDA1_ENSG00000139289.15,0.030081372,0.030081372,0.030081372,0.026449845,0.026449845,0.026449845,-0.003631526,chr12,76027059,76027060,24,-,ENSG00000139289.15,PHLDA1,UTR3
PHLDA1_ENSG00000139289.15,PAS12893_AATAAA_0.2,0.119084223,NA,PHLDA1_ENSG00000139289.15,0.160959983,1,0.688274218,0.866209033,PHLDA1_ENSG00000139289.15,0.083790385,0.083790385,0.083790385,0.089081578,0.089081578,0.089081578,0.005291192,chr12,76028521,76028522,73,-,ENSG00000139289.15,PHLDA1,UTR3
PHLDB2_ENSG00000144824.21,PAS3677_AATAAA_0.2,0.597680081,NA,PHLDB2_ENSG00000144824.21,2.090344597,1,0.148232631,0.402215714,PHLDB2_ENSG00000144824.21,0.034176927,0.034176927,0.034176927,0.052898581,0.052898581,0.052898581,0.018721654,chr3,111975382,111975383,13,+,ENSG00000144824.21,PHLDB2,UTR3
PHLDB2_ENSG00000144824.21,PAS3678_AATAAA_0.25,0.597680081,NA,PHLDB2_ENSG00000144824.21,0.474934518,1,0.490725775,0.749838985,PHLDB2_ENSG00000144824.21,0.822003128,0.822003128,0.822003128,0.80600005,0.80600005,0.80600005,-0.016003078,chr3,111976287,111976288,383,+,ENSG00000144824.21,PHLDB2,UTR3
PHLDB2_ENSG00000144824.21,PAS3676_AATAAA_0.2,0.597680081,NA,PHLDB2_ENSG00000144824.21,0.017463152,1,0.894867057,0.957336758,PHLDB2_ENSG00000144824.21,0.143819945,0.143819945,0.143819945,0.141101369,0.141101369,0.141101369,-0.002718576,chr3,111974848,111974849,98,+,ENSG00000144824.21,PHLDB2,UTR3
PHLPP2_ENSG00000040199.18,PAS15670_AATAAA_0.3,0.549261849,NA,PHLPP2_ENSG00000040199.18,1.052731934,1,0.304878736,0.591719811,PHLPP2_ENSG00000040199.18,0.248442757,0.248442757,0.248442757,0.344417654,0.344417654,0.344417654,0.095974897,chr16,71637835,71637836,12,-,ENSG00000040199.18,PHLPP2,UTR3
PHLPP2_ENSG00000040199.18,PAS15671_AATAAA_0.3,0.549261849,NA,PHLPP2_ENSG00000040199.18,1.052731934,1,0.304878736,0.591719811,PHLPP2_ENSG00000040199.18,0.751557243,0.751557243,0.751557243,0.655582346,0.655582346,0.655582346,-0.095974897,chr16,71644927,71644928,17,-,ENSG00000040199.18,PHLPP2,UTR3
PHTF1_ENSG00000116793.16,PAS1524_AATAAA_0.2,0.525508151,NA,PHTF1_ENSG00000116793.16,1.176416772,1,0.278086679,0.566008934,PHTF1_ENSG00000116793.16,0.627828651,0.627828651,0.627828651,0.527214836,0.527214836,0.527214836,-0.100613814,chr1,113697209,113697210,44,-,ENSG00000116793.16,PHTF1,UTR3
PHTF1_ENSG00000116793.16,PAS1526_AATAAA_0.2,0.525508151,NA,PHTF1_ENSG00000116793.16,1.176416772,1,0.278086679,0.566008934,PHTF1_ENSG00000116793.16,0.372171349,0.372171349,0.372171349,0.472785164,0.472785164,0.472785164,0.100613814,chr1,113705765,113705766,13,-,ENSG00000116793.16,PHTF1,UTR3
PHYH_ENSG00000107537.14,PAS10376_AATAAA_0.15,0.884041499,NA,PHYH_ENSG00000107537.14,0.10231801,1,0.749065466,0.897890858,PHYH_ENSG00000107537.14,0.450939878,0.450939878,0.450939878,0.46239044,0.46239044,0.46239044,0.011450562,chr10,13277799,13277800,248,-,ENSG00000107537.14,PHYH,UTR3
PHYH_ENSG00000107537.14,PAS10377_AATAAA_0.45,0.884041499,NA,PHYH_ENSG00000107537.14,0.10231801,1,0.749065466,0.897890858,PHYH_ENSG00000107537.14,0.549060122,0.549060122,0.549060122,0.53760956,0.53760956,0.53760956,-0.011450562,chr10,13278038,13278039,232,-,ENSG00000107537.14,PHYH,UTR3
PI4KB_ENSG00000143393.17,PAS1616_AATAAA_0.05,0.815697004,NA,PI4KB_ENSG00000143393.17,0.233575435,1,0.628885277,0.83394577,PI4KB_ENSG00000143393.17,0.128107414,0.128107414,0.128107414,0.142241606,0.142241606,0.142241606,0.014134192,chr1,151291804,151291805,15,-,ENSG00000143393.17,PI4KB,UTR3
PI4KB_ENSG00000143393.17,PAS1617_AATAAA_0.15,0.815697004,NA,PI4KB_ENSG00000143393.17,0.233575435,1,0.628885277,0.83394577,PI4KB_ENSG00000143393.17,0.871892586,0.871892586,0.871892586,0.857758394,0.857758394,0.857758394,-0.014134192,chr1,151292131,151292132,163,-,ENSG00000143393.17,PI4KB,UTR3
PIAS1_ENSG00000033800.14,PAS14447_ATTAAA_0.35,0.849492256,NA,PIAS1_ENSG00000033800.14,0.550354315,1,0.458172957,0.725167074,PIAS1_ENSG00000033800.14,0.781289334,0.781289334,0.781289334,0.815243682,0.815243682,0.815243682,0.033954348,chr15,68187995,68187996,34,+,ENSG00000033800.14,PIAS1,UTR3
PIAS1_ENSG00000033800.14,PAS14448_APA_0.15,0.849492256,NA,PIAS1_ENSG00000033800.14,0.417398604,1,0.518237953,0.767816055,PIAS1_ENSG00000033800.14,0.057920137,0.057920137,0.057920137,0.042762128,0.042762128,0.042762128,-0.015158009,chr15,68188383,68188384,14,+,ENSG00000033800.14,PIAS1,UTR3
PIAS1_ENSG00000033800.14,PAS14449_AATAAA_0.3,0.849492256,NA,PIAS1_ENSG00000033800.14,0.251837518,1,0.615784186,0.826755491,PIAS1_ENSG00000033800.14,0.160790529,0.160790529,0.160790529,0.14199419,0.14199419,0.14199419,-0.018796339,chr15,68191461,68191462,57,+,ENSG00000033800.14,PIAS1,UTR3
PICALM_ENSG00000073921.18,PAS11746_ATTAAA_0.3,0.414472052,NA,PICALM_ENSG00000073921.18,1.807105846,1,0.178855801,0.450519202,PICALM_ENSG00000073921.18,0.050780529,0.050780529,0.050780529,0.073859185,0.073859185,0.073859185,0.023078656,chr11,85957177,85957178,14,-,ENSG00000073921.18,PICALM,UTR3
PICALM_ENSG00000073921.18,PAS11747_AATAAA_0.3,0.414472052,NA,PICALM_ENSG00000073921.18,1.807105846,1,0.178855801,0.450519202,PICALM_ENSG00000073921.18,0.949219471,0.949219471,0.949219471,0.926140815,0.926140815,0.926140815,-0.023078656,chr11,85957687,85957688,369,-,ENSG00000073921.18,PICALM,UTR3
PIGH_ENSG00000100564.9,PAS14071_AATAAA_0.2,0.649112639,NA,PIGH_ENSG00000100564.9,0.702031782,1,0.402101827,0.684681903,PIGH_ENSG00000100564.9,0.449612767,0.449612767,0.449612767,0.500506093,0.500506093,0.500506093,0.050893326,chr14,67589312,67589313,122,-,ENSG00000100564.9,PIGH,UTR3
PIGH_ENSG00000100564.9,PAS14072_AATAAA_0.25,0.649112639,NA,PIGH_ENSG00000100564.9,0.702031782,1,0.402101827,0.684681903,PIGH_ENSG00000100564.9,0.550387233,0.550387233,0.550387233,0.499493907,0.499493907,0.499493907,-0.050893326,chr14,67589539,67589540,39,-,ENSG00000100564.9,PIGH,UTR3
PIGK_ENSG00000142892.15,PAS1410_ATTAAA_0.4,0.049354479,0.030017642,PIGK_ENSG00000142892.15,8.061373813,1,0.004521888,0.041684762,PIGK_ENSG00000142892.15,0.542871834,0.542871834,0.542871834,0.274446604,0.274446604,0.274446604,-0.26842523,chr1,77088991,77088992,42,-,ENSG00000142892.15,PIGK,UTR3
PIGK_ENSG00000142892.15,PAS1412_ATTAAA_0.35,0.049354479,0.049392316,PIGK_ENSG00000142892.15,7.163422587,1,0.007440509,0.059115795,PIGK_ENSG00000142892.15,0.193345398,0.193345398,0.193345398,0.429393356,0.429393356,0.429393356,0.236047958,chr1,77092033,77092034,16,-,ENSG00000142892.15,PIGK,UTR3
PIGK_ENSG00000142892.15,PAS1411_ATTAAA_0.35,0.049354479,1,PIGK_ENSG00000142892.15,0.114496241,1,0.73508217,0.889036563,PIGK_ENSG00000142892.15,0.263782768,0.263782768,0.263782768,0.29616004,0.29616004,0.29616004,0.032377272,chr1,77091704,77091705,10,-,ENSG00000142892.15,PIGK,UTR3
PIGL_ENSG00000108474.17,PAS15848_AATAAA_0.15,0.025607999,0,PIGL_ENSG00000108474.17,8.740927967,1,0.003111461,0.03194383,PIGL_ENSG00000108474.17,0.098183049,0.098183049,0.098183049,0.245181442,0.245181442,0.245181442,0.146998393,chr17,16218213,16218214,11,+,ENSG00000108474.17,PIGL,UTR3
PIGL_ENSG00000108474.17,PAS15849_APA_0.25,0.025607999,0,PIGL_ENSG00000108474.17,8.740927967,1,0.003111461,0.03194383,PIGL_ENSG00000108474.17,0.901816951,0.901816951,0.901816951,0.754818558,0.754818558,0.754818558,-0.146998393,chr17,16326252,16326253,102,+,ENSG00000108474.17,PIGL,UTR3
PIGN_ENSG00000197563.11,PAS17253_AATAAA_0.35,0.879755028,NA,PIGN_ENSG00000197563.11,0.108511905,1,0.741844712,0.893576003,PIGN_ENSG00000197563.11,0.170931879,0.170931879,0.170931879,0.140084018,0.140084018,0.140084018,-0.030847861,chr18,62044623,62044624,14,-,ENSG00000197563.11,PIGN,UTR3
PIGN_ENSG00000197563.11,PAS17254_AATAAA_0.2,0.879755028,NA,PIGN_ENSG00000197563.11,0.108511905,1,0.741844712,0.893576003,PIGN_ENSG00000197563.11,0.829068121,0.829068121,0.829068121,0.859915982,0.859915982,0.859915982,0.030847861,chr18,62045345,62045346,15,-,ENSG00000197563.11,PIGN,UTR3
PIGT_ENSG00000124155.19,PAS18650_AATAAA_0.35,0.828038675,NA,PIGT_ENSG00000124155.19,0.203205604,1,0.652145722,0.847286862,PIGT_ENSG00000124155.19,0.023463226,0.023463226,0.023463226,0.029070063,0.029070063,0.029070063,0.005606837,chr20,45424738,45424739,13,+,ENSG00000124155.19,PIGT,UTR3
PIGT_ENSG00000124155.19,PAS18651_AATAAA_0,0.828038675,NA,PIGT_ENSG00000124155.19,0.203205604,1,0.652145722,0.847286862,PIGT_ENSG00000124155.19,0.976536774,0.976536774,0.976536774,0.970929937,0.970929937,0.970929937,-0.005606837,chr20,45426240,45426241,562,+,ENSG00000124155.19,PIGT,UTR3
PIGX_ENSG00000163964.18,PAS3964_AATAAA_0.4,0.427804467,NA,PIGX_ENSG00000163964.18,2.931762817,1,0.08685261,0.296619854,PIGX_ENSG00000163964.18,0.330735072,0.330735072,0.330735072,0.468049216,0.468049216,0.468049216,0.137314144,chr3,196734898,196734899,56,+,ENSG00000163964.18,PIGX,UTR3
PIGX_ENSG00000163964.18,PAS3963_APA_0.2,0.427804467,NA,PIGX_ENSG00000163964.18,1.479099548,1,0.22391546,0.504545755,PIGX_ENSG00000163964.18,0.239240376,0.239240376,0.239240376,0.162866284,0.162866284,0.162866284,-0.076374092,chr3,196733955,196733956,19,+,ENSG00000163964.18,PIGX,UTR3
PIGX_ENSG00000163964.18,PAS3965_AATAAA_0.4,0.427804467,NA,PIGX_ENSG00000163964.18,0.699693643,1,0.402886654,0.685131367,PIGX_ENSG00000163964.18,0.430024553,0.430024553,0.430024553,0.369084501,0.369084501,0.369084501,-0.060940052,chr3,196736002,196736003,18,+,ENSG00000163964.18,PIGX,UTR3
PIK3C2A_ENSG00000011405.14,PAS11462_ATTAAA_0.4,0.197923103,NA,PIK3C2A_ENSG00000011405.14,3.671115906,1,0.055363106,0.223851403,PIK3C2A_ENSG00000011405.14,0.96544145,0.96544145,0.96544145,0.907400453,0.907400453,0.907400453,-0.058040997,chr11,17086578,17086579,59,-,ENSG00000011405.14,PIK3C2A,UTR3
PIK3C2A_ENSG00000011405.14,PAS11463_AATAAA_0.35,0.197923103,NA,PIK3C2A_ENSG00000011405.14,3.671115906,1,0.055363106,0.223851403,PIK3C2A_ENSG00000011405.14,0.03455855,0.03455855,0.03455855,0.092599547,0.092599547,0.092599547,0.058040997,chr11,17088875,17088876,10,-,ENSG00000011405.14,PIK3C2A,UTR3
PIK3CA_ENSG00000121879.6,PAS3869_APA_0.3,0.120379911,NA,PIK3CA_ENSG00000121879.6,5.784691758,1,0.016166333,0.102577582,PIK3CA_ENSG00000121879.6,0.150398351,0.150398351,0.150398351,0.275872443,0.275872443,0.275872443,0.125474092,chr3,179234706,179234707,12,+,ENSG00000121879.6,PIK3CA,UTR3
PIK3CA_ENSG00000121879.6,PAS3871_APA_0.25,0.120379911,NA,PIK3CA_ENSG00000121879.6,4.726976721,1,0.029693035,0.154196589,PIK3CA_ENSG00000121879.6,0.098430592,0.098430592,0.098430592,0.031053257,0.031053257,0.031053257,-0.067377335,chr3,179237491,179237492,16,+,ENSG00000121879.6,PIK3CA,UTR3
PIK3CA_ENSG00000121879.6,PAS3870_AATAAA_0.2,0.120379911,NA,PIK3CA_ENSG00000121879.6,0.621680563,1,0.430423463,0.704344553,PIK3CA_ENSG00000121879.6,0.559855601,0.559855601,0.559855601,0.508139088,0.508139088,0.508139088,-0.051716513,chr3,179234984,179234985,19,+,ENSG00000121879.6,PIK3CA,UTR3
PIK3CA_ENSG00000121879.6,PAS3872_ATTAAA_0.3,0.120379911,NA,PIK3CA_ENSG00000121879.6,0.018419995,1,0.892042413,0.957024166,PIK3CA_ENSG00000121879.6,0.191315456,0.191315456,0.191315456,0.184935213,0.184935213,0.184935213,-0.006380244,chr3,179240092,179240093,10,+,ENSG00000121879.6,PIK3CA,UTR3
PIN4_ENSG00000102309.15,PAS19760_AATAAA_0.35,0.55598953,NA,PIN4_ENSG00000102309.15,1.024181908,1,0.311529098,0.598673003,PIN4_ENSG00000102309.15,0.893792892,0.893792892,0.893792892,0.950497217,0.950497217,0.950497217,0.056704325,chrX,72197542,72197543,465,+,ENSG00000102309.15,PIN4,UTR3
PIN4_ENSG00000102309.15,PAS19762_None_0.15,0.55598953,NA,PIN4_ENSG00000102309.15,1.024181908,1,0.311529098,0.598673003,PIN4_ENSG00000102309.15,0.106207108,0.106207108,0.106207108,0.049502783,0.049502783,0.049502783,-0.056704325,chrX,72264683,72264684,22,+,ENSG00000102309.15,PIN4,UTR3
PINK1_ENSG00000158828.8,PAS123_APA_0.05,0.619054292,NA,PINK1_ENSG00000158828.8,0.801560086,1,0.370627339,0.659699934,PINK1_ENSG00000158828.8,0.273284436,0.273284436,0.273284436,0.23244051,0.23244051,0.23244051,-0.040843926,chr1,20650737,20650738,68,+,ENSG00000158828.8,PINK1,UTR3
PINK1_ENSG00000158828.8,PAS124_ATTAAA_0.2,0.619054292,NA,PINK1_ENSG00000158828.8,0.801560086,1,0.370627339,0.659699934,PINK1_ENSG00000158828.8,0.726715564,0.726715564,0.726715564,0.76755949,0.76755949,0.76755949,0.040843926,chr1,20651315,20651316,271,+,ENSG00000158828.8,PINK1,UTR3
PIP4K2A_ENSG00000150867.14,PAS10422_AATAAA_0.3,0.885551206,NA,PIP4K2A_ENSG00000150867.14,0.099088834,1,0.752925821,0.899569077,PIP4K2A_ENSG00000150867.14,0.879216396,0.879216396,0.879216396,0.864902679,0.864902679,0.864902679,-0.014313717,chr10,22534972,22534973,110,-,ENSG00000150867.14,PIP4K2A,UTR3
PIP4K2A_ENSG00000150867.14,PAS10423_ATTAAA_0.35,0.885551206,NA,PIP4K2A_ENSG00000150867.14,0.099088834,1,0.752925821,0.899569077,PIP4K2A_ENSG00000150867.14,0.120783604,0.120783604,0.120783604,0.135097321,0.135097321,0.135097321,0.014313717,chr10,22536893,22536894,40,-,ENSG00000150867.14,PIP4K2A,UTR3
PIP4P2_ENSG00000155099.8,PAS8796_AATAAA_0.35,0.01547288,0.032060776,PIP4P2_ENSG00000155099.8,9.20402631,1,0.002414834,0.027039702,PIP4P2_ENSG00000155099.8,0.281281982,0.281281982,0.281281982,0.394823475,0.394823475,0.394823475,0.113541493,chr8,90994275,90994276,182,-,ENSG00000155099.8,PIP4P2,UTR3
PIP4P2_ENSG00000155099.8,PAS8798_AATAAA_0.3,0.01547288,0.106166128,PIP4P2_ENSG00000155099.8,7.034260806,1,0.007996487,0.06239686,PIP4P2_ENSG00000155099.8,0.342717221,0.342717221,0.342717221,0.247813235,0.247813235,0.247813235,-0.094903986,chr8,90995446,90995447,91,-,ENSG00000155099.8,PIP4P2,UTR3
PIP4P2_ENSG00000155099.8,PAS8795_AATAAA_0.3,0.01547288,0.508233427,PIP4P2_ENSG00000155099.8,4.292519327,1,0.038280402,0.179920165,PIP4P2_ENSG00000155099.8,0.103521171,0.103521171,0.103521171,0.059532286,0.059532286,0.059532286,-0.043988885,chr8,90993816,90993817,23,-,ENSG00000155099.8,PIP4P2,UTR3
PIP4P2_ENSG00000155099.8,PAS8797_APA_0.2,0.01547288,1,PIP4P2_ENSG00000155099.8,0.503923221,1,0.477781346,0.739069395,PIP4P2_ENSG00000155099.8,0.272479627,0.272479627,0.272479627,0.297831003,0.297831003,0.297831003,0.025351377,chr8,90994991,90994992,21,-,ENSG00000155099.8,PIP4P2,UTR3
PISD_ENSG00000241878.12,PAS19502_AATAAA_0.2,0.853594268,NA,PISD_ENSG00000241878.12,0.152763688,1,0.695908147,0.870714633,PISD_ENSG00000241878.12,0.940076414,0.940076414,0.940076414,0.949222626,0.949222626,0.949222626,0.009146212,chr22,31618494,31618495,87,-,ENSG00000241878.12,PISD,UTR3
PISD_ENSG00000241878.12,PAS19503_AATAAA_0.3,0.853594268,NA,PISD_ENSG00000241878.12,0.152763688,1,0.695908147,0.870714633,PISD_ENSG00000241878.12,0.059923586,0.059923586,0.059923586,0.050777374,0.050777374,0.050777374,-0.009146212,chr22,31619363,31619364,11,-,ENSG00000241878.12,PISD,UTR3
PITPNA_ENSG00000174238.16,PAS16376_AATAAA_0.2,0.936778638,NA,PITPNA_ENSG00000174238.16,0.028998048,1,0.864783544,0.94659894,PITPNA_ENSG00000174238.16,0.623812719,0.623812719,0.623812719,0.633269669,0.633269669,0.633269669,0.009456949,chr17,1517990,1517991,102,-,ENSG00000174238.16,PITPNA,UTR3
PITPNA_ENSG00000174238.16,PAS16377_None_0.25,0.936778638,NA,PITPNA_ENSG00000174238.16,0.028998048,1,0.864783544,0.94659894,PITPNA_ENSG00000174238.16,0.376187281,0.376187281,0.376187281,0.366730331,0.366730331,0.366730331,-0.009456949,chr17,1520217,1520218,24,-,ENSG00000174238.16,PITPNA,UTR3
PITPNM2_ENSG00000090975.14,PAS13127_ATTAAA_0.1,0.2081935,NA,PITPNM2_ENSG00000090975.14,3.527714842,1,0.060350912,0.235875277,PITPNM2_ENSG00000090975.14,0.688707229,0.688707229,0.688707229,0.815290944,0.815290944,0.815290944,0.126583714,chr12,122983479,122983480,179,-,ENSG00000090975.14,PITPNM2,UTR3
PITPNM2_ENSG00000090975.14,PAS13128_APA_0.3,0.2081935,NA,PITPNM2_ENSG00000090975.14,3.527714842,1,0.060350912,0.235875277,PITPNM2_ENSG00000090975.14,0.311292771,0.311292771,0.311292771,0.184709056,0.184709056,0.184709056,-0.126583714,chr12,122984433,122984434,48,-,ENSG00000090975.14,PITPNM2,UTR3
PKIA_ENSG00000171033.13,PAS8338_AATAAA_0.3,0.818234527,NA,PKIA_ENSG00000171033.13,0.226117305,1,0.634417854,0.836264502,PKIA_ENSG00000171033.13,0.667204321,0.667204321,0.667204321,0.697717821,0.697717821,0.697717821,0.0305135,chr8,78603211,78603212,61,+,ENSG00000171033.13,PKIA,UTR3
PKIA_ENSG00000171033.13,PAS8339_ATTAAA_0.4,0.818234527,NA,PKIA_ENSG00000171033.13,0.226117305,1,0.634417854,0.836264502,PKIA_ENSG00000171033.13,0.332795679,0.332795679,0.332795679,0.302282179,0.302282179,0.302282179,-0.0305135,chr8,78605265,78605266,11,+,ENSG00000171033.13,PKIA,UTR3
PKP2_ENSG00000057294.17,PAS12683_AATAAA_0.35,0.375648658,NA,PKP2_ENSG00000057294.17,2.03445851,1,0.153768938,0.411451824,PKP2_ENSG00000057294.17,0.809343002,0.809343002,0.809343002,0.885502189,0.885502189,0.885502189,0.076159188,chr12,32790754,32790755,41,-,ENSG00000057294.17,PKP2,UTR3
PKP2_ENSG00000057294.17,PAS12684_AATAAA_0.3,0.375648658,NA,PKP2_ENSG00000057294.17,2.03445851,1,0.153768938,0.411451824,PKP2_ENSG00000057294.17,0.190656998,0.190656998,0.190656998,0.114497811,0.114497811,0.114497811,-0.076159188,chr12,32791013,32791014,15,-,ENSG00000057294.17,PKP2,UTR3
PLA2G4C_ENSG00000105499.14,PAS18331_AATAAA_0.1,0.165947064,NA,PLA2G4C_ENSG00000105499.14,4.097866925,1,0.042937352,0.192313539,PLA2G4C_ENSG00000105499.14,0.94611363,0.94611363,0.94611363,0.880976471,0.880976471,0.880976471,-0.065137159,chr19,48047846,48047847,239,-,ENSG00000105499.14,PLA2G4C,UTR3
PLA2G4C_ENSG00000105499.14,PAS18335_None_0.25,0.165947064,NA,PLA2G4C_ENSG00000105499.14,4.097866925,1,0.042937352,0.192313539,PLA2G4C_ENSG00000105499.14,0.05388637,0.05388637,0.05388637,0.119023529,0.119023529,0.119023529,0.065137159,chr19,48104133,48104134,83,-,ENSG00000105499.14,PLA2G4C,UTR3
PLAUR_ENSG00000011422.12,PAS18285_APA_0.3,0.002609751,0,PLAUR_ENSG00000011422.12,14.21888431,1,1.63E-04,0.003300966,PLAUR_ENSG00000011422.12,0.204222758,0.204222758,0.204222758,0.065656582,0.065656582,0.065656582,-0.138566176,chr19,43646273,43646274,38,-,ENSG00000011422.12,PLAUR,UTR3
PLAUR_ENSG00000011422.12,PAS18286_APA_0.25,0.002609751,0,PLAUR_ENSG00000011422.12,14.21888431,1,1.63E-04,0.003300966,PLAUR_ENSG00000011422.12,0.795777242,0.795777242,0.795777242,0.934343418,0.934343418,0.934343418,0.138566176,chr19,43648579,43648580,56,-,ENSG00000011422.12,PLAUR,UTR3
PLBD2_ENSG00000151176.8,PAS12374_ATTAAA_0.05,0.872794676,NA,PLBD2_ENSG00000151176.8,0.118529438,1,0.730634937,0.887442616,PLBD2_ENSG00000151176.8,0.054872894,0.054872894,0.054872894,0.061884043,0.061884043,0.061884043,0.007011149,chr12,113389395,113389396,36,+,ENSG00000151176.8,PLBD2,UTR3
PLBD2_ENSG00000151176.8,PAS12375_AATAAA_0.3,0.872794676,NA,PLBD2_ENSG00000151176.8,0.118529438,1,0.730634937,0.887442616,PLBD2_ENSG00000151176.8,0.945127106,0.945127106,0.945127106,0.938115957,0.938115957,0.938115957,-0.007011149,chr12,113391553,113391554,167,+,ENSG00000151176.8,PLBD2,UTR3
PLCB1_ENSG00000182621.18,PAS18515_AATAAA_0.25,0.322083849,NA,PLCB1_ENSG00000182621.18,2.418145811,1,0.119936818,0.355283738,PLCB1_ENSG00000182621.18,0.461651765,0.461651765,0.461651765,0.646596093,0.646596093,0.646596093,0.184944328,chr20,8653291,8653292,15,+,ENSG00000182621.18,PLCB1,UTR3
PLCB1_ENSG00000182621.18,PAS18516_AATAAA_0.2,0.322083849,NA,PLCB1_ENSG00000182621.18,2.418145811,1,0.119936818,0.355283738,PLCB1_ENSG00000182621.18,0.538348235,0.538348235,0.538348235,0.353403907,0.353403907,0.353403907,-0.184944328,chr20,8884897,8884898,32,+,ENSG00000182621.18,PLCB1,UTR3
PLCL2_ENSG00000154822.18,PAS3441_AATAAA_0.35,0.270409244,NA,PLCL2_ENSG00000154822.18,2.859326469,1,0.09084553,0.303468878,PLCL2_ENSG00000154822.18,0.358517302,0.358517302,0.358517302,0.174270256,0.174270256,0.174270256,-0.184247046,chr3,17090109,17090110,12,+,ENSG00000154822.18,PLCL2,UTR3
PLCL2_ENSG00000154822.18,PAS3442_ATTAAA_0.3,0.270409244,NA,PLCL2_ENSG00000154822.18,2.859326469,1,0.09084553,0.303468878,PLCL2_ENSG00000154822.18,0.641482698,0.641482698,0.641482698,0.825729744,0.825729744,0.825729744,0.184247046,chr3,17090593,17090594,18,+,ENSG00000154822.18,PLCL2,UTR3
PLEKHA3_ENSG00000116095.11,PAS2528_AATAAA_0.3,0.920013268,NA,PLEKHA3_ENSG00000116095.11,0.044407832,1,0.833096669,0.93242334,PLEKHA3_ENSG00000116095.11,0.490273878,0.490273878,0.490273878,0.509493604,0.509493604,0.509493604,0.019219727,chr2,178504687,178504688,32,+,ENSG00000116095.11,PLEKHA3,UTR3
PLEKHA3_ENSG00000116095.11,PAS2529_AATAAA_0.4,0.920013268,NA,PLEKHA3_ENSG00000116095.11,0.044407832,1,0.833096669,0.93242334,PLEKHA3_ENSG00000116095.11,0.509726122,0.509726122,0.509726122,0.490506396,0.490506396,0.490506396,-0.019219727,chr2,178505058,178505059,33,+,ENSG00000116095.11,PLEKHA3,UTR3
PLEKHA5_ENSG00000052126.17,PAS11958_AATAAA_0.35,6.73E-05,5.67E-06,PLEKHA5_ENSG00000052126.17,24.23245564,1,8.54E-07,4.35E-05,PLEKHA5_ENSG00000052126.17,0.957520247,0.957520247,0.957520247,0.765900251,0.765900251,0.765900251,-0.191619996,chr12,19376396,19376397,211,+,ENSG00000052126.17,PLEKHA5,UTR3
PLEKHA5_ENSG00000052126.17,PAS11953_AATAAA_0.15,6.73E-05,7.27E-04,PLEKHA5_ENSG00000052126.17,14.96473851,1,1.10E-04,0.002472874,PLEKHA5_ENSG00000052126.17,0.017528869,0.017528869,0.017528869,0.124029133,0.124029133,0.124029133,0.106500264,chr12,19202001,19202002,11,+,ENSG00000052126.17,PLEKHA5,UTR3
PLEKHA5_ENSG00000052126.17,PAS11957_AATAAA_0.4,6.73E-05,0.012701714,PLEKHA5_ENSG00000052126.17,9.630812791,1,0.001913399,0.022794977,PLEKHA5_ENSG00000052126.17,0.024950884,0.024950884,0.024950884,0.110070616,0.110070616,0.110070616,0.085119732,chr12,19283901,19283902,12,+,ENSG00000052126.17,PLEKHA5,UTR3
PLEKHA8_ENSG00000106086.20,PAS7455_ATTAAA_0.15,0.949809851,NA,PLEKHA8_ENSG00000106086.20,0.019408628,1,0.889201355,0.956270071,PLEKHA8_ENSG00000106086.20,0.140580957,0.140580957,0.140580957,0.149809487,0.149809487,0.149809487,0.00922853,chr7,30080701,30080702,20,+,ENSG00000106086.20,PLEKHA8,UTR3
