gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,SDMAi_96hrs_1,SDMAi_96hrs_2,SDMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
WRN_ENSG00000165392.11,PAS11313_AATAAA_0.25,0.835082712,NA,WRN_ENSG00000165392.11,1.446165562,1,0.229144218,0.577712125,WRN_ENSG00000165392.11,0.108083875,0.108083875,0.108083875,0.060470338,0.060470338,0.060470338,-0.047613537,chr8,31175912,31175913,31,+,ENSG00000165392.11,WRN,UTR3
DCAF10_ENSG00000122741.16,PAS12509_AATAAA_0.2,0.142627651,NA,DCAF10_ENSG00000122741.16,1.445411667,1,0.229265619,0.577712125,DCAF10_ENSG00000122741.16,0.394858227,0.394858227,0.394858227,0.521112452,0.521112452,0.521112452,0.126254225,chr9,37862001,37862002,18,+,ENSG00000122741.16,DCAF10,UTR3
FADS1_ENSG00000149485.19,PAS15726_AATAAA_0.4,0.324517183,NA,FADS1_ENSG00000149485.19,1.444529594,1,0.229407758,0.577712125,FADS1_ENSG00000149485.19,0.031191199,0.031191199,0.031191199,0.010863532,0.010863532,0.010863532,-0.020327667,chr11,61801250,61801251,10,-,ENSG00000149485.19,FADS1,UTR3
SBNO1_ENSG00000139697.14,PAS17784_AATAAA_0.05,0.737695981,NA,SBNO1_ENSG00000139697.14,1.445277397,1,0.229287248,0.577712125,SBNO1_ENSG00000139697.14,0.354447587,0.354447587,0.354447587,0.402858091,0.402858091,0.402858091,0.048410503,chr12,123289109,123289110,368,-,ENSG00000139697.14,SBNO1,UTR3
RPS19_ENSG00000105372.8,PAS23658_AATAAA_0.1,0.527775742,NA,RPS19_ENSG00000105372.8,1.445054101,1,0.229323225,0.577712125,RPS19_ENSG00000105372.8,0.98922968,0.98922968,0.98922968,0.993125363,0.993125363,0.993125363,0.003895683,chr19,41871413,41871414,24073,+,ENSG00000105372.8,RPS19,UTR3
RPS19_ENSG00000105372.8,PAS23659_AATAAA_0.2,0.527775742,NA,RPS19_ENSG00000105372.8,1.445054101,1,0.229323225,0.577712125,RPS19_ENSG00000105372.8,0.01077032,0.01077032,0.01077032,0.006874637,0.006874637,0.006874637,-0.003895683,chr19,41872923,41872924,664,+,ENSG00000105372.8,RPS19,UTR3
NUP50_ENSG00000093000.19,PAS25895_AATAAA_0.4,0.527775742,NA,NUP50_ENSG00000093000.19,1.444355226,1,0.229435868,0.577712125,NUP50_ENSG00000093000.19,0.398672377,0.398672377,0.398672377,0.295526839,0.295526839,0.295526839,-0.103145538,chr22,45184816,45184817,19,+,ENSG00000093000.19,NUP50,UTR3
NUP50_ENSG00000093000.19,PAS25896_AATAAA_0.35,0.527775742,NA,NUP50_ENSG00000093000.19,1.444355226,1,0.229435868,0.577712125,NUP50_ENSG00000093000.19,0.601327623,0.601327623,0.601327623,0.704473161,0.704473161,0.704473161,0.103145538,chr22,45185623,45185624,153,+,ENSG00000093000.19,NUP50,UTR3
RBM41_ENSG00000089682.17,PAS26802_AATAAA_0.4,0.527775742,NA,RBM41_ENSG00000089682.17,1.444769694,1,0.229369057,0.577712125,RBM41_ENSG00000089682.17,0.448152141,0.448152141,0.448152141,0.608796657,0.608796657,0.608796657,0.160644516,chrX,107061889,107061890,14,-,ENSG00000089682.17,RBM41,UTR3
RBM41_ENSG00000089682.17,PAS26803_AATAAA_0.35,0.527775742,NA,RBM41_ENSG00000089682.17,1.444769694,1,0.229369057,0.577712125,RBM41_ENSG00000089682.17,0.551847859,0.551847859,0.551847859,0.391203343,0.391203343,0.391203343,-0.160644516,chrX,107067141,107067142,34,-,ENSG00000089682.17,RBM41,UTR3
LIMCH1_ENSG00000064042.18,PAS6427_AATAAA_0.45,0.487142375,NA,LIMCH1_ENSG00000064042.18,1.445006142,1,0.229330953,0.577712125,LIMCH1_ENSG00000064042.18,0.136235846,0.136235846,0.136235846,0.110496127,0.110496127,0.110496127,-0.025739719,chr4,41697539,41697540,201,+,ENSG00000064042.18,LIMCH1,UTR3
TEAD1_ENSG00000187079.20,PAS14853_APA_0.2,0.812214282,NA,TEAD1_ENSG00000187079.20,1.443586723,1,0.229559811,0.577785553,TEAD1_ENSG00000187079.20,0.295480362,0.295480362,0.295480362,0.257368986,0.257368986,0.257368986,-0.038111376,chr11,12944021,12944022,13,+,ENSG00000187079.20,TEAD1,UTR3
SGCB_ENSG00000163069.13,PAS6937_ATTAAA_0.3,0.554984428,NA,SGCB_ENSG00000163069.13,1.443737567,1,0.229535477,0.577785553,SGCB_ENSG00000163069.13,0.330613085,0.330613085,0.330613085,0.240590153,0.240590153,0.240590153,-0.090022931,chr4,52023937,52023938,24,-,ENSG00000163069.13,SGCB,UTR3
PARN_ENSG00000140694.18,PAS20829_ATTAAA_0.05,0.527775742,NA,PARN_ENSG00000140694.18,1.442380284,1,0.229754547,0.577798563,PARN_ENSG00000140694.18,0.911107186,0.911107186,0.911107186,0.960445083,0.960445083,0.960445083,0.049337897,chr16,14435701,14435702,179,-,ENSG00000140694.18,PARN,UTR3
PARN_ENSG00000140694.18,PAS20830_APA_0.05,0.527775742,NA,PARN_ENSG00000140694.18,1.442380284,1,0.229754547,0.577798563,PARN_ENSG00000140694.18,0.088892814,0.088892814,0.088892814,0.039554917,0.039554917,0.039554917,-0.049337897,chr16,14436036,14436037,10,-,ENSG00000140694.18,PARN,UTR3
TSC22D2_ENSG00000196428.13,PAS5109_ATTAAA_0.3,0.527775742,NA,TSC22D2_ENSG00000196428.13,1.442445111,1,0.229744078,0.577798563,TSC22D2_ENSG00000196428.13,0.893904636,0.893904636,0.893904636,0.821298509,0.821298509,0.821298509,-0.072606127,chr3,150460115,150460116,155,+,ENSG00000196428.13,TSC22D2,UTR3
TSC22D2_ENSG00000196428.13,PAS5110_AATAAA_0.3,0.527775742,NA,TSC22D2_ENSG00000196428.13,1.442445111,1,0.229744078,0.577798563,TSC22D2_ENSG00000196428.13,0.106095364,0.106095364,0.106095364,0.178701491,0.178701491,0.178701491,0.072606127,chr3,150466417,150466418,25,+,ENSG00000196428.13,TSC22D2,UTR3
CD55_ENSG00000196352.18,PAS1100_AATAAA_0.2,0.217856541,NA,CD55_ENSG00000196352.18,1.440552381,1,0.230049974,0.578422208,CD55_ENSG00000196352.18,0.122169891,0.122169891,0.122169891,0.058473944,0.058473944,0.058473944,-0.063695946,chr1,207340764,207340765,11,+,ENSG00000196352.18,CD55,UTR3
TOM1L1_ENSG00000141198.16,PAS21692_AATAAA_0.25,0.042256266,1,TOM1L1_ENSG00000141198.16,1.438965373,1,0.230306839,0.578948656,TOM1L1_ENSG00000141198.16,0.664994026,0.664994026,0.664994026,0.599879069,0.599879069,0.599879069,-0.065114958,chr17,54961953,54961954,352,+,ENSG00000141198.16,TOM1L1,UTR3
AK2_ENSG00000004455.18,PAS1578_AATAAA_0.1,0.67311336,NA,AK2_ENSG00000004455.18,1.436657905,1,0.230680931,0.579128359,AK2_ENSG00000004455.18,0.140444619,0.140444619,0.140444619,0.115594114,0.115594114,0.115594114,-0.024850505,chr1,33008882,33008883,342,-,ENSG00000004455.18,AK2,UTR3
CORO1C_ENSG00000110880.11,PAS17589_APA_0.2,0.681220237,NA,CORO1C_ENSG00000110880.11,1.437682208,1,0.230514778,0.579128359,CORO1C_ENSG00000110880.11,0.019484205,0.019484205,0.019484205,0.012541607,0.012541607,0.012541607,-0.006942598,chr12,108645519,108645520,10,-,ENSG00000110880.11,CORO1C,UTR3
MTMR6_ENSG00000139505.13,PAS18134_AATAAA_0.35,0.529156995,NA,MTMR6_ENSG00000139505.13,1.436708079,1,0.230672788,0.579128359,MTMR6_ENSG00000139505.13,0.099291173,0.099291173,0.099291173,0.183796176,0.183796176,0.183796176,0.084505003,chr13,25246222,25246223,18,-,ENSG00000139505.13,MTMR6,UTR3
MTMR6_ENSG00000139505.13,PAS18135_APA_0.15,0.529156995,NA,MTMR6_ENSG00000139505.13,1.436708079,1,0.230672788,0.579128359,MTMR6_ENSG00000139505.13,0.900708827,0.900708827,0.900708827,0.816203824,0.816203824,0.816203824,-0.084505003,chr13,25247233,25247234,208,-,ENSG00000139505.13,MTMR6,UTR3
DDA1_ENSG00000130311.11,PAS23412_AATAAA_0.25,0.298630092,NA,DDA1_ENSG00000130311.11,1.437834405,1,0.230490102,0.579128359,DDA1_ENSG00000130311.11,0.137226584,0.137226584,0.137226584,0.099404636,0.099404636,0.099404636,-0.037821948,chr19,17323294,17323295,118,+,ENSG00000130311.11,DDA1,UTR3
PAIP2_ENSG00000120727.13,PAS7780_APA_0.1,0.691766653,NA,PAIP2_ENSG00000120727.13,1.436473674,1,0.23071083,0.579128359,PAIP2_ENSG00000120727.13,0.121068584,0.121068584,0.121068584,0.149432529,0.149432529,0.149432529,0.028363945,chr5,139369500,139369501,10,+,ENSG00000120727.13,PAIP2,UTR3
PRKAA1_ENSG00000132356.12,PAS8143_AATAAA_0.2,0.417637004,NA,PRKAA1_ENSG00000132356.12,1.436481218,1,0.230709606,0.579128359,PRKAA1_ENSG00000132356.12,0.810500178,0.810500178,0.810500178,0.773648674,0.773648674,0.773648674,-0.036851504,chr5,40759823,40759824,743,-,ENSG00000132356.12,PRKAA1,UTR3
ZKSCAN1_ENSG00000106261.17,PAS10425_None_0.1,0.529490127,NA,ZKSCAN1_ENSG00000106261.17,1.428456321,1,0.232016533,0.579254707,ZKSCAN1_ENSG00000106261.17,0.079317137,0.079317137,0.079317137,0.139616191,0.139616191,0.139616191,0.060299054,chr7,100038174,100038175,15,+,ENSG00000106261.17,ZKSCAN1,UTR3
ZKSCAN1_ENSG00000106261.17,PAS10426_AATAAA_0.05,0.529490127,NA,ZKSCAN1_ENSG00000106261.17,1.428456321,1,0.232016533,0.579254707,ZKSCAN1_ENSG00000106261.17,0.920682863,0.920682863,0.920682863,0.860383809,0.860383809,0.860383809,-0.060299054,chr7,100041687,100041688,234,+,ENSG00000106261.17,ZKSCAN1,UTR3
SDCBP_ENSG00000137575.12,PAS11419_ATTAAA_0.3,0.529490127,NA,SDCBP_ENSG00000137575.12,1.427838039,1,0.232117596,0.579254707,SDCBP_ENSG00000137575.12,0.034816533,0.034816533,0.034816533,0.049255088,0.049255088,0.049255088,0.014438556,chr8,58582272,58582273,69,+,ENSG00000137575.12,SDCBP,UTR3
SDCBP_ENSG00000137575.12,PAS11420_AATAAA_0.2,0.529490127,NA,SDCBP_ENSG00000137575.12,1.427838039,1,0.232117596,0.579254707,SDCBP_ENSG00000137575.12,0.965183467,0.965183467,0.965183467,0.950744912,0.950744912,0.950744912,-0.014438556,chr8,58582857,58582858,698,+,ENSG00000137575.12,SDCBP,UTR3
ARMC1_ENSG00000104442.10,PAS11955_ATTAAA_0.35,0.728943567,NA,ARMC1_ENSG00000104442.10,1.430852706,1,0.231625327,0.579254707,ARMC1_ENSG00000104442.10,0.680753222,0.680753222,0.680753222,0.644680685,0.644680685,0.644680685,-0.036072537,chr8,65602690,65602691,18,-,ENSG00000104442.10,ARMC1,UTR3
UCK1_ENSG00000130717.13,PAS13349_AATAAA_0.2,0.529309054,NA,UCK1_ENSG00000130717.13,1.435141685,1,0.230927142,0.579254707,UCK1_ENSG00000130717.13,0.848078281,0.848078281,0.848078281,0.901146414,0.901146414,0.901146414,0.053068133,chr9,131523803,131523804,219,-,ENSG00000130717.13,UCK1,UTR3
UCK1_ENSG00000130717.13,PAS13350_APA_0.15,0.529309054,NA,UCK1_ENSG00000130717.13,1.435141685,1,0.230927142,0.579254707,UCK1_ENSG00000130717.13,0.151921719,0.151921719,0.151921719,0.098853586,0.098853586,0.098853586,-0.053068133,chr9,131524563,131524564,22,-,ENSG00000130717.13,UCK1,UTR3
GSTO2_ENSG00000065621.15,PAS13989_AATAAA_0.25,0.529490127,NA,GSTO2_ENSG00000065621.15,1.428011206,1,0.232089285,0.579254707,GSTO2_ENSG00000065621.15,0.931518126,0.931518126,0.931518126,0.975079729,0.975079729,0.975079729,0.043561603,chr10,104299416,104299417,215,+,ENSG00000065621.15,GSTO2,UTR3
GSTO2_ENSG00000065621.15,PAS13990_AATAAA_0.25,0.529490127,NA,GSTO2_ENSG00000065621.15,1.428011206,1,0.232089285,0.579254707,GSTO2_ENSG00000065621.15,0.068481874,0.068481874,0.068481874,0.024920271,0.024920271,0.024920271,-0.043561603,chr10,104304948,104304949,17,+,ENSG00000065621.15,GSTO2,UTR3
PAFAH2_ENSG00000158006.14,PAS1516_None_0.2,0.529490127,NA,PAFAH2_ENSG00000158006.14,1.427416713,1,0.232186495,0.579254707,PAFAH2_ENSG00000158006.14,0.480787748,0.480787748,0.480787748,0.673620661,0.673620661,0.673620661,0.192832913,chr1,25959768,25959769,14,-,ENSG00000158006.14,PAFAH2,UTR3
PAFAH2_ENSG00000158006.14,PAS1517_AATAAA_0.35,0.529490127,NA,PAFAH2_ENSG00000158006.14,1.427416713,1,0.232186495,0.579254707,PAFAH2_ENSG00000158006.14,0.519212252,0.519212252,0.519212252,0.326379339,0.326379339,0.326379339,-0.192832913,chr1,25960770,25960771,12,-,ENSG00000158006.14,PAFAH2,UTR3
LMAN1_ENSG00000074695.6,PAS23103_AATAAA_0.25,0.743880909,NA,LMAN1_ENSG00000074695.6,1.432685448,1,0.231326672,0.579254707,LMAN1_ENSG00000074695.6,0.132977228,0.132977228,0.132977228,0.157819891,0.157819891,0.157819891,0.024842663,chr18,59330924,59330925,36,-,ENSG00000074695.6,LMAN1,UTR3
ZNF791_ENSG00000173875.14,PAS23348_ATTAAA_0.05,0.529309054,NA,ZNF791_ENSG00000173875.14,1.433688942,1,0.231163344,0.579254707,ZNF791_ENSG00000173875.14,0.376502956,0.376502956,0.376502956,0.26446175,0.26446175,0.26446175,-0.112041206,chr19,12631920,12631921,30,+,ENSG00000173875.14,ZNF791,UTR3
ZNF791_ENSG00000173875.14,PAS23349_APA_0.25,0.529309054,NA,ZNF791_ENSG00000173875.14,1.433688942,1,0.231163344,0.579254707,ZNF791_ENSG00000173875.14,0.623497044,0.623497044,0.623497044,0.73553825,0.73553825,0.73553825,0.112041206,chr19,12633834,12633835,16,+,ENSG00000173875.14,ZNF791,UTR3
CARD8_ENSG00000105483.18,PAS24525_APA_0.15,0.21588559,NA,CARD8_ENSG00000105483.18,1.42949615,1,0.231846685,0.579254707,CARD8_ENSG00000105483.18,0.184308271,0.184308271,0.184308271,0.153641952,0.153641952,0.153641952,-0.030666319,chr19,48210787,48210788,94,-,ENSG00000105483.18,CARD8,UTR3
ACBD3_ENSG00000182827.9,PAS2523_ATTAAA_0.2,0.731233482,NA,ACBD3_ENSG00000182827.9,1.430737959,1,0.231644041,0.579254707,ACBD3_ENSG00000182827.9,0.473907015,0.473907015,0.473907015,0.547256421,0.547256421,0.547256421,0.073349406,chr1,226144680,226144681,277,-,ENSG00000182827.9,ACBD3,UTR3
LGALSL_ENSG00000119862.13,PAS2894_AATAAA_0.4,0.529490127,NA,LGALSL_ENSG00000119862.13,1.429173505,1,0.23189937,0.579254707,LGALSL_ENSG00000119862.13,0.605263086,0.605263086,0.605263086,0.734589127,0.734589127,0.734589127,0.12932604,chr2,64458652,64458653,41,+,ENSG00000119862.13,LGALSL,UTR3
LGALSL_ENSG00000119862.13,PAS2896_AATAAA_0.35,0.529490127,NA,LGALSL_ENSG00000119862.13,1.429173505,1,0.23189937,0.579254707,LGALSL_ENSG00000119862.13,0.394736914,0.394736914,0.394736914,0.265410873,0.265410873,0.265410873,-0.12932604,chr2,64461376,64461377,78,+,ENSG00000119862.13,LGALSL,UTR3
ZSCAN20_ENSG00000121903.15,PAS289_APA_0.25,0.529490127,NA,ZSCAN20_ENSG00000121903.15,1.428220087,1,0.232055141,0.579254707,ZSCAN20_ENSG00000121903.15,0.619246131,0.619246131,0.619246131,0.397896272,0.397896272,0.397896272,-0.221349859,chr1,33495652,33495653,13,+,ENSG00000121903.15,ZSCAN20,UTR3
ZSCAN20_ENSG00000121903.15,PAS290_AATAAA_0.4,0.529490127,NA,ZSCAN20_ENSG00000121903.15,1.428220087,1,0.232055141,0.579254707,ZSCAN20_ENSG00000121903.15,0.380753869,0.380753869,0.380753869,0.602103728,0.602103728,0.602103728,0.221349859,chr1,33501636,33501637,46,+,ENSG00000121903.15,ZSCAN20,UTR3
UTP11_ENSG00000183520.12,PAS329_ATTAAA_0.2,0.529309054,NA,UTP11_ENSG00000183520.12,1.433493877,1,0.231195081,0.579254707,UTP11_ENSG00000183520.12,0.803660711,0.803660711,0.803660711,0.865941109,0.865941109,0.865941109,0.062280398,chr1,38023800,38023801,460,+,ENSG00000183520.12,UTP11,UTR3
UTP11_ENSG00000183520.12,PAS330_AATAAA_0.2,0.529309054,NA,UTP11_ENSG00000183520.12,1.433493877,1,0.231195081,0.579254707,UTP11_ENSG00000183520.12,0.196339289,0.196339289,0.196339289,0.134058891,0.134058891,0.134058891,-0.062280398,chr1,38024818,38024819,40,+,ENSG00000183520.12,UTP11,UTR3
RNF207_ENSG00000158286.13,PAS44_AATAAA_0.4,0.529490127,NA,RNF207_ENSG00000158286.13,1.431036226,1,0.2315954,0.579254707,RNF207_ENSG00000158286.13,0.803314514,0.803314514,0.803314514,0.671018815,0.671018815,0.671018815,-0.1322957,chr1,6220798,6220799,44,+,ENSG00000158286.13,RNF207,UTR3
RNF207_ENSG00000158286.13,PAS45_AATAAA_0.45,0.529490127,NA,RNF207_ENSG00000158286.13,1.431036226,1,0.2315954,0.579254707,RNF207_ENSG00000158286.13,0.196685486,0.196685486,0.196685486,0.328981185,0.328981185,0.328981185,0.1322957,chr1,6221296,6221297,16,+,ENSG00000158286.13,RNF207,UTR3
RBM5_ENSG00000003756.17,PAS4757_APA_0.35,0.529490127,NA,RBM5_ENSG00000003756.17,1.432120388,1,0.231418702,0.579254707,RBM5_ENSG00000003756.17,0.169428548,0.169428548,0.169428548,0.219234462,0.219234462,0.219234462,0.049805914,chr3,50105251,50105252,16,+,ENSG00000003756.17,RBM5,UTR3
RBM5_ENSG00000003756.17,PAS4758_APA_0.15,0.529490127,NA,RBM5_ENSG00000003756.17,1.432120388,1,0.231418702,0.579254707,RBM5_ENSG00000003756.17,0.830571452,0.830571452,0.830571452,0.780765538,0.780765538,0.780765538,-0.049805914,chr3,50118956,50118957,495,+,ENSG00000003756.17,RBM5,UTR3
CCDC14_ENSG00000175455.16,PAS5877_ATTAAA_0.25,0.563159229,NA,CCDC14_ENSG00000175455.16,1.428898928,1,0.231944218,0.579254707,CCDC14_ENSG00000175455.16,0.673374365,0.673374365,0.673374365,0.761084716,0.761084716,0.761084716,0.087710352,chr3,123913726,123913727,185,-,ENSG00000175455.16,CCDC14,UTR3
PLRG1_ENSG00000171566.12,PAS7208_ATTAAA_0.25,0.227937346,NA,PLRG1_ENSG00000171566.12,1.429160178,1,0.231901547,0.579254707,PLRG1_ENSG00000171566.12,0.048959415,0.048959415,0.048959415,0.030756875,0.030756875,0.030756875,-0.018202539,chr4,154536262,154536263,36,-,ENSG00000171566.12,PLRG1,UTR3
POLH_ENSG00000170734.12,PAS9019_AATAAA_0.35,0.62173212,NA,POLH_ENSG00000170734.12,1.428731298,1,0.231971603,0.579254707,POLH_ENSG00000170734.12,0.08390114,0.08390114,0.08390114,0.048043195,0.048043195,0.048043195,-0.035857944,chr6,43614518,43614519,30,+,ENSG00000170734.12,POLH,UTR3
POLH_ENSG00000170734.12,PAS9022_AATAAA_0.4,0.62173212,NA,POLH_ENSG00000170734.12,1.433115778,1,0.231256614,0.579254707,POLH_ENSG00000170734.12,0.100994692,0.100994692,0.100994692,0.152097447,0.152097447,0.152097447,0.051102755,chr6,43620521,43620522,49,+,ENSG00000170734.12,POLH,UTR3
WAC_ENSG00000095787.26,PAS13609_AATAAA_0.25,0.187518922,NA,WAC_ENSG00000095787.26,1.426377231,1,0.232356587,0.579309238,WAC_ENSG00000095787.26,0.011376302,0.011376302,0.011376302,0.006584478,0.006584478,0.006584478,-0.004791824,chr10,28623011,28623012,34,+,ENSG00000095787.26,WAC,UTR3
MED13L_ENSG00000123066.9,PAS17659_APA_0.1,0.75073142,NA,MED13L_ENSG00000123066.9,1.425116593,1,0.232563069,0.579309238,MED13L_ENSG00000123066.9,0.057741617,0.057741617,0.057741617,0.036060258,0.036060258,0.036060258,-0.021681359,chr12,115961255,115961256,44,-,ENSG00000123066.9,MED13L,UTR3
NUP58_ENSG00000139496.18,PAS17877_AATAAA_0.25,0.529583104,NA,NUP58_ENSG00000139496.18,1.424381896,1,0.232683509,0.579309238,NUP58_ENSG00000139496.18,0.271252877,0.271252877,0.271252877,0.186298231,0.186298231,0.186298231,-0.084954646,chr13,25336339,25336340,83,+,ENSG00000139496.18,NUP58,UTR3
NUP58_ENSG00000139496.18,PAS17878_AATAAA_0.15,0.529583104,NA,NUP58_ENSG00000139496.18,1.424381896,1,0.232683509,0.579309238,NUP58_ENSG00000139496.18,0.728747123,0.728747123,0.728747123,0.813701769,0.813701769,0.813701769,0.084954646,chr13,25342408,25342409,65,+,ENSG00000139496.18,NUP58,UTR3
TBC1D14_ENSG00000132405.19,PAS6336_ATTAAA_0.3,0.529583104,NA,TBC1D14_ENSG00000132405.19,1.425505622,1,0.232499326,0.579309238,TBC1D14_ENSG00000132405.19,0.160510166,0.160510166,0.160510166,0.080971234,0.080971234,0.080971234,-0.079538932,chr4,7030716,7030717,25,+,ENSG00000132405.19,TBC1D14,UTR3
TBC1D14_ENSG00000132405.19,PAS6337_AATAAA_0.2,0.529583104,NA,TBC1D14_ENSG00000132405.19,1.425505622,1,0.232499326,0.579309238,TBC1D14_ENSG00000132405.19,0.839489834,0.839489834,0.839489834,0.919028766,0.919028766,0.919028766,0.079538932,chr4,7033112,7033113,207,+,ENSG00000132405.19,TBC1D14,UTR3
TBC1D9_ENSG00000109436.8,PAS7188_AATAAA_0.25,0.529583104,NA,TBC1D9_ENSG00000109436.8,1.425614535,1,0.232481484,0.579309238,TBC1D9_ENSG00000109436.8,0.787906138,0.787906138,0.787906138,0.901731043,0.901731043,0.901731043,0.113824905,chr4,140620784,140620785,99,-,ENSG00000109436.8,TBC1D9,UTR3
TBC1D9_ENSG00000109436.8,PAS7189_ATTAAA_0.15,0.529583104,NA,TBC1D9_ENSG00000109436.8,1.425614535,1,0.232481484,0.579309238,TBC1D9_ENSG00000109436.8,0.212093862,0.212093862,0.212093862,0.098268957,0.098268957,0.098268957,-0.113824905,chr4,140622081,140622082,13,-,ENSG00000109436.8,TBC1D9,UTR3
FUCA2_ENSG00000001036.14,PAS9961_AATAAA_0.1,0.529583104,NA,FUCA2_ENSG00000001036.14,1.424861502,1,0.232604878,0.579309238,FUCA2_ENSG00000001036.14,0.111000411,0.111000411,0.111000411,0.085289316,0.085289316,0.085289316,-0.025711095,chr6,143493954,143493955,133,-,ENSG00000001036.14,FUCA2,UTR3
FUCA2_ENSG00000001036.14,PAS9962_ATTAAA_0.15,0.529583104,NA,FUCA2_ENSG00000001036.14,1.424861502,1,0.232604878,0.579309238,FUCA2_ENSG00000001036.14,0.888999589,0.888999589,0.888999589,0.914710684,0.914710684,0.914710684,0.025711095,chr6,143495487,143495488,419,-,ENSG00000001036.14,FUCA2,UTR3
PSMB2_ENSG00000126067.12,PAS1597_ATTAAA_0.2,0.65738635,NA,PSMB2_ENSG00000126067.12,1.422744924,1,0.23295213,0.579528376,PSMB2_ENSG00000126067.12,0.031992795,0.031992795,0.031992795,0.045140922,0.045140922,0.045140922,0.013148127,chr1,35601584,35601585,148,-,ENSG00000126067.12,PSMB2,UTR3
ATP2B1_ENSG00000070961.17,PAS17497_ATTAAA_0.35,0.011782687,1,ATP2B1_ENSG00000070961.17,1.423443629,1,0.232837429,0.579528376,ATP2B1_ENSG00000070961.17,0.153497162,0.153497162,0.153497162,0.274446233,0.274446233,0.274446233,0.120949071,chr12,89590031,89590032,21,-,ENSG00000070961.17,ATP2B1,UTR3
CWC25_ENSG00000273559.5,PAS22242_AATAAA_0.1,0.649254277,NA,CWC25_ENSG00000273559.5,1.422662214,1,0.232965712,0.579528376,CWC25_ENSG00000273559.5,0.109925807,0.109925807,0.109925807,0.174266347,0.174266347,0.174266347,0.06434054,chr17,38801193,38801194,27,-,ENSG00000273559.5,CWC25,UTR3
TUG1_ENSG00000253352.10,PAS25772_AATAAA_0.3,0.545169361,NA,TUG1_ENSG00000253352.10,1.422315114,1,0.233022722,0.579528376,TUG1_ENSG00000253352.10,0.039418005,0.039418005,0.039418005,0.019303386,0.019303386,0.019303386,-0.02011462,chr22,30976931,30976932,13,+,ENSG00000253352.10,TUG1,UTR3
KIF1A_ENSG00000130294.18,PAS4477_AATAAA_0.1,0.530280787,NA,KIF1A_ENSG00000130294.18,1.421818847,1,0.233104262,0.579528376,KIF1A_ENSG00000130294.18,0.611192792,0.611192792,0.611192792,0.801795227,0.801795227,0.801795227,0.190602436,chr2,240713767,240713768,67,-,ENSG00000130294.18,KIF1A,UTR3
KIF1A_ENSG00000130294.18,PAS4478_None_0.15,0.530280787,NA,KIF1A_ENSG00000130294.18,1.421818847,1,0.233104262,0.579528376,KIF1A_ENSG00000130294.18,0.388807208,0.388807208,0.388807208,0.198204773,0.198204773,0.198204773,-0.190602436,chr2,240717187,240717188,28,-,ENSG00000130294.18,KIF1A,UTR3
RABGAP1L_ENSG00000152061.24,PAS949_ATTAAA_0.3,0.735562321,NA,RABGAP1L_ENSG00000152061.24,1.422637914,1,0.232969703,0.579528376,RABGAP1L_ENSG00000152061.24,0.10376567,0.10376567,0.10376567,0.036970705,0.036970705,0.036970705,-0.066794966,chr1,174991955,174991956,10,+,ENSG00000152061.24,RABGAP1L,UTR3
C15orf40_ENSG00000169609.14,PAS20106_ATTAAA_0.3,0.881025204,NA,C15orf40_ENSG00000169609.14,1.419349335,1,0.233510529,0.580420055,C15orf40_ENSG00000169609.14,0.094726339,0.094726339,0.094726339,0.157064616,0.157064616,0.157064616,0.062338277,chr15,83004639,83004640,22,-,ENSG00000169609.14,C15orf40,UTR3
ATP2C1_ENSG00000017260.20,PAS5023_AATAAA_0.3,0.029639343,1,ATP2C1_ENSG00000017260.20,1.419031578,1,0.233562866,0.580431811,ATP2C1_ENSG00000017260.20,0.079700641,0.079700641,0.079700641,0.051102295,0.051102295,0.051102295,-0.028598346,chr3,131003106,131003107,60,+,ENSG00000017260.20,ATP2C1,UTR3
BMPR2_ENSG00000204217.16,PAS3435_AATAAA_0.35,0.790365613,NA,BMPR2_ENSG00000204217.16,1.417671447,1,0.233787052,0.58087054,BMPR2_ENSG00000204217.16,0.180199625,0.180199625,0.180199625,0.097966579,0.097966579,0.097966579,-0.082233046,chr2,202562566,202562567,11,+,ENSG00000204217.16,BMPR2,UTR3
CLCN3_ENSG00000109572.16,PAS6738_ATTAAA_0.35,0.686640669,NA,CLCN3_ENSG00000109572.16,1.417153432,1,0.233872503,0.580964457,CLCN3_ENSG00000109572.16,0.256997114,0.256997114,0.256997114,0.178460259,0.178460259,0.178460259,-0.078536854,chr4,169721212,169721213,18,+,ENSG00000109572.16,CLCN3,UTR3
GMCL1_ENSG00000087338.5,PAS2922_AATAAA_0.45,0.483009366,NA,GMCL1_ENSG00000087338.5,1.416349249,1,0.234005235,0.581175763,GMCL1_ENSG00000087338.5,0.182595073,0.182595073,0.182595073,0.111263329,0.111263329,0.111263329,-0.071331744,chr2,69880251,69880252,31,+,ENSG00000087338.5,GMCL1,UTR3
