gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition
ADIPOR2,ENSG00000006831.10,PAS32052_AATAAA_0.4,0.8673484979577358,NA,0.20879889147499853,1,0.6477104536481316,0.8916553895581708,0.18579891905752421,0.16825287496452104,-0.01754604409300317,chr12,1786259,1786260,+,0.17702589701102261,proximal pA,SDMAi
ADK,ENSG00000156110.15,PAS27417_AATAAA_0.3,0.021243585682605617,1,2.3424583110077037,1,0.1258907460956418,0.4958694483639524,0.6628404028469509,0.5952156249089274,-0.06762477793802346,chr10,74708537,74708538,+,0.6290280138779392,proximal pA,SDMAi
ADO,ENSG00000181915.6,PAS27251_AATAAA_0.15,0.21091590983816627,NA,4.561591884964855,1,0.03269666897045262,0.25734225183002046,0.5959189154745492,0.432733649361465,-0.1631852661130842,chr10,62807335,62807336,+,0.5143262824180072,proximal pA,SDMAi
ADORA2B,ENSG00000170425.4,PAS42330_AATAAA_0.25,0.9960705426745304,NA,9.754283817073883e-4,1,0.9750846405991372,0.9959241267607534,0.7446063003667716,0.7419147813205574,-0.002691519046214119,chr17,15975744,15975745,+,0.7432605408436646,proximal pA,SDMAi
ADSL,ENSG00000239900.14,PAS51053_ATTAAA_0.4,0.8736104273732831,NA,0.19560562222704903,1,0.6582914900818869,0.8972509758052345,0.9831143642219983,0.9787622307346627,-0.004352133487335541,chr22,40366553,40366554,+,0.9809382974783305,proximal pA,SDMAi
AEBP2,ENSG00000139154.16,PAS32282_AATAAA_0.35,0.9755093163360337,NA,0.01300065203304257,1,0.90922162059322,0.9816127467433019,0.7273680762958467,0.7326015670524472,0.005233490756600512,chr12,19520222,19520223,+,0.7299848216741469,proximal pA,SDMAi
AFAP1L1,ENSG00000157510.14,PAS15639_AATAAA_0.25,0.7432116922948433,NA,0.6582250828387828,1,0.4171872559374489,0.7779775551294288,0.6892886226376036,0.7634877024007588,0.0741990797631552,chr5,149341147,149341148,+,0.7263881625191813,proximal pA,SDMAi
AFTPH,ENSG00000119844.17,PAS5731_ATTAAA_0.25,0.41653710050102644,NA,3.293618785451372,1,0.06954957876853247,0.380448681834863,0.510926457055026,0.6397031320922837,0.12877667503725765,chr2,64592134,64592135,+,0.5753147945736549,proximal pA,SDMAi
AGAP1,ENSG00000157985.20,PAS7152_ATTAAA_0.4,0.9298389729820234,NA,0.2594441783619459,1,0.610502269027364,0.8749578728018171,0.41456281285549784,0.44538780279859624,0.030824989943098402,chr2,236125482,236125483,+,0.42997530782704707,proximal pA,SDMAi
AGAP3,ENSG00000133612.20,PAS21136_AATAAA_0.05,0.24255287983309232,NA,4.109176459722562,1,0.04265112639856493,0.2945582761289397,0.2638388379354888,0.1313601016847113,-0.1324787362507775,chr7,151123637,151123638,+,0.19759946981010004,proximal pA,SDMAi
AGBL5,ENSG00000084693.16,PAS5343_AATAAA_0.15,0.5621643954013587,NA,1.5463810226453916,1,0.21367049613985145,0.6184624984254103,0.7866067117161085,0.853286795319073,0.06668008360296451,chr2,27059532,27059533,+,0.8199467535175908,proximal pA,SDMAi
AGFG1,ENSG00000173744.18,PAS7044_AATAAA_0.1,0.6333466448751615,NA,0.11122173250942069,1,0.7387574750013237,0.9242230241923032,0.6585276968659608,0.677299789471235,0.018772092605274238,chr2,227555120,227555121,+,0.667913743168598,proximal pA,SDMAi
AGGF1,ENSG00000164252.13,PAS15002_AATAAA_0.45,0.9185488554649311,NA,0.2110277210932736,1,0.6459630766160123,0.8911525901983912,0.30487190027469185,0.27601902527743105,-0.028852874997260802,chr5,77063439,77063440,+,0.2904454627760614,proximal pA,SDMAi
AGL,ENSG00000162688.17,PAS1195_AATAAA_0.4,1,NA,0.0011191333330202724,1,0.9733129863611055,0.9953458021053653,0.2976080818365633,0.29593691248666854,-0.0016711693498947522,chr1,99921987,99921988,+,0.2967724971616159,proximal pA,SDMAi
AGO1,ENSG00000092847.14,PAS617_AATAAA_0.2,0.9447615211509388,NA,0.02316551050171256,1,0.8790274567154532,0.9719870861854469,0.3369160424432751,0.3461553578742862,0.009239315431011086,chr1,35923049,35923050,+,0.34153570015878065,proximal pA,SDMAi
AGO3,ENSG00000126070.20,PAS626_APA_0.35,0.8153011734958491,NA,1.8110845483927847,1,0.17837818285774498,0.5701676187816646,0.12841975311743037,0.22149221728648602,0.09307246416905565,chr1,36056131,36056132,+,0.1749559852019582,proximal pA,SDMAi
AGO4,ENSG00000134698.11,PAS614_AATAAA_0.2,0.7230328587849926,NA,0.7346487159227877,1,0.39138049629283206,0.7605121238148551,0.36777637207710917,0.2508566938657801,-0.11691967821132909,chr1,35857662,35857663,+,0.3093165329714446,proximal pA,SDMAi
AGPAT3,ENSG00000160216.21,PAS50310_AATAAA_0.2,1.9392836632530833e-4,2.648242729354688e-4,20.50061244099379,1,5.961217441316562e-6,5.477132762571352e-4,0.37257735559197286,0.21298676514107814,-0.15959059045089471,chr21,43984670,43984671,+,0.2927820603665255,proximal pA,SDMAi
AGPAT5,ENSG00000155189.12,PAS22525_AATAAA_0.2,0.6264517430211564,NA,0.055631918366998434,1,0.8135380528774182,0.9508735687605987,0.6517412935323383,0.6666650212871439,0.01492372775480555,chr8,6759662,6759663,+,0.6592031574097411,proximal pA,SDMAi
AGPS,ENSG00000018510.18,PAS6619_APA_0.2,0.40517265736267366,NA,2.345704219536856,1,0.12562877743118725,0.49565061984909875,0.35772341314828077,0.21874999936912712,-0.13897341377915365,chr2,177538283,177538284,+,0.28823670625870396,proximal pA,SDMAi
AHCYL1,ENSG00000168710.18,PAS1308_APA_0.3,0.9754508755052093,NA,0.014442407182286843,1,0.9043432802944447,0.9798442563513655,0.4639490442538605,0.4673408383723305,0.0033917941184699596,chr1,110022399,110022400,+,0.46564494131309553,proximal pA,SDMAi
AHR,ENSG00000106546.14,PAS20112_APA_0.15,0.32633039078852205,NA,4.015376939534917,1,0.0450871438166366,0.30425143942514615,0.5204246747111112,0.6537191014909229,0.13329442677981174,chr7,17345330,17345331,+,0.5870718881010171,proximal pA,SDMAi
AIF1L,ENSG00000126878.13,PAS25647_APA_0.3,0.9937381812342162,NA,0.0024812447168187646,1,0.9602721289648226,0.9938314598646868,0.3127447519423295,0.3089475410645956,-0.003797210877733881,chr9,131121220,131121221,+,0.31084614650346254,proximal pA,SDMAi
AIG1,ENSG00000146416.19,PAS18362_AATAAA_0.1,0.39050343162363693,NA,0.5514851356215331,1,0.4577115027285441,0.8027826702719806,0.17237792819811826,0.13957056533647627,-0.03280736286164199,chr6,143061593,143061594,+,0.15597424676729726,proximal pA,SDMAi
AIMP1,ENSG00000164022.18,PAS13114_AATAAA_0.35,0.15469042008090586,NA,0.455689950561009,1,0.49964519962266907,0.8258361267047305,0.6768314433376218,0.6474388180816812,-0.029392625255940552,chr4,106347766,106347767,+,0.6621351307096515,proximal pA,SDMAi
AIMP2,ENSG00000106305.10,PAS20021_AATAAA_0.2,0.5144941473671323,NA,1.7955145983278271,1,0.18025570532816926,0.5735421507462818,0.9628561186222605,0.9408611260775972,-0.021994992544663305,chr7,6023832,6023833,+,0.9518586223499288,proximal pA,SDMAi
AKAP12,ENSG00000131016.17,PAS18438_AATAAA_0.2,0.5094247854539125,NA,3.3965353743838023,1,0.06533351143189901,0.36852366317824337,0.5822614869545658,0.517080175021617,-0.06518131193294885,chr6,151356772,151356773,+,0.5496708309880913,proximal pA,SDMAi
AKAP13,ENSG00000170776.22,PAS38952_APA_0.1,0.9754508755052093,NA,0.014489728343676234,1,0.9041874510040377,0.9798442563513655,0.14739398215541896,0.15579698161005973,0.008402999454640764,chr15,85745383,85745384,+,0.15159548188273936,proximal pA,SDMAi
AKAP9,ENSG00000127914.19,PAS20635_ATTAAA_0.3,0.8422826133907885,NA,0.581314847804606,1,0.445797403604251,0.7958779757080963,0.4229248181482606,0.47297297297192226,0.05004815482366165,chr7,91995799,91995800,+,0.44794889556009143,proximal pA,SDMAi
AKIP1,ENSG00000166452.12,PAS29450_AATAAA_0.4,0.8421044969633467,NA,0.29134981849063024,1,0.5893568305736769,0.8661146418319587,0.34266659210787814,0.38274530637514587,0.04007871426726772,chr11,8919549,8919550,+,0.362705949241512,proximal pA,SDMAi
AKIRIN1,ENSG00000174574.16,PAS665_APA_0.3,0.9929243793740504,NA,0.0031563668139824586,1,0.9551971771151052,0.9933467861400523,0.38212629588749575,0.37948207304140863,-0.0026442228460871187,chr1,39005322,39005323,+,0.3808041844644522,proximal pA,SDMAi
ALCAM,ENSG00000170017.12,PAS9930_APA_0.25,0.9159497349737917,NA,0.4694904241760014,1,0.4932216906837665,0.8228824384184318,0.32935487866950586,0.35196426000682174,0.02260938133731588,chr3,105576134,105576135,+,0.34065956933816377,proximal pA,SDMAi
ALDH16A1,ENSG00000161618.10,PAS47106_AATAAA_0.2,0.9561061870625113,NA,0.03328849658555555,1,0.8552285273798951,0.9637897737210871,0.6432152108882708,0.6503954763331516,0.007180265444880818,chr19,49470587,49470588,+,0.6468053436107113,proximal pA,SDMAi
ALDH1A3,ENSG00000184254.17,PAS39108_None_0.25,0.7475694294929572,NA,0.6404950052765344,1,0.4235316054288743,0.7817141969413117,0.03606088831589476,0.05099435113846388,0.014933462822569118,chr15,100915333,100915334,+,0.04352761972717932,proximal pA,SDMAi
ALDH3A2,ENSG00000072210.19,PAS42428_AATAAA_0.3,0.6427518333731922,NA,1.0927850473387934,1,0.29585495526358574,0.6910791829931426,0.569684731761683,0.6386656811387016,0.0689809493770186,chr17,19675741,19675742,+,0.6041752064501923,proximal pA,SDMAi
ALDH3B1,ENSG00000006534.17,PAS30151_AATAAA_0.35,0.9833995698449975,NA,0.008516189212059544,1,0.9264730349622227,0.9858233380701004,0.4351248602790297,0.4452148709149794,0.01009001063594972,chr11,68029273,68029274,+,0.44016986559700455,proximal pA,SDMAi
ALDH5A1,ENSG00000112294.14,PAS17428_AATAAA_0.35,0.9967412046676055,NA,4.327499945020463e-4,1,0.9834030886447684,0.9967131132368154,0.4439490009141576,0.44227860050718193,-0.0016704004069756917,chr6,24533810,24533811,+,0.44311380071066975,proximal pA,SDMAi
ALG1,ENSG00000033011.14,PAS40209_None_0.15,0.8441619458015326,NA,0.26528330923088106,1,0.6065134635756415,0.8730054689483284,0.3926109582810123,0.43558451837178636,0.04297356009077408,chr16,5085042,5085043,+,0.4140977383263993,proximal pA,SDMAi
ALG11,ENSG00000253710.5,PAS35565_ATTAAA_0.45,0.3892562225629664,NA,2.6999420984953417,1,0.10035189088796796,0.44984731711198095,0.44925799486635826,0.27674233495511025,-0.172515659911248,chr13,52028631,52028632,+,0.3630001649107343,proximal pA,SDMAi
ALG13,ENSG00000101901.13,PAS52276_AATAAA_0.45,0.9745725549907988,NA,0.1531528946943581,1,0.6955403655706615,0.9093857978620142,0.31081265971650324,0.33898303229563775,0.028170372579134517,chrX,111688796,111688797,+,0.3248978460060705,proximal pA,SDMAi
AMD1,ENSG00000123505.19,PAS18193_AATAAA_0.3,0.5560436120215575,NA,1.592312442981438,1,0.20699606113268004,0.6119657626594865,0.2167640542466757,0.27383828186002374,0.057074227613348044,chr6,110894312,110894313,+,0.24530116805334973,proximal pA,SDMAi
AMDHD2,ENSG00000162066.16,PAS40122_APA_0.05,0.8884190503138834,NA,0.15715947354271975,1,0.6917852998995009,0.9086309106599737,0.3606204946774673,0.33551721711803323,-0.02510327755943409,chr16,2529729,2529730,+,0.3480688558977503,proximal pA,SDMAi
AMOTL1,ENSG00000166025.18,PAS30413_APA_0.25,0.927467294733393,NA,0.2758952182562098,1,0.5994043452383042,0.8694787451072533,0.3490651005666116,0.3822558336443467,0.03319073307773507,chr11,94871140,94871141,+,0.36566046710547917,proximal pA,SDMAi
ANAPC16,ENSG00000166295.9,PAS27368_APA_0.2,0.21401444893814697,NA,0.06742057164046855,1,0.7951301259919487,0.9455581771824578,0.37695207921451795,0.36609298382810196,-0.010859095386415996,chr10,72233293,72233294,+,0.37152253152131,proximal pA,SDMAi
ANKDD1A,ENSG00000166839.18,PAS38679_APA_0.15,0.9808799545930005,NA,0.0108580730156973,1,0.9170089851129748,0.9845504389817061,0.1521495163319627,0.14208409284189114,-0.010065423490071557,chr15,64932510,64932511,+,0.1471168045869269,proximal pA,SDMAi
ANKHD1,ENSG00000131503.21,PAS15513_AATAAA_0.1,1.4633531494076768e-6,0,32.636341675176936,1,1.1111752073032732e-8,2.2849642556530008e-6,0.7743208882808035,0.5052647139374783,-0.2690561743433252,chr5,140472475,140472476,+,0.6397928011091409,proximal pA,SDMAi
ANKRD12,ENSG00000101745.17,PAS45160_APA_0.3,0.7993958202487925,NA,0.1280532256200786,1,0.7204591224142456,0.917477192402577,0.26778923126849913,0.2800845955164961,0.012295364247996987,chr18,9255327,9255328,+,0.2739369133924976,proximal pA,SDMAi
ANKRD13D,ENSG00000172932.16,PAS30129_None_0.25,0.4403021856143717,NA,2.30635199143353,1,0.12884612694342837,0.501713728449725,0.2720567054832148,0.36990282491781273,0.09784611943459792,chr11,67291374,67291375,+,0.32097976520051374,proximal pA,SDMAi
ANKRD33B,ENSG00000164236.12,PAS14608_None_0.2,0.8562768422019673,NA,0.04001239942999746,1,0.8414563395428839,0.9607330879943844,0.41291592215592643,0.4238002942589289,0.010884372103002471,chr5,10656953,10656954,+,0.4183581082074277,proximal pA,SDMAi
ANKS1A,ENSG00000064999.16,PAS17696_APA_0.3,0.8736104273732831,NA,0.19496151905605075,1,0.6588188747859018,0.8972509758052345,0.16071132406308583,0.1904310119137452,0.02971968785065937,chr6,35088928,35088929,+,0.17557116798841552,proximal pA,SDMAi
ANTXR1,ENSG00000169604.21,PAS5777_ATTAAA_0.25,0.3751861185698702,NA,2.8124129364364308,1,0.09353758827798421,0.4367775617000144,0.07232144876644704,0.12161898792236066,0.04929753915591362,chr2,69146361,69146362,+,0.09697021834440385,proximal pA,SDMAi
ANXA4,ENSG00000196975.16,PAS5785_AATAAA_0.35,0.8828870213853521,NA,0.17127819642837494,1,0.6789783235647285,0.9046016782067731,0.757740187160508,0.7798035514231675,0.022063364262659535,chr2,69825776,69825777,+,0.7687718692918377,proximal pA,SDMAi
AOX1,ENSG00000138356.14,PAS6786_APA_0.3,0.9046562334244842,NA,0.11941704120658869,1,0.7296676173130721,0.9224336508965144,0.2669180495461796,0.28643503203834514,0.019516982492165547,chr2,200671063,200671064,+,0.27667654079226234,proximal pA,SDMAi
AP2A2,ENSG00000183020.15,PAS29385_ATTAAA_0.2,0.4218420583323133,NA,2.4250041571433485,1,0.11941292498555398,0.48437287248683986,0.8945343112259762,0.8421666851435462,-0.05236762608242995,chr11,1010918,1010919,+,0.8683504981847612,proximal pA,SDMAi
AP2B1,ENSG00000006125.18,PAS42658_ATTAAA_0.3,1.4633531494076768e-6,5.981555099617964e-7,31.475544768625696,1,2.0196798913553966e-8,3.905216864553607e-6,0.2518481783190294,0.1331463979912065,-0.11870178032782289,chr17,35724085,35724086,+,0.19249728815511796,proximal pA,SDMAi
AP2M1,ENSG00000161203.14,PAS10574_None_0.15,0.9875725977748063,NA,0.005886889943212736,1,0.9388414641563179,0.989497192894099,0.007645336430573024,0.00736312015437393,-2.8221627619909404e-4,chr3,184180649,184180650,+,0.007504228292473478,proximal pA,SDMAi
AP3M2,ENSG00000070718.13,PAS22838_APA_0.3,0.18800098664012774,NA,2.6402778192423284,1,0.10418532342318161,0.4576222275393063,0.47580562966065854,0.59321848736523,0.11741285770457144,chr8,42169572,42169573,+,0.5345120585129443,proximal pA,SDMAi
AP5M1,ENSG00000053770.12,PAS36690_AATAAA_0.25,0.9561061870625113,NA,0.05443794465452356,1,0.8155133915261599,0.9513882816844749,0.24513845437454865,0.2587390992128411,0.013600644838292458,chr14,57289515,57289516,+,0.25193877679369486,proximal pA,SDMAi
AP5Z1,ENSG00000242802.9,PAS19980_APA_0.35,0.13767399542114273,NA,6.736149915491296,1,0.009447830963938135,0.1282983754065184,0.9313553957244795,0.8734713649365181,-0.05788403078796134,chr7,4791749,4791750,+,0.9024133803304988,proximal pA,SDMAi
APBA2,ENSG00000034053.15,PAS38225_AATAAA_0.45,0.408875468394717,NA,2.5244253443595426,1,0.1120956104688001,0.47256707895323963,0.8281203838163557,0.7269410106095263,-0.10117937320682935,chr15,29117706,29117707,+,0.777530697212941,proximal pA,SDMAi
APBB1IP,ENSG00000077420.16,PAS27069_AATAAA_0.4,0.4218420583323133,NA,2.4328932849948615,1,0.11881342244155312,0.48433854239468865,0.9522692167635046,0.9800045861606138,0.02773536939710919,chr10,26567800,26567801,+,0.9661369014620592,proximal pA,SDMAi
APEH,ENSG00000164062.13,PAS9615_AATAAA_0.1,0.6768356793961259,NA,0.9354091746627091,1,0.33346128773674394,0.7209229771984298,0.9845584805459212,0.972524303783302,-0.012034176762619198,chr3,49683501,49683502,+,0.9785413921646116,proximal pA,SDMAi
APEX2,ENSG00000169188.5,PAS52008_AATAAA_0.2,0.42523154503106886,NA,2.406161268901542,1,0.12085840876367035,0.48639015930128116,0.8405143973492019,0.942431705848468,0.10191730849926617,chrX,55007769,55007770,+,0.8914730515988349,proximal pA,SDMAi
APH1B,ENSG00000138613.14,PAS38651_AATAAA_0.25,0.9967412046676055,NA,5.15647815234388e-4,1,0.9818832901064329,0.9967131132368154,0.498272793860943,0.5011642236407973,0.002891429779854293,chr15,63305912,63305913,+,0.4997185087508701,proximal pA,SDMAi
API5,ENSG00000166181.13,PAS29756_AATAAA_0.25,0.7787179993627754,NA,0.2719022225669505,1,0.6020585904179403,0.8707499683660883,0.050760878663932994,0.06478530479265267,0.014024426128719673,chr11,43343433,43343434,+,0.05777309172829283,proximal pA,SDMAi
APLP2,ENSG00000084234.18,PAS30722_AATAAA_0.45,0.08374608302846549,NA,7.3232582233977155,1,0.006806789841904067,0.10510365006182025,0.29305745391033206,0.2279053198723934,-0.06515213403793865,chr11,130143796,130143797,+,0.26048138689136274,proximal pA,SDMAi
APOBEC3C,ENSG00000244509.4,PAS51014_AATAAA_0.4,0.8160274280529297,NA,0.3925071687790478,1,0.5309844628627056,0.842796338689825,0.7218252973426765,0.6993384521231661,-0.022486845219510387,chr22,39019013,39019014,+,0.7105818747329213,proximal pA,SDMAi
APOBEC3F,ENSG00000128394.17,PAS51019_AATAAA_0.35,0.48563786879428583,NA,1.9893653293494822,1,0.15840725556764132,0.5459340239102936,0.5206780610339462,0.35661832223952744,-0.16405973879441876,chr22,39053648,39053649,+,0.43864819163673685,proximal pA,SDMAi
APOOL,ENSG00000155008.16,PAS52155_APA_0.25,0.5556761852852832,NA,0.12704765532828333,1,0.7215129879746213,0.9181926089598447,0.4782955708904641,0.4511917980445836,-0.027103772845880503,chrX,85089980,85089981,+,0.46474368446752384,proximal pA,SDMAi
APPL1,ENSG00000157500.12,PAS9708_AATAAA_0.45,0.6531797383850056,NA,2.3503871048269502,1,0.1252519010537357,0.4952621903531548,0.3338589019411944,0.40747728991965726,0.07361838797846287,chr3,57272596,57272597,+,0.3706680959304258,proximal pA,SDMAi
ARAF,ENSG00000078061.14,PAS51929_AATAAA_0.3,0.8736104273732831,NA,0.19307352844589332,1,0.6603707632852178,0.8975531947501539,0.046060888089709436,0.03758390120742373,-0.008476986882285709,chrX,47565971,47565972,+,0.04182239464856658,proximal pA,SDMAi
ARF6,ENSG00000165527.8,PAS36584_AATAAA_0.25,0.30189252335666067,NA,3.4695861779446204,1,0.06250694633101384,0.35741032878937873,0.0553650966187717,0.11149839809223468,0.056133301473462974,chr14,49895554,49895555,+,0.08343174735550318,proximal pA,SDMAi
ARFGEF2,ENSG00000124198.10,PAS49179_AATAAA_0.25,0.3940892445276644,NA,2.6360615330711425,1,0.10446222006804394,0.4579188000471879,0.23319767977178482,0.13434423463662712,-0.0988534451351577,chr20,49033627,49033628,+,0.18377095720420597,proximal pA,SDMAi
ARFGEF3,ENSG00000112379.9,PAS18338_AATAAA_0.3,0.3151325351012566,NA,3.3536745851096157,1,0.06705517098565707,0.37411702847518147,0.23313403423863113,0.07519403278424125,-0.15794000145438988,chr6,138336882,138336883,+,0.1541640335114362,proximal pA,SDMAi
ARHGAP11A,ENSG00000198826.11,PAS38252_ATTAAA_0.1,0.9936025719930182,NA,0.46893963912407344,1,0.49347538896741,0.8228824384184318,0.17419746251340984,0.1986378902162502,0.024440427702840356,chr15,32636179,32636180,+,0.18641767636483003,proximal pA,SDMAi
ARHGAP35,ENSG00000160007.20,PAS47014_AATAAA_0.2,0.060903656771935565,NA,0.9597626129002492,1,0.3272466945437057,0.7162551824964424,0.37840275697711356,0.4200703625517164,0.04166760557460286,chr19,47004557,47004558,+,0.39923655976441497,proximal pA,SDMAi
ARHGAP5,ENSG00000100852.14,PAS36484_ATTAAA_0.25,0.6936555171448382,NA,1.9307149557915864,1,0.16468024636405185,0.5538506208842917,0.12235194154867644,0.21877044823080727,0.09641850668213083,chr14,32157215,32157216,+,0.17056119488974186,proximal pA,SDMAi
ARHGEF10,ENSG00000104728.16,PAS22503_APA_0.25,0.9831996157565923,NA,0.009150378214542343,1,0.9237925093354928,0.9857405169595638,0.43060705207424305,0.42201034151824196,-0.008596710556001086,chr8,1903945,1903946,+,0.4263086967962425,proximal pA,SDMAi
ARHGEF12,ENSG00000196914.9,PAS30629_AATAAA_0.2,0.38163169824349064,NA,1.2340580990166927,1,0.26661928362115944,0.6661625495298207,0.12728349512889636,0.1714009190674002,0.04411742393850385,chr11,120485354,120485355,+,0.14934220709814827,proximal pA,SDMAi
ARHGEF26,ENSG00000114790.13,PAS10344_ATTAAA_0.3,0.9528498904614128,NA,0.037617480580820484,1,0.8462132601209659,0.9610323336348003,0.7579576619353204,0.7414088798731687,-0.016548782062151712,chr3,154256575,154256576,+,0.7496832709042446,proximal pA,SDMAi
ARHGEF28,ENSG00000214944.10,PAS14968_ATTAAA_0.2,0.8291679834865184,NA,1.2043105303309858,1,0.2724618411742885,0.6696085333085516,0.5601575268023039,0.5133678387031075,-0.04678968809919637,chr5,73941186,73941187,+,0.5367626827527057,proximal pA,SDMAi
ARHGEF40,ENSG00000165801.10,PAS36369_ATTAAA_0.2,0.681035514252159,NA,0.9087532112228018,1,0.3404454450094675,0.7251494613532449,0.8890417559959158,0.8283380138559582,-0.06070374213995766,chr14,21089543,21089544,+,0.858689884925937,proximal pA,SDMAi
ARHGEF7,ENSG00000102606.20,PAS35758_APA_0.25,0.9209490075437436,NA,0.09769627975288131,1,0.7546119012423763,0.9304270658223075,0.14364699347835874,0.15893216736388635,0.015285173885527609,chr13,111303444,111303445,+,0.15128958042112256,proximal pA,SDMAi
ARID1A,ENSG00000117713.21,PAS442_AATAAA_0.35,0.9929243793740504,NA,-6.239156964511494e-4,1,1,1,0.531132844914498,0.5297440635871031,-0.001388781327394839,chr1,26781094,26781095,+,0.5304384542508005,proximal pA,SDMAi
ARID1B,ENSG00000049618.25,PAS18466_AATAAA_0.45,0.6524695545289221,NA,0.5072298487659737,1,0.4763404984774257,0.8126898839033729,0.137242388655213,0.16630190820923987,0.029059519554026886,chr6,156943430,156943431,+,0.15177214843222642,proximal pA,SDMAi
ARID2,ENSG00000189079.18,PAS32495_ATTAAA_0.45,0.7786905378691428,NA,1.3813813192878115,1,0.23986599850723547,0.6445683490274291,0.43739232243580944,0.5307024487724478,0.09331012633663832,chr12,45905469,45905470,+,0.48404738560412863,proximal pA,SDMAi
ARID4A,ENSG00000032219.19,PAS36711_AATAAA_0.4,0.9960705426745304,NA,9.650094073094806e-4,1,0.9752180207052054,0.9959241267607534,0.5964911597957014,0.5931901110322556,-0.003301048763445835,chr14,58372927,58372928,+,0.5948406354139786,proximal pA,SDMAi
ARIH1,ENSG00000166233.15,PAS38772_APA_0.25,0.8311927907204938,NA,0.08284923853352666,1,0.7734727102758977,0.9389835179391642,0.22179675406908386,0.21142655807480995,-0.010370195994273912,chr15,72584001,72584002,+,0.2166116560719469,proximal pA,SDMAi
ARIH2,ENSG00000177479.20,PAS9589_AATAAA_0.15,0.9745725549907988,NA,0.19396969502486172,1,0.6596330090328927,0.8975152738695823,0.6252564830724555,0.6113723987316553,-0.01388408434080024,chr3,48983678,48983679,+,0.6183144409020553,proximal pA,SDMAi
ARL10,ENSG00000175414.7,PAS15837_APA_0.35,0.8441619458015326,NA,0.0024187248363887193,1,0.9607754248236874,0.9938314598646868,0.2861396660679746,0.2817727643134755,-0.0043669017544991084,chr5,176376205,176376206,+,0.283956215190725,proximal pA,SDMAi
ARL14EP,ENSG00000152219.5,PAS29639_AATAAA_0.4,0.8415753008994075,NA,0.2997406782700409,1,0.5840450378720033,0.8649180916360086,0.7464554613838518,0.7108850511160187,-0.03557041026783303,chr11,30336805,30336806,+,0.7286702562499352,proximal pA,SDMAi
ARL2BP,ENSG00000102931.8,PAS40635_APA_0.25,0.4515756814500077,NA,2.220683669434493,1,0.13617274743236588,0.5131233109326061,0.09582343748019266,0.05478418299017467,-0.04103925449001799,chr16,57252845,57252846,+,0.07530381023518366,proximal pA,SDMAi
ARL4A,ENSG00000122644.13,PAS20092_AATAAA_0.05,0.15416294914349551,NA,5.5653477143496275,1,0.018319371775056104,0.18354792060777403,0.6809815924776143,0.4736853517350641,-0.20729624074255015,chr7,12689175,12689176,+,0.5773334721063392,proximal pA,SDMAi
ARL4D,ENSG00000175906.5,PAS42862_None_0.15,0.4298289318828968,NA,2.3667205542186593,1,0.12394718950915963,0.4935441689037716,0.31828769824145975,0.4814258709080803,0.16313817266662056,chr17,43400600,43400601,+,0.39985678457477003,proximal pA,SDMAi
ARL5B,ENSG00000165997.5,PAS27018_APA_0.2,0.6241135642629007,NA,1.1891747066188145,1,0.27549609095764704,0.673025053433211,0.1318154735895444,0.08733262604411708,-0.04448284754542732,chr10,18678011,18678012,+,0.10957404981683075,proximal pA,SDMAi
ARL6IP4,ENSG00000182196.14,PAS33520_None_0,0.8828870213853521,NA,0.17252301825283212,1,0.6778791871110902,0.9042091529469359,0.07880277210425844,0.07427871693819707,-0.004524055166061372,chr12,122981815,122981816,+,0.07654074452122775,proximal pA,SDMAi
ARL6IP5,ENSG00000144746.7,PAS9791_AATAAA_0.4,0.9143545229973076,NA,0.001953361490450334,1,0.9647474934739346,0.9943214269183026,0.4311654590140124,0.42948330402696505,-0.001682154987047324,chr3,69104947,69104948,+,0.4303243815204887,proximal pA,SDMAi
ARL6IP6,ENSG00000177917.12,PAS6408_AATAAA_0.35,0.7688777588382084,NA,0.5503883565520482,1,0.45815905527713163,0.8027826702719806,0.8660519708373321,0.9013960507517761,0.03534407991444399,chr2,152760759,152760760,+,0.8837240107945541,proximal pA,SDMAi
ARL8B,ENSG00000134108.14,PAS9110_AATAAA_0.25,0.9269984091658036,NA,0.07493869271047515,1,0.7842772695087198,0.9425150302862213,0.2833496959391437,0.2721043083210285,-0.011245387618115221,chr3,5179577,5179578,+,0.2777270021300861,proximal pA,SDMAi
ARMC10,ENSG00000170632.14,PAS20813_APA_0.35,0.9105540791698635,NA,0.10575139560546631,1,0.7450339492549339,0.9253105946311637,0.5733916327645993,0.548707674770782,-0.024683957993817285,chr7,103098669,103098670,+,0.5610496537676906,proximal pA,SDMAi
ARMC8,ENSG00000114098.18,PAS10219_APA_0.3,0.7176669657389407,NA,0.32469277784912265,1,0.5688010119872247,0.8606420357737089,0.782514047072382,0.7564763825470567,-0.0260376645253253,chr3,138296516,138296517,+,0.7694952148097194,proximal pA,SDMAi
ARMCX3,ENSG00000102401.20,PAS52203_APA_0.25,0.49937280209197965,NA,1.8942803881320742,1,0.16871992527677632,0.5610283962937981,0.49350428487220405,0.3818271077658198,-0.11167717710638425,chrX,101626311,101626312,+,0.4376656963190119,proximal pA,SDMAi
