gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition
TM2D2,ENSG00000169490.17,PAS23828_AATAAA_0.1,0.0019469766201644784,0.0016375394875092083,11.524560913960158,1,6.868267166153412e-4,0.0037835393892474635,0.06753209181325144,0.18489141951953894,0.1173593277062875,chr8,38988808,38988809,-,0.1262117556663952,distal pA,SDMAiADMAi
TM2D3,ENSG00000184277.13,PAS40007_APA_0.25,1,NA,NA,1,1,NA,NA,NA,NA,chr15,101633260,101633261,-,NA,distal pA,SDMAiADMAi
TM4SF1,ENSG00000169908.12,PAS11962_AATAAA_0.1,6.737407496877441e-6,0,24.281748942795275,1,8.322390356600165e-7,1.0318758315252895e-5,0.8554466668073523,0.9552536556658596,0.09980698885850736,chr3,149369022,149369023,-,0.9053501612366059,distal pA,SDMAiADMAi
TM4SF19,ENSG00000145107.16,PAS12354_None_0.2,8.570890357234524e-5,8.43156352227305e-5,17.105262808861653,1,3.536417371372803e-5,2.933987242341102e-4,0.5061634412465263,0.7104812860253084,0.204317844778782,chr3,196319270,196319271,-,0.6083223636359174,distal pA,SDMAiADMAi
TM7SF3,ENSG00000064115.11,PAS33959_ATTAAA_0.35,7.091141543551641e-6,1.4041311202771776e-4,16.137922267924296,1,5.889291674451739e-5,4.5460162442539063e-4,0.31323990387379924,0.39470704889256464,0.0814671450187654,chr12,26973175,26973176,-,0.35397347638318194,distal pA,SDMAiADMAi
TM9SF3,ENSG00000077147.16,PAS28941_AATAAA_0.35,3.633546039139627e-21,0.019935716211894723,9.468423290116334,1,0.0020903896690176588,0.009660990091946478,0.37955412506574393,0.4515970160521749,0.07204289098643096,chr10,96520674,96520675,-,0.41557557055895944,distal pA,SDMAiADMAi
TMBIM4,ENSG00000155957.19,PAS34515_ATTAAA_0.15,0.006889422997751173,0.008657127969980295,8.459696209092726,1,0.003631024976371426,0.015250621069441977,0.09706157123687219,0.17352934267247386,0.07646777143560167,chr12,66136937,66136938,-,0.13529545695467302,distal pA,SDMAiADMAi
TMCC1,ENSG00000172765.19,PAS11816_AATAAA_0.25,4.3238599885286785e-4,0,15.47261807314851,1,8.370916578233225e-5,6.20486001873615e-4,0.4222127251645705,0.8501844377840132,0.4279717126194427,chr3,129647793,129647794,-,0.6361985814742919,distal pA,SDMAiADMAi
TMCO1,ENSG00000143183.18,PAS4377_AATAAA_0.35,0.0011696726504337367,0.03772047315399261,5.822665786742846,1,0.01582094900498586,0.05035871875630452,0.11922142040631327,0.20604387960966464,0.08682245920335137,chr1,165727013,165727014,-,0.16263265000798896,distal pA,SDMAiADMAi
TMED10,ENSG00000170348.9,PAS37895_AATAAA_0.2,1.2018437770989046e-7,0,32.84600853707343,1,9.975568657597972e-9,1.8953580449436145e-7,0.5480357958079295,0.7273558603607705,0.179320064552841,chr14,75131469,75131470,-,0.63769582808435,distal pA,SDMAiADMAi
TMED4,ENSG00000158604.15,PAS21670_ATTAAA_0.15,0.09045525230730699,NA,4.109008199559639,1,0.04265537005639429,0.10977694735249299,0.34864910953837375,0.24142949185617155,-0.1072196176822022,chr7,44577896,44577897,-,0.29503930069727263,distal pA,SDMAiADMAi
TMED5,ENSG00000117500.13,PAS3703_AATAAA_0.4,0.6423460015455906,NA,1.351587290359248,1,0.24500081616559874,0.39487499000272963,0.6413627676393097,0.716874977677175,0.07551221003786535,chr1,93151853,93151854,-,0.6791188726582423,distal pA,SDMAiADMAi
TMED7,ENSG00000134970.14,PAS16619_AATAAA_0.25,0.06154044395125544,NA,4.554183928461043,1,0.03283840957440007,0.08964667376496976,0.6897976084325782,0.7589471774305844,0.06914956899800617,chr5,115613505,115613506,-,0.7243723929315813,distal pA,SDMAiADMAi
TMEM101,ENSG00000091947.10,PAS44361_AATAAA_0.05,0.3184340222324809,NA,1.5433691838488812,1,0.2141170047947322,0.3566299462977195,0.8706636558682996,0.8208194878062267,-0.049844168062072924,chr17,44011188,44011189,-,0.8457415718372632,distal pA,SDMAiADMAi
TMEM123,ENSG00000152558.15,PAS31760_AATAAA_0.35,0.48454412610425246,NA,0.8152809961675302,1,0.3665635143839455,0.5221716983796294,0.8943777385919532,0.9191854104279488,0.024807671835995526,chr11,102396335,102396336,-,0.906781574509951,distal pA,SDMAiADMAi
TMEM127,ENSG00000135956.9,PAS8070_APA_0.15,0.4975775911386996,NA,2.40095888171345,1,0.12126090247167023,0.23750624104855295,0.24166572236588446,0.3111110467818205,0.06944532441593604,chr2,96250575,96250576,-,0.2763883845738525,distal pA,SDMAiADMAi
TMEM128,ENSG00000132406.12,PAS13572_AATAAA_0.1,0.029605422210878345,0,6.39511081322496,1,0.011443508673564676,0.03855842331388295,0.7406222389583469,0.9349162430644397,0.19429400410609277,chr4,4235541,4235542,-,0.8377692410113933,distal pA,SDMAiADMAi
TMEM167A,ENSG00000174695.10,PAS16430_APA_0.15,0.02378299999091828,1,0.40201853308826685,1,0.5260486393469691,0.6663282765061609,0.3762753363721865,0.34677312712246494,-0.029502209249721578,chr5,83056300,83056301,-,0.36152423174732573,distal pA,SDMAiADMAi
TMEM170A,ENSG00000166822.13,PAS41901_AATAAA_0.3,0.013536990203190765,0.38686395654903333,1.9530290008392512,1,0.16226082062762986,0.2914728951805338,0.2805098872138244,0.21928359264261496,-0.061226294571209455,chr16,75443245,75443246,-,0.2498967399282197,distal pA,SDMAiADMAi
TMEM18,ENSG00000151353.15,PAS7276_AATAAA_0.15,4.94668820297517e-9,1.6086932325367717e-7,30.47978335859534,1,3.373639229381751e-8,5.816977452265584e-7,0.02231246815878013,0.17552075135850578,0.15320828319972565,chr2,667335,667336,-,0.09891660975864296,distal pA,SDMAiADMAi
TMEM185B,ENSG00000226479.4,PAS8273_AATAAA_0.25,2.1870958157164477e-7,6.500634251270293e-9,35.37000575176967,1,2.7265353371773854e-9,5.807803299537711e-8,0.15816828472605646,0.547370359033597,0.3892020743075405,chr2,120217479,120217480,-,0.35276932187982674,distal pA,SDMAiADMAi
TMEM192,ENSG00000170088.14,PAS14412_APA_0.2,0.2386657393566973,NA,0.10424162374636126,1,0.7467977002484157,0.8351066346789054,0.36167816917995516,0.3944703781351153,0.03279220895516016,chr4,165074942,165074943,-,0.3780742736575352,distal pA,SDMAiADMAi
TMEM230,ENSG00000089063.15,PAS49492_AATAAA_0.3,0.7972754648922584,NA,0.13068397918925712,1,0.7177239174019051,0.8142143814156764,0.9594509533992105,0.9471712912094414,-0.012279662189769058,chr20,5099838,5099839,-,0.953311122304326,distal pA,SDMAiADMAi
TMEM237,ENSG00000155755.20,PAS8755_AATAAA_0.05,0.003156833345076513,0,11.204395771471582,1,8.160379353387631e-4,0.00435881087197,0.12546710224804986,0.3926569857119056,0.26718988346385575,chr2,201620185,201620186,-,0.25906204397997773,distal pA,SDMAiADMAi
TMEM240,ENSG00000205090.10,PAS2577_APA_0.05,0.05292245622164845,NA,5.206637888345654,1,0.022500805890263778,0.06670122888374069,0.7276054060986231,0.45628777532695847,-0.27131763077166465,chr1,1534778,1534779,-,0.5919465907127908,distal pA,SDMAiADMAi
TMEM242,ENSG00000215712.11,PAS19805_AATAAA_0.25,2.1541890498362477e-6,0,26.75765608097788,1,2.3063613447474173e-7,3.2827654192532046e-6,0.1327670964763253,0.41929993883260147,0.2865328423562762,chr6,157291771,157291772,-,0.2760335176544634,distal pA,SDMAiADMAi
TMEM245,ENSG00000106771.13,PAS26336_AATAAA_0.4,6.662841236500795e-4,0.5424491815038225,1.4563152338946566,1,0.2275173167455326,0.3737415882282852,0.3151886659547729,0.37003073359272615,0.05484206763795324,chr9,109015153,109015154,-,0.34260969977374955,distal pA,SDMAiADMAi
TMEM267,ENSG00000151881.15,PAS16180_AATAAA_0.35,0.1722701290495652,NA,2.7565127021455282,1,0.09685916527356349,0.20329526812960796,0.48960222746037135,0.6728061451957067,0.18320391773533534,chr5,43444678,43444679,-,0.581204186328039,distal pA,SDMAiADMAi
TMEM30A,ENSG00000112697.17,PAS19275_AATAAA_0.25,9.338301872582382e-9,4.831344891935205e-11,47.09736613494897,1,6.754639657598889e-12,2.253743183315922e-10,0.442714764128693,0.6565604838375222,0.2138457197088292,chr6,75252926,75252927,-,0.5496376239831076,distal pA,SDMAiADMAi
TMEM39A,ENSG00000176142.13,PAS11662_APA_0.35,0.5690331802404422,NA,0.4651393443400593,1,0.49523183760899636,0.6395986976441795,0.23162182301435333,0.18801285150864455,-0.04360897150570878,chr3,119430773,119430774,-,0.20981733726149893,distal pA,SDMAiADMAi
TMEM41A,ENSG00000163900.11,PAS12232_AATAAA_0.05,0.04722126682278163,0,5.44648218238035,1,0.01960777105820138,0.05990344349096163,0.857838163468574,0.975333619398366,0.11749545592979205,chr3,185489601,185489602,-,0.91658589143347,distal pA,SDMAiADMAi
TMEM41B,ENSG00000166471.11,PAS30910_AATAAA_0.3,2.303226412798577e-4,1.780422533253109e-5,20.06956699059924,1,7.46755587898655e-6,7.262286570464645e-5,0.648640083883609,0.8355389254863198,0.18689884160271075,chr11,9280656,9280657,-,0.7420895046849645,distal pA,SDMAiADMAi
TMEM50B,ENSG00000142188.17,PAS50475_AATAAA_0.4,0.045822825865741365,0.04121898380320695,5.666866038045498,1,0.01728831550244883,0.05407869422412347,0.34585869004984443,0.17191671450865875,-0.17394197554118568,chr21,33432493,33432494,-,0.2588877022792516,distal pA,SDMAiADMAi
TMEM59,ENSG00000116209.12,PAS3426_ATTAAA_0.3,4.704678733393318e-10,0.053619515096648036,5.207517731599182,1,0.02248942134296496,0.06670122888374069,0.43997845137958763,0.5268228122902463,0.08684436091065867,chr1,54031677,54031678,-,0.483400631834917,distal pA,SDMAiADMAi
TMEM64,ENSG00000180694.14,PAS24168_AATAAA_0.05,0.4465920269874725,NA,0.9548545887973887,1,0.32848667415502397,0.4847570337045014,0.1483284612343022,0.20967730498684112,0.061348843752538906,chr8,90622000,90622001,-,0.17900288311057166,distal pA,SDMAiADMAi
TMEM65,ENSG00000164983.9,PAS24514_APA_0.25,0.5411931632456045,NA,0.04233528002038156,1,0.8369819900925777,0.896625969026348,0.37542813691042504,0.35568720988085323,-0.01974092702957181,chr8,124311392,124311393,-,0.36555767339563916,distal pA,SDMAiADMAi
TMEM68,ENSG00000167904.16,PAS23904_ATTAAA_0.35,0.2081774829058249,NA,2.45330776377682,1,0.1172774991314356,0.23221623822872872,0.5947142834102268,0.7438567179276193,0.1491424345173925,chr8,55738760,55738761,-,0.6692855006689231,distal pA,SDMAiADMAi
TMEM87A,ENSG00000103978.17,PAS39291_APA_0.35,0.7588228024815727,NA,0.18292718903921923,1,0.6688696358297836,0.7784661337040254,0.35166412465881786,0.3664481275283101,0.014784002869492219,chr15,42210535,42210536,-,0.35905612609356397,distal pA,SDMAiADMAi
TMEM9,ENSG00000116857.17,PAS4627_ATTAAA_0.2,0.44413387851213515,NA,0.9631899559799422,1,0.32638447716708563,0.48240644452354836,0.8600847509328795,0.8891429993104355,0.029058248377555995,chr1,201134772,201134773,-,0.8746138751216574,distal pA,SDMAiADMAi
TMEM9B,ENSG00000175348.11,PAS30901_AATAAA_0.25,0.0010831444001174286,0,13.51460717611144,1,2.3671367684685525e-4,0.0015379518677247927,0.8051413727958053,0.9365352184378143,0.13139384564200896,chr11,8947293,8947294,-,0.8708382956168098,distal pA,SDMAiADMAi
TMF1,ENSG00000144747.17,PAS11432_AATAAA_0.25,0.23043072584365043,NA,0.0884556219332353,1,0.7661497705586237,0.8474383231621394,0.33347809796693606,0.31518572671588063,-0.018292371251055428,chr3,69019828,69019829,-,0.32433191234140835,distal pA,SDMAiADMAi
TMX3,ENSG00000166479.10,PAS45915_AATAAA_0.2,0.7801075854426467,NA,0.20766348112374544,1,0.6486049398923464,0.7635899808715403,0.7034478695815626,0.7313436607698836,0.027895791188320973,chr18,68673689,68673690,-,0.717395765175723,distal pA,SDMAiADMAi
TMX4,ENSG00000125827.9,PAS49511_None_0.1,0.004306798684955392,0.038820990504652195,5.772103377246708,1,0.01628253464875037,0.05150989475020267,0.2835539655811552,0.548826954825667,0.2652729892445118,chr20,7977368,7977369,-,0.4161904602034111,distal pA,SDMAiADMAi
TNFRSF10B,ENSG00000120889.13,PAS23700_ATTAAA_0.3,0.006973957284936938,0,9.499535619074322,1,0.0020552390674151906,0.009527147363710778,0.9192256774297188,0.9909721008553736,0.07174642342565474,chr8,23020137,23020138,-,0.9550988891425463,distal pA,SDMAiADMAi
TNPO3,ENSG00000064419.14,PAS22247_AATAAA_0.15,0.124991027969392,NA,3.4083211154229502,1,0.06486841208742618,0.15001124898955506,0.5963569483967356,0.4903786194917595,-0.1059783289049761,chr7,128954186,128954187,-,0.5433677839442476,distal pA,SDMAiADMAi
TOB2,ENSG00000183864.5,PAS51591_ATTAAA_0.05,0.8064446710009479,NA,0.11986344382148673,1,0.7291826429182964,0.8227361344950573,0.6453282373524787,0.6596937930805528,0.014365555728074075,chr22,41433494,41433495,-,0.6525110152165157,distal pA,SDMAiADMAi
TOLLIP,ENSG00000078902.16,PAS30783_AATAAA_0.15,8.762256578739107e-6,0,23.71340699186146,1,1.1180097798037978e-6,1.3377003312871096e-5,0.3385995015655345,0.737027744188811,0.39842824262327653,chr11,1274371,1274372,-,0.5378136228771727,distal pA,SDMAiADMAi
TOM1L2,ENSG00000175662.18,PAS43909_AATAAA_0.2,0.0018388395704452948,0,12.374868549870484,1,4.3515143918705434e-4,0.002579482195123261,0.6219695938655515,0.8887072466003577,0.2667376527348062,chr17,17843513,17843514,-,0.7553384202329546,distal pA,SDMAiADMAi
TOMM20,ENSG00000173726.11,PAS5027_ATTAAA_0.25,0.040804755836666304,0.011929434728676983,7.878167451012814,1,0.005003515669864518,0.019868171546655305,0.3803549696106457,0.5442802261257225,0.16392525651507678,chr1,235109344,235109345,-,0.46231759786818405,distal pA,SDMAiADMAi
TOMM70,ENSG00000154174.8,PAS11548_AATAAA_0.2,0.7759575802139663,NA,0.15856416375208937,1,0.690481911028085,0.795323537148263,0.5980656100509496,0.6152395975497208,0.017173987498771193,chr3,100363464,100363465,-,0.6066526038003353,distal pA,SDMAiADMAi
TONSL,ENSG00000160949.18,PAS24720_AATAAA_0,0.2932456993724685,NA,1.7021925502556883,1,0.19200148881649928,0.32988031402577994,0.6955785458251821,0.7983434446517753,0.10276489882659323,chr8,144428774,144428775,-,0.7469609952384787,distal pA,SDMAiADMAi
TOP2B,ENSG00000077097.17,PAS10966_ATTAAA_0.1,0.054866006777567526,NA,6.913120887869809,1,0.00855655140663497,0.030794580800493934,0.8875791889243412,0.9462223066964146,0.05864311777207343,chr3,25597983,25597984,-,0.9169007478103779,distal pA,SDMAiADMAi
TOP3A,ENSG00000177302.16,PAS43920_APA_0.1,0.520539358336407,NA,0.026183913461863995,1,0.8714519802895897,0.9183106034685884,0.3884293725526513,0.37500091121830587,-0.013428461334345443,chr17,18272669,18272670,-,0.3817151418854786,distal pA,SDMAiADMAi
TOPBP1,ENSG00000163781.14,PAS11848_AATAAA_0.4,3.7723413669308095e-4,0.270830688211932,2.5035020927812184,1,0.11359344538690307,0.22721270954145933,0.7534597912582964,0.8316208704839188,0.07816107922562232,chr3,133600652,133600653,-,0.7925403308711076,distal pA,SDMAiADMAi
TOPORS,ENSG00000197579.8,PAS25938_AATAAA_0.2,0.2112010297884071,NA,2.3391158137411594,1,0.12616114494645245,0.24419053868585483,0.2342725622537429,0.15400226657945443,-0.08027029567428848,chr9,32540544,32540545,-,0.19413741441659865,distal pA,SDMAiADMAi
TOR1A,ENSG00000136827.12,PAS26610_AATAAA_0.15,0.1714703625498038,NA,2.768361514928074,1,0.09614452999481272,0.20224354233660247,0.3114577857983407,0.4373810976622017,0.12592331186386096,chr9,129812943,129812944,-,0.3744194417302712,distal pA,SDMAiADMAi
TOR1AIP2,ENSG00000169905.13,PAS4505_AATAAA_0.3,0.04232015903380065,1,2.0941947456853995,1,0.1478595971883108,0.27306109965819086,0.5002279741793527,0.555885378584033,0.055657404404680255,chr1,179840918,179840919,-,0.5280566763816928,distal pA,SDMAiADMAi
TP53,ENSG00000141510.18,PAS43800_AATAAA_0.1,0.8897620014713402,NA,0.0452074513577827,1,0.8316230274237647,0.892593733209083,0.9548290503330362,0.9597877190950316,0.004958668761995355,chr17,7668421,7668422,-,0.9573083847140339,distal pA,SDMAiADMAi
TP53BP1,ENSG00000067369.14,PAS39320_AATAAA_0.15,0.3944604858824449,NA,1.17110067470594,1,0.2791751968881828,0.43377145685128793,0.07712065946670633,0.11536514800061526,0.038244488533908924,chr15,43403064,43403065,-,0.09624290373366079,distal pA,SDMAiADMAi
TP53I3,ENSG00000115129.14,PAS7392_AATAAA_0.2,1,NA,NA,1,1,NA,NA,NA,NA,chr2,24077434,24077435,-,NA,distal pA,SDMAiADMAi
TP53RK,ENSG00000172315.6,PAS49872_ATTAAA_0.1,2.464272212410812e-5,0,21.522040854362672,1,3.4978521690511083e-6,3.68711951244497e-5,0.1567483907879156,0.5802990111345232,0.4235506203466076,chr20,46684365,46684366,-,0.3685237009612194,distal pA,SDMAiADMAi
TPD52,ENSG00000076554.16,PAS24096_AATAAA_0.3,0.15782051224907473,NA,0.46576627818376437,1,0.49494135362507863,0.6394330567201018,0.7008801482813999,0.7213627390442164,0.020482590762816555,chr8,80036590,80036591,-,0.7111214436628082,distal pA,SDMAiADMAi
TPGS2,ENSG00000134779.15,PAS45745_AATAAA_0.3,0.6896377347402041,NA,0.6651377287622608,1,0.41475196993823293,0.5659971462956688,0.10293202816667017,0.07375102991075,-0.029180998255920174,chr18,36786796,36786797,-,0.08834152903871009,distal pA,SDMAiADMAi
TPM2,ENSG00000198467.16,PAS26005_AATAAA_0.2,5.627007937583573e-7,0,29.5887846727328,1,5.341309962827675e-8,8.839006486872894e-7,0.9283094317499275,0.9844866269821861,0.056177195232258614,chr9,35682009,35682010,-,0.9563980293660568,distal pA,SDMAiADMAi
TPM3,ENSG00000143549.22,PAS4186_AATAAA_0.25,0.5858967547114562,NA,0.1419860408182103,1,0.7063145476245095,0.8070249077756921,0.9152529969009248,0.9241335901809657,0.008880593280040983,chr1,154156358,154156359,-,0.9196932935409452,distal pA,SDMAiADMAi
TPMT,ENSG00000137364.5,PAS18720_ATTAAA_0.3,4.907731457707054e-10,6.064470320226164e-11,44.49998094933153,1,2.5435968230529166e-11,7.656910534334354e-10,0.1293126920081474,0.6469216988807427,0.5176090068725953,chr6,18128315,18128316,-,0.38811719544444506,distal pA,SDMAiADMAi
TPP1,ENSG00000166340.18,PAS30877_ATTAAA_0.3,0.4456123111549756,NA,0.9580935117517129,1,0.32766768398614216,0.4837223651363768,0.9155636684889888,0.9559881748496002,0.040424506360611345,chr11,6612771,6612772,-,0.9357759216692945,distal pA,SDMAiADMAi
TPR,ENSG00000047410.14,PAS4571_AATAAA_0.25,0.007990333479597773,0,9.210796912231672,1,0.00240591939650582,0.010830595835385613,0.023150446790311214,0.07929715043351389,0.05614670364320268,chr1,186312360,186312361,-,0.05122379861191255,distal pA,SDMAiADMAi
TPRKB,ENSG00000144034.16,PAS7894_None_0.2,0.36686375951465444,NA,1.2988449237273016,1,0.254424319391698,0.40518331656326295,0.024920036942723118,0.011428694799116101,-0.013491342143607017,chr2,73729172,73729173,-,0.01817436587091961,distal pA,SDMAiADMAi
TPT1,ENSG00000133112.17,PAS36024_AATAAA_0.4,0.15540272889401827,NA,2.9680360155325616,1,0.08492489958181441,0.1845708514909992,0.0010097563306962775,0.0035229424294044953,0.0025131860987082175,chr13,45333472,45333473,-,0.0022663493800503865,distal pA,SDMAiADMAi
TRAK2,ENSG00000115993.13,PAS8751_AATAAA_0.05,0.7248063177728763,NA,0.36223018556461284,1,0.5472702488929826,0.6828122521656265,0.5989971622388865,0.6570221702072621,0.05802500796837551,chr2,201377207,201377208,-,0.6280096662230743,distal pA,SDMAiADMAi
TRAM1,ENSG00000067167.8,PAS24016_AATAAA_0.25,8.406726692188934e-7,1.4307495397767409e-7,29.363103722224878,1,6.000936259549244e-8,9.811889406051832e-7,0.8098743397442304,0.9158050777798388,0.10593073803560837,chr8,70573445,70573446,-,0.8628397087620345,distal pA,SDMAiADMAi
TRAPPC3,ENSG00000054116.12,PAS3156_AATAAA_0.3,5.228331724436464e-6,0,24.830508739232528,1,6.259881432221837e-7,7.929183147480993e-6,0.7873625090211315,0.9665198468712103,0.1791573378500788,chr1,36136580,36136581,-,0.8769411779461709,distal pA,SDMAiADMAi
TRAPPC6B,ENSG00000182400.15,PAS37476_AATAAA_0.4,0.20003121944074959,NA,2.4514886573291506,1,0.11741346854149076,0.2322986702045371,0.9017641526282872,0.9683663089596056,0.06660215633131839,chr14,39147822,39147823,-,0.9350652307939464,distal pA,SDMAiADMAi
TRAPPC9,ENSG00000167632.18,PAS24602_AATAAA_0.1,0.9500977266600986,NA,0.012469618679574523,1,0.9110870915257104,0.9431061266911507,0.08822165296315594,0.0936292507648029,0.005407597801646957,chr8,139727984,139727985,-,0.09092545186397942,distal pA,SDMAiADMAi
TRERF1,ENSG00000124496.13,PAS19084_AATAAA_0.25,0.6285121596754553,NA,0.49531277315691113,1,0.48156692116688915,0.6274793029322404,0.24528157547903354,0.19512191969637618,-0.05015965578265735,chr6,42225699,42225700,-,0.22020174758770486,distal pA,SDMAiADMAi
TRIAP1,ENSG00000170855.4,PAS35038_AATAAA_0.2,0.8301498481033109,NA,0.09467697571017197,1,0.7583134815566226,0.8427668676457702,0.9895826996013183,0.9874329370855087,-0.0021497625158095612,chr12,120443964,120443965,-,0.9885078183434135,distal pA,SDMAiADMAi
TRIM11,ENSG00000154370.16,PAS4966_AATAAA_0.15,0.3392891939480393,NA,1.4356997181203042,1,0.23083648912756227,0.3779836220426316,0.7272249682244846,0.6689167986243554,-0.05830816960012919,chr1,228393677,228393678,-,0.69807088342442,distal pA,SDMAiADMAi
TRIM14,ENSG00000106785.15,PAS26277_AATAAA_0.2,0.8878294399313612,NA,0.04684848354509086,1,0.8286408106026039,0.8909360114461882,0.9042600966536688,0.8953831022590658,-0.008876994394602988,chr9,98084354,98084355,-,0.8998215994563673,distal pA,SDMAiADMAi
TRIM23,ENSG00000113595.15,PAS16297_AATAAA_0.3,0.6614892683000978,NA,0.8819686365313828,1,0.3476630521549834,0.5039354247859849,0.2436974360523214,0.3333340934196675,0.08963665736734613,chr5,65589690,65589691,-,0.28851576473599444,distal pA,SDMAiADMAi
TRIM25,ENSG00000121060.19,PAS44578_AATAAA_0.15,1,NA,NA,1,1,NA,NA,NA,NA,chr17,56887909,56887910,-,NA,distal pA,SDMAiADMAi
TRIM27,ENSG00000204713.11,PAS18816_AATAAA_0.1,5.7588424952748295e-6,0,24.620847529170305,1,6.979259447915853e-7,8.73258560190447e-6,0.3462936308200903,0.5989100097565206,0.25261637893643035,chr6,28903002,28903003,-,0.47260182028830544,distal pA,SDMAiADMAi
TRIM33,ENSG00000197323.12,PAS3911_ATTAAA_0.25,0.13095884403983762,NA,3.30718775707237,1,0.06897743970840012,0.15723944411957458,0.5131970940536794,0.6587699412605208,0.14557284720684138,chr1,114392786,114392787,-,0.5859835176571001,distal pA,SDMAiADMAi
TRIM35,ENSG00000104228.13,PAS23732_APA_0.2,0.14233441525367016,NA,5.134195773396641,1,0.02345895311763255,0.06891592240140586,0.14285739612894824,0.3235294117647061,0.18067201563575788,chr8,27285413,27285414,-,0.2331934039468272,distal pA,SDMAiADMAi
TRIM37,ENSG00000108395.14,PAS44623_AATAAA_0.35,0.010067939551402845,0,8.727411974423944,1,0.003134611174330834,0.013517804826045964,0.25942139835083655,0.06236084753658292,-0.19706055081425364,chr17,58982649,58982650,-,0.16089112294370975,distal pA,SDMAiADMAi
TRIM65,ENSG00000141569.12,PAS44894_AATAAA_0.45,0.6360228852975387,NA,0.3994925812171459,1,0.527351425425509,0.6674977639394332,0.9425624370986183,0.9601827861593272,0.017620349060708862,chr17,75888963,75888964,-,0.9513726116289727,distal pA,SDMAiADMAi
TRIM66,ENSG00000166436.18,PAS30896_AATAAA_0.25,0.10822560199126574,NA,3.709216047733662,1,0.05411280099563287,0.13076286670426535,0.5836478450688556,0.3938609993373037,-0.1897868457315519,chr11,8612041,8612042,-,0.48875442220307963,distal pA,SDMAiADMAi
TRIM7,ENSG00000146054.18,PAS17236_APA_0.05,0.1931957989187335,NA,2.525257305949822,1,0.11203650414117283,0.22476673276619194,0.29726658891492536,0.1942005950190456,-0.10306599389587975,chr5,181193929,181193930,-,0.24573359196698547,distal pA,SDMAiADMAi
TRIP11,ENSG00000100815.12,PAS38003_AATAAA_0.25,3.18526936461705e-5,9.95686802658866e-6,21.182237774629584,1,4.17616981247648e-6,4.345616385355355e-5,0.24482619542855955,0.5776891248217724,0.3328629293932128,chr14,91965995,91965996,-,0.41125766012516596,distal pA,SDMAiADMAi
TRIP12,ENSG00000153827.15,PAS8952_AATAAA_0.3,5.326082089573962e-8,4.874205669067074e-8,33.587029454003186,1,6.8145627455683895e-9,1.3381323209479747e-7,0.10916637533722894,0.28696757576239235,0.1778012004251634,chr2,229763837,229763838,-,0.19806697554981065,distal pA,SDMAiADMAi
TRIQK,ENSG00000205133.12,PAS24189_AATAAA_0.2,1,NA,5.590396361867533e-4,1,0.9811365598404711,0.988308618724299,0.581091259409652,0.5785125125309492,-0.0025787468787028534,chr8,92883636,92883637,-,0.5798018859703006,distal pA,SDMAiADMAi
TRMT1L,ENSG00000121486.12,PAS4558_ATTAAA_0.4,0.2599904651441512,NA,0.13348188903182745,1,0.7148488657923818,0.8129279313240112,0.1829270808540472,0.153846060086242,-0.02908102076780522,chr1,185118097,185118098,-,0.1683865704701446,distal pA,SDMAiADMAi
TRMT2A,ENSG00000099899.16,PAS51290_AATAAA_0.1,0.270491915675793,NA,1.8558642598923143,1,0.17310288378457483,0.3055983230793928,0.21096041197801044,0.2898843823309271,0.07892397035291668,chr22,20111874,20111875,-,0.2504223971544688,distal pA,SDMAiADMAi
TRMT5,ENSG00000126814.7,PAS37691_AATAAA_0.2,0.09940409532593025,NA,3.8884277852721425,1,0.048619918091812764,0.1209481525713079,0.6787679658466598,0.5640010157822283,-0.1147669500644315,chr14,60971440,60971441,-,0.621384490814444,distal pA,SDMAiADMAi
TRMT6,ENSG00000089195.15,PAS49505_ATTAAA_0.05,0.002973964519963976,0,11.334291714238702,1,7.608884941806286e-4,0.0041051968187344,0.7618713854127238,0.93232221572059,0.17045083030786623,chr20,5937839,5937840,-,0.8470968005666569,distal pA,SDMAiADMAi
TRPM7,ENSG00000092439.16,PAS39410_AATAAA_0.3,0.18251287008827669,NA,2.642058886590803,1,0.10406859678543458,0.21426297050539642,0.9552904090052076,0.9865395613053066,0.03124915230009906,chr15,50560295,50560296,-,0.9709149851552571,distal pA,SDMAiADMAi
TRPS1,ENSG00000104447.13,PAS24411_AATAAA_0.25,0.27868597039051624,NA,3.4028674156870693,1,0.06508319003405498,0.15036671715130137,0.3432856095073758,0.48148183015397344,0.13819622064659765,chr8,115408498,115408499,-,0.4123837198306746,distal pA,SDMAiADMAi
TRUB2,ENSG00000167112.10,PAS26576_ATTAAA_0.15,0.9346775771528814,NA,0.019242840459810395,1,0.8896725466656703,0.9304879885057066,0.028691489919788437,0.030541725369123727,0.0018502354493352899,chr9,128305159,128305160,-,0.029616607644456082,distal pA,SDMAiADMAi
TSC1,ENSG00000165699.15,PAS26650_AATAAA_0.15,0.01009113063303248,0.0014077715873959773,13.100429789163172,1,2.952280370918716e-4,0.001843229002370752,0.5704695963910241,0.7448275862068966,0.17435798981587247,chr9,132891349,132891350,-,0.6576485912989604,distal pA,SDMAiADMAi
