gene_name,ensembl_ID,feature_id,chr,start,end,strand,pA_type,APA_and_gene_class_96hrs,log2FoldChange_24hrs,log2FoldChange_48hrs,log2FoldChange_72hrs,log2FoldChange_96hrs,prox_to_dist_shift_24hrs,prox_to_dist_shift_48hrs,prox_to_dist_shift_72hrs,prox_to_dist_shift_96hrs
LAT,ENSG00000213658,PAS40436_AATAAA_0.05,chr16,28990453,28990454,+,proximal pA,up_and_lengthened,0.6077080783156715,0.6500833333671747,0.6732510909985467,1.0180119786871695,0.2520534260153146,0.2561124674572357,0.27544297582319915,0.44977629608948555
LTB4R,ENSG00000213903,PAS36436_AATAAA_0.15,chr14,24318034,24318035,+,distal pA,up_and_lengthened,-0.6306037819452796,0.5078201022537208,0.6137005388827419,0.6696435507152076,0.25836084652147984,0.5673661382792347,0.6462623582331686,0.6602284258267015
LTB4R,ENSG00000213903,PAS36435_ATTAAA_0.2,chr14,24316943,24316944,+,proximal pA,up_and_lengthened,-0.6306037819452796,0.5078201022537208,0.6137005388827419,0.6696435507152076,0.25836084652147984,0.5673661382792347,0.6462623582331686,0.6602284258267015
LYST,ENSG00000143669,PAS5050_AATAAA_0.25,chr1,235661039,235661040,-,distal pA,up_and_lengthened,0.9833616584566838,2.178076299847401,1.7824818713706934,1.33055050121455,NA,NA,-0.023056984291924876,0.34658585096049876
LYST,ENSG00000143669,PAS5051_AATAAA_0.3,chr1,235662352,235662353,-,proximal pA,up_and_lengthened,0.9833616584566838,2.178076299847401,1.7824818713706934,1.33055050121455,NA,NA,-0.023056984291924876,0.34658585096049876
MAN2A2,ENSG00000196547,PAS39018_AATAAA_0.4,chr15,90921200,90921201,+,proximal pA,up_and_lengthened,0.0922613534885239,0.17174516352864577,0.5311418973761163,0.6012683067708049,0.27916103868887054,0.21684821975389013,0.35289289189424144,0.5874241027236675
MAN2A2,ENSG00000196547,PAS39019_AATAAA_0.3,chr15,90922576,90922577,+,distal pA,up_and_lengthened,0.0922613534885239,0.17174516352864577,0.5311418973761163,0.6012683067708049,0.27916103868887054,0.21684821975389013,0.35289289189424144,0.5874241027236675
MAP1LC3B,ENSG00000140941,PAS40992_AATAAA_0.45,chr16,87403377,87403378,+,proximal pA,up_and_lengthened,0.3901307339144584,0.38900888164123737,0.12324163786543224,0.7335805592771243,0.19467545781258672,0.2506390761848243,0.3724352943539293,0.5221738525556365
MAP1LC3B,ENSG00000140941,PAS40993_AATAAA_0.35,chr16,87404772,87404773,+,distal pA,up_and_lengthened,0.3901307339144584,0.38900888164123737,0.12324163786543224,0.7335805592771243,0.19467545781258672,0.2506390761848243,0.3724352943539293,0.5221738525556365
MAP4K4,ENSG00000071054,PAS6083_APA_0.25,chr2,101892038,101892039,+,distal pA,up_and_lengthened,0.1898690243181005,0.6746805856585342,0.8386706102350323,0.8555752949990386,0.24618796230028356,0.28649982159013,0.3209114824068279,0.40618202884420807
MAP4K4,ENSG00000071054,PAS6081_AATAAA_0.3,chr2,101891494,101891495,+,proximal pA,up_and_lengthened,0.1898690243181005,0.6746805856585342,0.8386706102350323,0.8555752949990386,0.24618796230028356,0.28649982159013,0.3209114824068279,0.40618202884420807
MAPT,ENSG00000186868,PAS42931_AATAAA_0.45,chr17,46024425,46024426,+,proximal pA,up_and_lengthened,0.04959748161435104,0.2067014587775229,0.9610192149688952,1.2113446729677944,NA,NA,0.6041584763066667,0.969283243896581
MAPT,ENSG00000186868,PAS42932_AATAAA_0.35,chr17,46028330,46028331,+,distal pA,up_and_lengthened,0.04959748161435104,0.2067014587775229,0.9610192149688952,1.2113446729677944,NA,NA,0.6041584763066667,0.969283243896581
MEF2D,ENSG00000116604,PAS4274_ATTAAA_0.05,chr1,156463727,156463728,-,distal pA,up_and_lengthened,0.4804651126746015,0.9452860165444577,0.5988928524558038,1.3317228571773194,0.24472722240086064,0.38733645630608243,0.44894686614401536,0.47485528306314617
MEF2D,ENSG00000116604,PAS4275_APA_0.25,chr1,156466217,156466218,-,proximal pA,up_and_lengthened,0.4804651126746015,0.9452860165444577,0.5988928524558038,1.3317228571773194,0.24472722240086064,0.38733645630608243,0.44894686614401536,0.47485528306314617
MERTK,ENSG00000153208,PAS6159_AATAAA_0.35,chr2,112029364,112029365,+,distal pA,up_and_lengthened,0.22546593870004672,0.3833834619789249,0.38213957496153145,1.0211056150539135,0.18554759386340292,-0.11815350436792832,0.12094412,0.30394658613999526
MERTK,ENSG00000153208,PAS6158_AATAAA_0.25,chr2,112029113,112029114,+,proximal pA,up_and_lengthened,0.22546593870004672,0.3833834619789249,0.38213957496153145,1.0211056150539135,0.18554759386340292,-0.11815350436792832,0.12094412,0.30394658613999526
MGA,ENSG00000174197,PAS38389_AATAAA_0.25,chr15,41773067,41773068,+,distal pA,up_and_lengthened,0.4187795696994951,0.6945809783860419,0.8434136082519667,0.7840552426533784,0.28151255102550754,0.38042196361932357,0.4535579619108171,0.33129142564137476
MGA,ENSG00000174197,PAS38386_AATAAA_0.3,chr15,41769933,41769934,+,proximal pA,up_and_lengthened,0.4187795696994951,0.6945809783860419,0.8434136082519667,0.7840552426533784,0.28151255102550754,0.38042196361932357,0.4535579619108171,0.33129142564137476
MGLL,ENSG00000074416,PAS11775_AATAAA_0.15,chr3,127689067,127689068,-,distal pA,up_and_lengthened,0.19900335148379175,0.8210984740429246,1.0684295285977683,1.415573507155301,-0.031319575180006276,-0.08316293146456732,0.159666449,0.25277703393938644
MGLL,ENSG00000074416,PAS11777_APA_0.35,chr3,127691373,127691374,-,proximal pA,up_and_lengthened,0.19900335148379175,0.8210984740429246,1.0684295285977683,1.415573507155301,-0.031319575180006276,-0.08316293146456732,0.159666449,0.25277703393938644
MOSPD2,ENSG00000130150,PAS51764_AATAAA_0.1,chrX,14921335,14921336,+,proximal pA,up_and_lengthened,0.06499426418711753,0.05692828020629935,0.3489710747529564,1.0720305449249974,0.05708300341546743,0.15420248374428305,0.40502080204331053,0.5191733634147863
MOSPD2,ENSG00000130150,PAS51766_AATAAA_0.35,chrX,14922319,14922320,+,distal pA,up_and_lengthened,0.06499426418711753,0.05692828020629935,0.3489710747529564,1.0720305449249974,0.05708300341546743,0.15420248374428305,0.40502080204331053,0.5191733634147863
MRPS35,ENSG00000061794,PAS32386_APA_0.15,chr12,27755542,27755543,+,proximal pA,up_and_lengthened,0.4824156760589326,0.5759096051392568,0.6295642866314756,0.6150964202659006,0.07963609451561596,0.10614911421372734,0.170439206,0.2032842784345819
MRPS35,ENSG00000061794,PAS32387_AATAAA_0.3,chr12,27756293,27756294,+,distal pA,up_and_lengthened,0.4824156760589326,0.5759096051392568,0.6295642866314756,0.6150964202659006,0.07963609451561596,0.10614911421372734,0.170439206,0.2032842784345819
MSANTD2,ENSG00000120458,PAS31954_ATTAAA_0.15,chr11,124766497,124766498,-,distal pA,up_and_lengthened,0.15357004403796287,0.15518586335801476,0.3595118227799672,0.652676283514088,0.0051500588971480354,0.19494348193691674,-0.175282748,0.2870098601346979
MSANTD2,ENSG00000120458,PAS31955_AATAAA_0.35,chr11,124766717,124766718,-,proximal pA,up_and_lengthened,0.15357004403796287,0.15518586335801476,0.3595118227799672,0.652676283514088,0.0051500588971480354,0.19494348193691674,-0.175282748,0.2870098601346979
MXD4,ENSG00000123933,PAS13548_APA_0.05,chr4,2247432,2247433,-,distal pA,up_and_lengthened,-0.02059534671447168,0.04721089582831242,0.1422225904886485,0.7415087197390808,0.7203836958177732,0.8749056456026254,0.7952754698527055,0.8562298338699524
MXD4,ENSG00000123933,PAS13549_ATTAAA_0.2,chr4,2250228,2250229,-,proximal pA,up_and_lengthened,-0.02059534671447168,0.04721089582831242,0.1422225904886485,0.7415087197390808,0.7203836958177732,0.8749056456026254,0.7952754698527055,0.8562298338699524
MYNN,ENSG00000085274,PAS10443_AATAAA_0.45,chr3,169787546,169787547,+,distal pA,up_and_lengthened,0.3636240920786449,0.764746299724731,0.8804550676294427,1.0276722153667563,0.3184301208929006,0.21169889477439077,0.4356709298085013,0.4596145403854639
MYNN,ENSG00000085274,PAS10441_APA_0.2,chr3,169786823,169786824,+,proximal pA,up_and_lengthened,0.3636240920786449,0.764746299724731,0.8804550676294427,1.0276722153667563,0.3184301208929006,0.21169889477439077,0.4356709298085013,0.4596145403854639
NDRG3,ENSG00000101079,PAS49753_APA_0.25,chr20,36653444,36653445,-,proximal pA,up_and_lengthened,0.01281641928447241,0.5502439108976913,0.976709972903425,0.8164246223872036,0.2408326777803621,0.4019715960918554,0.29092439414035387,0.36004014860759215
NDRG3,ENSG00000101079,PAS49750_AATAAA_0.15,chr20,36651771,36651772,-,distal pA,up_and_lengthened,0.01281641928447241,0.5502439108976913,0.976709972903425,0.8164246223872036,0.2408326777803621,0.4019715960918554,0.29092439414035387,0.36004014860759215
NEDD4L,ENSG00000049759,PAS45434_APA_0.15,chr18,58398194,58398195,+,distal pA,up_and_lengthened,0.771455966475588,1.415421901838698,1.194201263728192,1.2093873255480423,0.324744458761537,0.47308665905194963,0.5067686401281825,0.6249513442336436
NEDD4L,ENSG00000049759,PAS45431_AATAAA_0.4,chr18,58396572,58396573,+,proximal pA,up_and_lengthened,0.771455966475588,1.415421901838698,1.194201263728192,1.2093873255480423,0.324744458761537,0.47308665905194963,0.5067686401281825,0.6249513442336436
NEFL,ENSG00000277586,PAS23717_AATAAA_0.05,chr8,24952375,24952376,-,proximal pA,up_and_lengthened,0.3786919478628553,0.9799540660127738,1.6305023278888398,1.4710799331540303,0.22920171870234876,0.236328579815893,0.27056469552389284,0.3180033794044252
NEFL,ENSG00000277586,PAS23716_AATAAA_0.35,chr8,24950957,24950958,-,distal pA,up_and_lengthened,0.3786919478628553,0.9799540660127738,1.6305023278888398,1.4710799331540303,0.22920171870234876,0.236328579815893,0.27056469552389284,0.3180033794044252
NMNAT2,ENSG00000157064,PAS4539_AATAAA_0.15,chr1,183248237,183248238,-,distal pA,up_and_lengthened,0.33411126621415826,1.9520092636091744,2.2069019490123014,1.92679193416236,NA,0.10926304622771521,0.18235978661462265,0.4058565621714296
NMNAT2,ENSG00000157064,PAS4541_AATAAA_0.3,chr1,183250670,183250671,-,proximal pA,up_and_lengthened,0.33411126621415826,1.9520092636091744,2.2069019490123014,1.92679193416236,NA,0.10926304622771521,0.18235978661462265,0.4058565621714296
NOM1,ENSG00000146909,PAS21179_APA_0.2,chr7,156969845,156969846,+,proximal pA,up_and_lengthened,0.5390234620691321,0.44484636370804137,0.3128364774414074,0.60725856336727,0.15669209179033877,0.08581173002090622,0.4607087962674601,0.5540960585996104
NOM1,ENSG00000146909,PAS21180_AATAAA_0.35,chr7,156973173,156973174,+,distal pA,up_and_lengthened,0.5390234620691321,0.44484636370804137,0.3128364774414074,0.60725856336727,0.15669209179033877,0.08581173002090622,0.4607087962674601,0.5540960585996104
NQO1,ENSG00000181019,PAS41784_AATAAA_0.15,chr16,69710841,69710842,-,proximal pA,up_and_lengthened,0.4398731560884477,0.548817903212002,0.8102976354550115,0.6488923634275948,0.17376879774972132,0.22430007623036796,0.3666622108835552,0.4157666896050893
NQO1,ENSG00000181019,PAS41781_AATAAA_0.3,chr16,69709401,69709402,-,distal pA,up_and_lengthened,0.4398731560884477,0.548817903212002,0.8102976354550115,0.6488923634275948,0.17376879774972132,0.22430007623036796,0.3666622108835552,0.4157666896050893
NRP1,ENSG00000099250,PAS28467_APA_0.2,chr10,33177754,33177755,-,proximal pA,up_and_lengthened,0.09172541845350198,1.2912010015091953,1.8143980878956123,2.3641094999012973,0.07009439986012356,0.07901045222150982,NA,0.2917185148721524
NRP1,ENSG00000099250,PAS28466_ATTAAA_0.2,chr10,33177498,33177499,-,distal pA,up_and_lengthened,0.09172541845350198,1.2912010015091953,1.8143980878956123,2.3641094999012973,0.07009439986012356,0.07901045222150982,NA,0.2917185148721524
OPTN,ENSG00000123240,PAS26951_None_0.15,chr10,13136919,13136920,+,proximal pA,up_and_lengthened,0.15938972972669224,0.9194235614300104,1.0330141772313934,1.037229029865604,0.05868309671739147,0.17255832323749398,0.217580701,0.3592645952657961
OPTN,ENSG00000123240,PAS26953_ATTAAA_0.35,chr10,13138304,13138305,+,distal pA,up_and_lengthened,0.15938972972669224,0.9194235614300104,1.0330141772313934,1.037229029865604,0.05868309671739147,0.17255832323749398,0.217580701,0.3592645952657961
OSBPL3,ENSG00000070882,PAS21448_AATAAA_0.2,chr7,24799924,24799925,-,proximal pA,up_and_lengthened,0.11691419603623972,0.5212177676563053,0.8719900266686875,1.00446810312653,0.07163857781221644,-0.08068039481807832,-0.03578767100000001,0.25845316491945686
OSBPL3,ENSG00000070882,PAS21443_AATAAA_0.4,chr7,24796546,24796547,-,distal pA,up_and_lengthened,0.11691419603623972,0.5212177676563053,0.8719900266686875,1.00446810312653,0.07163857781221644,-0.08068039481807832,-0.03578767100000001,0.25845316491945686
OTUD5,ENSG00000068308,PAS52695_APA_0.35,chrX,48922616,48922617,-,proximal pA,up_and_lengthened,0.5507352324473929,0.5420717500451409,0.5194734355017097,0.6275884926338936,0.09984862899547087,0.14420673370773507,0.22106267957900166,0.23420312593466663
OTUD5,ENSG00000068308,PAS52694_AATAAA_0.1,chrX,48922210,48922211,-,distal pA,up_and_lengthened,0.5507352324473929,0.5420717500451409,0.5194734355017097,0.6275884926338936,0.09984862899547087,0.14420673370773507,0.22106267957900166,0.23420312593466663
PARVA,ENSG00000197702,PAS29502_AATAAA_0.3,chr11,12528264,12528265,+,proximal pA,up_and_lengthened,0.36094722271674906,0.4794292072528297,0.7081434794794046,0.5918450143903041,0.019748115694221663,0.06507148128442977,0.31315326661109094,0.38716224139185784
PARVA,ENSG00000197702,PAS29510_ATTAAA_0.05,chr11,12535327,12535328,+,distal pA,up_and_lengthened,0.36094722271674906,0.4794292072528297,0.7081434794794046,0.5918450143903041,0.019748115694221663,0.06507148128442977,0.31315326661109094,0.38716224139185784
PCDHA10,ENSG00000250120,PAS15536_AATAAA_0.45,chr5,140867284,140867285,+,proximal pA,up_and_lengthened,-0.08832659264374207,0.6330315227384451,0.9593436788377196,1.0966333515014517,NA,0.20934947892713668,0.54906771,0.2102659312415177
PCDHA10,ENSG00000250120,PAS15537_AATAAA_0.2,chr5,140868237,140868238,+,distal pA,up_and_lengthened,-0.08832659264374207,0.6330315227384451,0.9593436788377196,1.0966333515014517,NA,0.20934947892713668,0.54906771,0.2102659312415177
PCYT1A,ENSG00000161217,PAS12337_AATAAA_0.15,chr3,196234368,196234369,-,distal pA,up_and_lengthened,0.1587242689350773,0.4781633143011455,0.5668068898998369,0.598315292444799,0.12275267096154602,0.2035377356121817,0.24467504909648174,0.3850112605689888
PCYT1A,ENSG00000161217,PAS12343_None_0.25,chr3,196238353,196238354,-,proximal pA,up_and_lengthened,0.1587242689350773,0.4781633143011455,0.5668068898998369,0.598315292444799,0.12275267096154602,0.2035377356121817,0.24467504909648174,0.3850112605689888
PDLIM5,ENSG00000163110,PAS13063_AATAAA_0.35,chr4,94664209,94664210,+,proximal pA,up_and_lengthened,-0.05904437277928131,0.5786618632603839,0.6294794008473981,0.6258888478686346,-0.0647506983750328,0.15136147774745107,0.2305954504028087,0.27338523120120917
PDLIM5,ENSG00000163110,PAS13066_AATAAA_0.2,chr4,94668219,94668220,+,distal pA,up_and_lengthened,-0.05904437277928131,0.5786618632603839,0.6294794008473981,0.6258888478686346,-0.0647506983750328,0.15136147774745107,0.2305954504028087,0.27338523120120917
PEDS1,ENSG00000240849,PAS49920_AATAAA_0.15,chr20,50118254,50118255,-,distal pA,up_and_lengthened,0.42426041529764985,0.448990986138221,0.6848453632520406,0.7730795816190246,0.0809344658926803,0.24715259054376892,0.5401989072537536,0.5149065152428225
PEDS1,ENSG00000240849,PAS49922_APA_0.1,chr20,50124169,50124170,-,proximal pA,up_and_lengthened,0.42426041529764985,0.448990986138221,0.6848453632520406,0.7730795816190246,0.0809344658926803,0.24715259054376892,0.5401989072537536,0.5149065152428225
PIK3C3,ENSG00000078142,PAS45341_AATAAA_0.35,chr18,42081395,42081396,+,proximal pA,up_and_lengthened,0.04982619272191492,0.67750568012807455,0.4129344833137967,0.5940801627213681,0.24492341111162833,0.39409110963016936,0.3274026,0.3828148956722106
PIK3C3,ENSG00000078142,PAS45342_AATAAA_0.35,chr18,42087826,42087827,+,distal pA,up_and_lengthened,0.04982619272191492,0.67750568012807455,0.4129344833137967,0.5940801627213681,0.24492341111162833,0.39409110963016936,0.3274026,0.3828148956722106
PLEKHM1,ENSG00000225190,PAS44424_ATTAAA_0.15,chr17,45437472,45437473,-,proximal pA,up_and_lengthened,0.29972619362204905,1.278487065959899,1.4244051608043138,1.3394385826601705,0.0642146143254703,0.1261599581185151,0.189450816,0.25299347563269525
PLEKHM1,ENSG00000225190,PAS44423_APA_0.1,chr17,45435903,45435904,-,distal pA,up_and_lengthened,0.29972619362204905,1.278487065959899,1.4244051608043138,1.3394385826601705,0.0642146143254703,0.1261599581185151,0.189450816,0.25299347563269525
POLH,ENSG00000170734,PAS17848_AATAAA_0.4,chr6,43620521,43620522,+,distal pA,up_and_lengthened,0.2897275170390925,0.6603877711470895,0.8212717133002355,1.073080862793118,-0.08332264189540389,0.2768903159566169,-0.050825536000000004,0.2962236451987135
POLH,ENSG00000170734,PAS17847_AATAAA_0.15,chr6,43619101,43619102,+,proximal pA,up_and_lengthened,0.2897275170390925,0.6603877711470895,0.8212717133002355,1.073080862793118,-0.08332264189540389,0.2768903159566169,-0.050825536000000004,0.2962236451987135
PPM1D,ENSG00000170836,PAS43192_AATAAA_0.4,chr17,60666276,60666277,+,distal pA,up_and_lengthened,0.0652973775567879,0.04861571775796168,0.37590248210302296,0.7730583182272711,0.19343993498173045,0.29104929428862286,0.16180293,0.44789712208312316
PPM1D,ENSG00000170836,PAS43190_ATTAAA_0.25,chr17,60663936,60663937,+,proximal pA,up_and_lengthened,0.0652973775567879,0.04861571775796168,0.37590248210302296,0.7730583182272711,0.19343993498173045,0.29104929428862286,0.16180293,0.44789712208312316
PSEN1,ENSG00000080815,PAS36917_ATTAAA_0.1,chr14,73220400,73220401,+,proximal pA,up_and_lengthened,0.5305121551461959,0.6571322436676118,0.6598588790665747,0.8890414002466012,0.17462283548112223,0.3018552665961281,0.150591069,0.253692938522498
PSEN1,ENSG00000080815,PAS36918_AATAAA_0.1,chr14,73223689,73223690,+,distal pA,up_and_lengthened,0.5305121551461959,0.6571322436676118,0.6598588790665747,0.8890414002466012,0.17462283548112223,0.3018552665961281,0.150591069,0.253692938522498
PTPRE,ENSG00000132334,PAS28005_APA_0.35,chr10,128083139,128083140,+,proximal pA,up_and_lengthened,0.28116529150462005,0.5848417603367201,1.3539701915892028,1.4982868602218904,NA,0.05911433941689337,0.170320938,0.5130578036178083
PTPRE,ENSG00000132334,PAS28006_APA_0.05,chr10,128085853,128085854,+,distal pA,up_and_lengthened,0.28116529150462005,0.5848417603367201,1.3539701915892028,1.4982868602218904,NA,0.05911433941689337,0.170320938,0.5130578036178083
RAB39B,ENSG00000155961,PAS53223_AATAAA_0.4,chrX,155260728,155260729,-,proximal pA,up_and_lengthened,0.06320421649804718,1.0789577787258229,0.08839791276519268,0.8878804457152842,-0.21594313850020452,0.2747643597807677,0.174364402,0.39154027004028313
RAB39B,ENSG00000155961,PAS53222_APA_0.25,chrX,155258241,155258242,-,distal pA,up_and_lengthened,0.06320421649804718,1.0789577787258229,0.08839791276519268,0.8878804457152842,-0.21594313850020452,0.2747643597807677,0.174364402,0.39154027004028313
RBMS2,ENSG00000076067,PAS32752_None_0.2,chr12,56591806,56591807,+,proximal pA,up_and_lengthened,0.2509926044453819,0.61486625311754,0.3611078021484533,0.7315264211556998,0.19413372815945065,0.15168578305740227,0.139032057,0.21677957058871566
RBMS2,ENSG00000076067,PAS32757_APA_0.2,chr12,56596189,56596190,+,distal pA,up_and_lengthened,0.2509926044453819,0.61486625311754,0.3611078021484533,0.7315264211556998,0.19413372815945065,0.15168578305740227,0.139032057,0.21677957058871566
RELT,ENSG00000054967,PAS30250_AATAAA_0.15,chr11,73396639,73396640,+,proximal pA,up_and_lengthened,0.4755647860443535,0.16554905690971225,0.04342394626185285,0.7029226824271684,0.03383762508834179,0.18466132651867517,0.127880815,0.2231286304011722
RELT,ENSG00000054967,PAS30251_APA_0.15,chr11,73397000,73397001,+,distal pA,up_and_lengthened,0.4755647860443535,0.16554905690971225,0.04342394626185285,0.7029226824271684,0.03383762508834179,0.18466132651867517,0.127880815,0.2231286304011722
RIT1,ENSG00000143622,PAS4246_APA_0.1,chr1,155897809,155897810,-,distal pA,up_and_lengthened,0.15857915118133603,0.8661706639582055,0.7080321286781941,0.959408775361612,0.16085616714900935,0.07090479153167761,0.23031895153355258,0.3721091314850241
RIT1,ENSG00000143622,PAS4248_None_0.1,chr1,155900155,155900156,-,proximal pA,up_and_lengthened,0.15857915118133603,0.8661706639582055,0.7080321286781941,0.959408775361612,0.16085616714900935,0.07090479153167761,0.23031895153355258,0.3721091314850241
RNASEL,ENSG00000135828,PAS4532_AATAAA_0.15,chr1,182573636,182573637,-,distal pA,up_and_lengthened,-0.20243731620678648,0.4901940285589079,0.7669442431644258,0.783903223459973,NA,NA,NA,0.7962654037024259
RNASEL,ENSG00000135828,PAS4533_AATAAA_0.35,chr1,182574173,182574174,-,proximal pA,up_and_lengthened,-0.20243731620678648,0.4901940285589079,0.7669442431644258,0.783903223459973,NA,NA,NA,0.7962654037024259
RNF216,ENSG00000011275,PAS21291_AATAAA_0.25,chr7,5622655,5622656,-,proximal pA,up_and_lengthened,0.21753783407326863,0.7865599945614288,1.2429560393197652,1.384922840942565,0.04949912939365625,-0.06263119555213781,0.2980358271000266,0.2815821122787825
RNF216,ENSG00000011275,PAS21289_AATAAA_0.05,chr7,5620048,5620049,-,distal pA,up_and_lengthened,0.21753783407326863,0.7865599945614288,1.2429560393197652,1.384922840942565,0.04949912939365625,-0.06263119555213781,0.2980358271000266,0.2815821122787825
RPAP2,ENSG00000122484,PAS1132_ATTAAA_0.25,chr1,92398347,92398348,+,distal pA,up_and_lengthened,0.005985666172424131,0.02653762807291193,0.7377564963679409,0.6129263046725636,NA,NA,NA,0.588696708895768
RPAP2,ENSG00000122484,PAS1131_ATTAAA_0.45,chr1,92387317,92387318,+,proximal pA,up_and_lengthened,0.005985666172424131,0.02653762807291193,0.7377564963679409,0.6129263046725636,NA,NA,NA,0.588696708895768
RUBCN,ENSG00000145016,PAS12412_AATAAA_0.25,chr3,197672002,197672003,-,proximal pA,up_and_lengthened,0.46015828545329696,0.6341697665629635,0.8043896711313726,1.1442136074692435,-0.3318852421052122,-0.4965743058974095,-0.6258073874307568,0.520714495607448
RUBCN,ENSG00000145016,PAS12410_ATTAAA_0.25,chr3,197668867,197668868,-,distal pA,up_and_lengthened,0.46015828545329696,0.6341697665629635,0.8043896711313726,1.1442136074692435,-0.3318852421052122,-0.4965743058974095,-0.6258073874307568,0.520714495607448
SAMD12,ENSG00000177570,PAS24456_APA_0.35,chr8,118197284,118197285,-,proximal pA,up_and_lengthened,0.018324974129338895,0.364336465942706,0.5391228385017648,0.8579696772715839,0.03805580161060196,0.11103983218170874,0.22757677399999998,0.2661755657514975
SAMD12,ENSG00000177570,PAS24452_ATTAAA_0.3,chr8,118189468,118189469,-,distal pA,up_and_lengthened,0.018324974129338895,0.364336465942706,0.5391228385017648,0.8579696772715839,0.03805580161060196,0.11103983218170874,0.22757677399999998,0.2661755657514975
SCUBE3,ENSG00000146197,PAS17699_ATTAAA_0.25,chr6,35253068,35253069,+,distal pA,up_and_lengthened,-0.14206381775700755,-0.39276271871682017,-0.6382212928065051,1.6064097841251372,0.06641938413659981,-0.13881164149391478,-0.047211062449892024,0.3026680967451786
SCUBE3,ENSG00000146197,PAS17698_None_0.1,chr6,35249570,35249571,+,proximal pA,up_and_lengthened,-0.14206381775700755,-0.39276271871682017,-0.6382212928065051,1.6064097841251372,0.06641938413659981,-0.13881164149391478,-0.047211062449892024,0.3026680967451786
SEC24A,ENSG00000113615,PAS15400_AATAAA_0.2,chr5,134725423,134725424,+,proximal pA,up_and_lengthened,-0.4017935477434474,-0.21281867221316464,-0.02342978752925963,0.6267334616572634,0.18944106327589605,0.1119808040309343,0.24745941623500184,0.33961612468174457
SEC24A,ENSG00000113615,PAS15401_AATAAA_0.35,chr5,134727902,134727903,+,distal pA,up_and_lengthened,-0.4017935477434474,-0.21281867221316464,-0.02342978752925963,0.6267334616572634,0.18944106327589605,0.1119808040309343,0.24745941623500184,0.33961612468174457
SETX,ENSG00000107290,PAS26634_APA_0.1,chr9,132261440,132261441,-,distal pA,up_and_lengthened,0.21419009631167316,0.45173204686203006,0.7567550075089255,0.8597318626215577,0.21974677329356532,0.21884766748832635,0.3484968083351372,0.4866876959050373
SETX,ENSG00000107290,PAS26636_APA_0.25,chr9,132263894,132263895,-,proximal pA,up_and_lengthened,0.21419009631167316,0.45173204686203006,0.7567550075089255,0.8597318626215577,0.21974677329356532,0.21884766748832635,0.3484968083351372,0.4866876959050373
SEZ6L2,ENSG00000174938,PAS41491_AATAAA_0.2,chr16,29871509,29871510,-,proximal pA,up_and_lengthened,0.04258931123867941,0.2149250615391421,0.4927917208074084,0.7472653509450299,0.06281971590406243,0.19652205909747283,0.21496346156314192,0.2945036414849045
SEZ6L2,ENSG00000174938,PAS41490_AATAAA_0.15,chr16,29871160,29871161,-,distal pA,up_and_lengthened,0.04258931123867941,0.2149250615391421,0.4927917208074084,0.7472653509450299,0.06281971590406243,0.19652205909747283,0.21496346156314192,0.2945036414849045
SLC20A2,ENSG00000168575,PAS23846_AATAAA_0.2,chr8,42416476,42416477,-,distal pA,up_and_lengthened,-0.052580865567646976,0.092318395373594,0.3968316336177916,1.0232609931960677,0.1783797639832978,0.17877230349640494,0.27821404984164916,0.26776129304625684
SLC20A2,ENSG00000168575,PAS23847_ATTAAA_0.3,chr8,42417564,42417565,-,proximal pA,up_and_lengthened,-0.052580865567646976,0.092318395373594,0.3968316336177916,1.0232609931960677,0.1783797639832978,0.17877230349640494,0.27821404984164916,0.26776129304625684
SLC25A37,ENSG00000147454,PAS22674_AATAAA_0.15,chr8,23572547,23572548,+,proximal pA,up_and_lengthened,0.3325323603646282,1.0256548123415563,1.1273273149636398,1.0217706980491352,0.04541650075590875,0.19894321237562818,0.2372691957235741,0.29348460642385393
SLC25A37,ENSG00000147454,PAS22675_AATAAA_0.1,chr8,23575460,23575461,+,distal pA,up_and_lengthened,0.3325323603646282,1.0256548123415563,1.1273273149636398,1.0217706980491352,0.04541650075590875,0.19894321237562818,0.2372691957235741,0.29348460642385393
SLC2A3,ENSG00000059804,PAS33795_AATAAA_0.25,chr12,7919230,7919231,-,distal pA,up_and_lengthened,0.5874304782467219,1.844448413800192,1.2817003367936075,1.3825715302948065,0.29934129052315034,0.21720443646555088,-0.032457427999999997,0.2367492649419669
SLC2A3,ENSG00000059804,PAS33796_AATAAA_0.1,chr12,7920548,7920549,-,proximal pA,up_and_lengthened,0.5874304782467219,1.844448413800192,1.2817003367936075,1.3825715302948065,0.29934129052315034,0.21720443646555088,-0.032457427999999997,0.2367492649419669
SLC30A1,ENSG00000170385,PAS4784_ATTAAA_0.45,chr1,211571586,211571587,-,distal pA,up_and_lengthened,-0.09313481768516142,0.33073697956362874,0.6630364971432943,0.6733817548623026,-0.3255007041308134,-0.2732219269348543,0.01389232,0.3189576592987732
SLC30A1,ENSG00000170385,PAS4785_AATAAA_0.1,chr1,211575040,211575041,-,proximal pA,up_and_lengthened,-0.09313481768516142,0.33073697956362874,0.6630364971432943,0.6733817548623026,-0.3255007041308134,-0.2732219269348543,0.01389232,0.3189576592987732
