gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,sig_PAS_count,UTR_type,pA_type,condition,prox_to_dist_shift,log2FoldChange,padj,APA_and_gene_class
RIT1,ENSG00000143622,PAS4248_None_0.1,5.640757998761251e-5,3.5345696115774644e-5,18.124256685376167,1,2.0694828569950307e-5,1.0397170911717204e-4,0.5318182641577827,0.355556140075012,-0.17626212408277064,chr1,155900155,155900156,-,0.4436872021163973,2,TUTR,proximal pA,DMAi_96hrs,0.3721091314850241,0.959408775361612,1.3820962422821107e-9,3' UTR lengthening + gene upregulated
RNASEL,ENSG00000135828,PAS4533_AATAAA_0.35,2.317290729641912e-4,0,15.656594789229644,1,7.594728094804027e-5,3.3718724314672283e-4,0.4871152804631296,0.08898257861191672,-0.3981327018512129,chr1,182574173,182574174,-,0.28804892953752315,2,TUTR,proximal pA,DMAi_96hrs,0.7962654037024259,0.783903223459973,0.025159399718572485,3' UTR lengthening + gene upregulated
RNF216,ENSG00000011275,PAS21291_AATAAA_0.25,7.452824285938369e-23,1.6545584123251433e-19,84.04201751460641,1,4.8437018456055343e-20,1.393529511051838e-18,0.20933021923800585,0.05385784033610769,-0.15547237890189816,chr7,5622655,5622656,-,0.13159402978705675,2,TUTR,proximal pA,DMAi_96hrs,0.2815821122787825,1.384922840942565,9.916744653511541e-76,3' UTR lengthening + gene upregulated
RPAP2,ENSG00000122484,PAS1131_ATTAAA_0.45,9.525867181478814e-4,0,12.758099622436871,1,3.5447085128771275e-4,0.001339365117606511,0.9305666713677868,0.6362183169199029,-0.294348354447884,chr1,92387317,92387318,+,0.7833924941438448,2,TUTR,proximal pA,DMAi_96hrs,0.588696708895768,0.6129263046725636,9.46835974824894e-4,3' UTR lengthening + gene upregulated
RUBCN,ENSG00000145016,PAS12412_AATAAA_0.25,5.795832261334052e-12,3.0024386943424223e-10,42.86677744716076,1,5.859737855841452e-11,6.970673924241054e-10,0.7460563555465546,0.4279404977309415,-0.3181158578156131,chr3,197672002,197672003,-,0.586998426638748,3,TUTR,proximal pA,DMAi_96hrs,0.520714495607448,1.1442136074692435,3.4994410189329033e-10,3' UTR lengthening + gene upregulated
SAMD12,ENSG00000177570,PAS24456_APA_0.35,0.001235824345312765,5.251227025045319e-4,13.024402217939496,1,3.0745820568717723e-4,0.001180832833015251,0.3278698824298567,0.20342658387439327,-0.12444329855546345,chr8,118197284,118197285,-,0.265648233152125,2,TUTR,proximal pA,DMAi_96hrs,0.2661755657514975,0.8579696772715839,2.15838999197526e-12,3' UTR lengthening + gene upregulated
SCUBE3,ENSG00000146197,PAS17698_None_0.1,0.017078761455009122,0,6.890462448594462,1,0.00866568469930387,0.021896537583077923,0.575658112885686,0.42432406451309673,-0.1513340483725893,chr6,35249570,35249571,+,0.49999108869939135,2,TUTR,proximal pA,DMAi_96hrs,0.3026680967451786,1.6064097841251372,2.981571373139251e-20,3' UTR lengthening + gene upregulated
SEC24A,ENSG00000113615,PAS15400_AATAAA_0.2,1.6081348355322214e-4,0,16.420407373989292,1,5.073605321756432e-5,2.336662761957181e-4,0.3781453614824121,0.20833729914153987,-0.16980806234087226,chr5,134725423,134725424,+,0.293241330311976,2,TUTR,proximal pA,DMAi_96hrs,0.33961612468174457,0.6267334616572634,5.012127008525893e-5,3' UTR lengthening + gene upregulated
SETX,ENSG00000107290,PAS26636_APA_0.25,6.555455431161257e-7,1.830819547044345e-7,28.23950820874461,1,1.0719408819815912e-7,8.145212031937632e-7,0.4492349836227958,0.2164445897711089,-0.23279039385168687,chr9,132263894,132263895,-,0.3328397866969524,2,TUTR,proximal pA,DMAi_96hrs,0.4866876959050373,0.8597318626215577,1.1005618347298993e-13,3' UTR lengthening + gene upregulated
SEZ6L2,ENSG00000174938,PAS41491_AATAAA_0.2,2.372893237549729e-4,0,15.606559005310372,1,7.798361253301155e-5,3.453591050297704e-4,0.649502068844146,0.5022502481016937,-0.14725182074245224,chr16,29871509,29871510,-,0.5758761584729198,2,TUTR,proximal pA,DMAi_96hrs,0.2945036414849045,0.7472653509450299,5.877893022334276e-14,3' UTR lengthening + gene upregulated
SLC20A2,ENSG00000168575,PAS23847_ATTAAA_0.3,2.719455631721625e-6,0,24.79764379808239,1,6.367525716327099e-7,4.251760528354911e-6,0.16267627899742787,0.0287956324742994,-0.13388064652312848,chr8,42417564,42417565,-,0.09573595573586365,2,TUTR,proximal pA,DMAi_96hrs,0.26776129304625684,1.0232609931960677,7.87990596227445e-12,3' UTR lengthening + gene upregulated
SLC25A37,ENSG00000147454,PAS22674_AATAAA_0.15,2.2816559576942112e-8,0.025508724724048512,7.887255828954949,1,0.0049784343707468415,0.013662090243965887,0.4259152111471528,0.3311684194222392,-0.09474679172491356,chr8,23572547,23572548,+,0.378541815284696,1,TUTR,proximal pA,DMAi_96hrs,0.29348460642385393,1.0217706980491352,1.7067006444127685e-36,3' UTR lengthening + gene upregulated
SLC2A3,ENSG00000059804,PAS33796_AATAAA_0.1,0.004889880258239911,0.004456954838626761,9.062158504289073,1,0.002609537410927573,0.00781925728734732,0.3002754204102368,0.1967898389591912,-0.1034855814510456,chr12,7920548,7920549,-,0.248532629684714,2,TUTR,proximal pA,DMAi_96hrs,0.2367492649419669,1.3825715302948065,7.618563745327392e-21,3' UTR lengthening + gene upregulated
SLC30A1,ENSG00000170385,PAS4785_AATAAA_0.1,0.0018197459004012048,0,11.434810026622928,1,7.208084410680096e-4,0.0025092413092067207,0.29480111913953555,0.1353222894901489,-0.15947882964938664,chr1,211575040,211575041,-,0.21506170431484223,2,TUTR,proximal pA,DMAi_96hrs,0.3189576592987732,0.6733817548623026,0.0018097715210504952,3' UTR lengthening + gene upregulated
SLC9A7,ENSG00000065923,PAS52664_ATTAAA_0.15,0.009041544458524516,0.03295834714996286,7.944167634472251,1,0.004824260229472377,0.013291824549661838,0.3650793323439748,0.2329543287952983,-0.13212500354867648,chrX,46602015,46602016,-,0.29901683056963657,1,TUTR,proximal pA,DMAi_96hrs,0.21496228418001023,1.6708476688025953,1.5324396162957255e-25,3' UTR lengthening + gene upregulated
SLU7,ENSG00000164609,PAS17043_AATAAA_0.25,0.0034200119874778306,0,10.153305768114478,1,0.0014404271267605942,0.004620364209267824,0.6041765936725666,0.49766810659167177,-0.10650848708089485,chr5,160403151,160403152,-,0.5509223501321192,2,TUTR,proximal pA,DMAi_96hrs,0.2130169741617897,0.7941005503473678,3.868097070963623e-25,3' UTR lengthening + gene upregulated
SMAP1,ENSG00000112305,PAS17989_ATTAAA_0.1,5.317398806614007e-15,8.014857648832114e-7,25.386179013177752,1,4.692681805214474e-7,3.219199989140866e-6,0.4279594518475623,0.30891089108911146,-0.11904856075845084,chr6,70861165,70861166,+,0.3684351714683369,2,TUTR,proximal pA,DMAi_96hrs,0.3224589663141514,0.7215211550860193,2.1788619039156257e-22,3' UTR lengthening + gene upregulated
SMURF2,ENSG00000108854,PAS44744_AATAAA_0.3,3.998197844108983e-19,6.4789012465772206e-21,92.62440258099014,1,6.32230442712532e-22,2.1049164907165032e-20,0.5608255486908895,0.3859232113870952,-0.17490233730379434,chr17,64545356,64545357,-,0.4733743800389924,1,TUTR,proximal pA,DMAi_96hrs,0.25516229603808627,0.6563207145377588,7.263218228961963e-23,3' UTR lengthening + gene upregulated
SNORC,ENSG00000182600,PAS7122_AATAAA_0.15,0.013509486263200136,0,7.374410643333761,1,0.006615846898374526,0.017441278982917106,0.4783495915077947,0.1863251333661224,-0.2920244581416723,chr2,232876399,232876400,+,0.3323373624369585,2,TUTR,proximal pA,DMAi_96hrs,0.5840489162833448,2.1962072487184563,2.75108331976575e-10,3' UTR lengthening + gene upregulated
SPOUT1,ENSG00000198917,PAS26592_AATAAA_0.3,7.70976842536161e-8,0,32.11856172266016,1,1.4504488578043304e-8,1.267725828882255e-7,0.8170764649353927,0.6169976816169638,-0.20007878331842888,chr9,128822071,128822072,-,0.7170370732761782,2,TUTR,proximal pA,DMAi_96hrs,0.4001575666368578,1.0205831417436395,0.03868982376487568,3' UTR lengthening + gene upregulated
SPRYD3,ENSG00000167778,PAS34271_APA_0.25,0.0013645372178200028,0,12.024732226428114,1,5.249924036095753e-4,0.001899180948000835,0.7501518410310454,0.5963255387903708,-0.15382630224067462,chr12,53064604,53064605,-,0.6732386899107081,2,TUTR,proximal pA,DMAi_96hrs,0.30765260448134923,1.7571281503930418,5.640862094214564e-30,3' UTR lengthening + gene upregulated
SSBP3,ENSG00000157216,PAS3432_AATAAA_0.2,3.094291366528624e-12,0,52.874637249437,1,3.555309524669749e-13,5.372204620488351e-12,0.839912348267684,0.6730161386421639,-0.1668962096255201,chr1,54226518,54226519,-,0.756464243454924,2,TUTR,proximal pA,DMAi_96hrs,0.3337924192510402,0.6376263843829185,2.138148483089196e-11,3' UTR lengthening + gene upregulated
ST7L,ENSG00000007341,PAS3876_APA_0.25,0.04726762401468001,0.016162892690697275,6.733224312970378,1,0.009463338685787042,0.02355600026159624,0.5714963875405583,0.33344293139088127,-0.23805345614967705,chr1,112525877,112525878,-,0.4524696594657198,1,TUTR,proximal pA,DMAi_96hrs,0.37492857462841844,1.25132081082681,5.307290773617981e-9,3' UTR lengthening + gene upregulated
STIM2,ENSG00000109689,PAS12678_AATAAA_0.1,0.0363253288466833,0.014092437416610364,8.227714207023382,1,0.004125545802157038,0.011596069537001048,0.5975609718059227,0.45652173912307054,-0.14103923268285218,chr4,27023959,27023960,+,0.5270413554644966,1,TUTR,proximal pA,DMAi_96hrs,0.20837752973990176,0.6166454195204046,2.91787759582434e-4,3' UTR lengthening + gene upregulated
STK10,ENSG00000072786,PAS17088_AATAAA_0.25,5.0558587505359295e-22,0,98.9427623998772,1,2.5990615871273483e-23,9.554559505826256e-22,0.8909741272752756,0.6152926707858615,-0.2756814564894141,chr5,172043618,172043619,-,0.7531333990305685,2,TUTR,proximal pA,DMAi_96hrs,0.5513629129788282,1.2318812129849424,3.8780665998831055e-34,3' UTR lengthening + gene upregulated
STRIP2,ENSG00000128578,PAS20972_AATAAA_0.25,0.002111725730276327,3.020218832087035e-4,14.062515012048609,1,1.7683315889167596e-4,7.167655427153409e-4,0.2599387560235235,0.04680210338452497,-0.21313665263899853,chr7,129485898,129485899,+,0.15337042970402423,2,TUTR,proximal pA,DMAi_96hrs,0.3983966944697732,0.833778878335325,0.00505237513324917,3' UTR lengthening + gene upregulated
SZT2,ENSG00000198198,PAS751_APA_0.25,1.623014093178146e-5,6.501561142106874e-6,21.35982457175851,1,3.80664997606041e-6,2.2015079486458622e-5,0.6486486232887159,0.3245034123559382,-0.32414521093277765,chr1,43451156,43451157,+,0.4865760178223271,2,TUTR,proximal pA,DMAi_96hrs,0.6443519599954664,0.6791843366590605,0.0043783987860666895,3' UTR lengthening + gene upregulated
TACC2,ENSG00000138162,PAS27935_AATAAA_0.45,2.4519551116708595e-5,0,20.28704452246893,1,6.665036712279916e-6,3.693211724623773e-5,0.3933249512851409,0.17223064818621384,-0.22109430309892705,chr10,122254209,122254210,+,0.2827777997356773,2,TUTR,proximal pA,DMAi_96hrs,0.44218860619785405,1.443041442121671,1.686651554567781e-12,3' UTR lengthening + gene upregulated
TAPT1,ENSG00000169762,PAS13664_AATAAA_0.4,0.0022748319156031733,0.0013180718718495234,11.308024832387671,1,7.717282279984764e-4,0.002666266802600316,0.1854416182058396,0.05367044453459635,-0.13177117367124325,chr4,16162743,16162744,-,0.11955603137021796,2,TUTR,proximal pA,DMAi_96hrs,0.3115694157137646,0.6183580170095782,0.004558027460389197,3' UTR lengthening + gene upregulated
TBC1D15,ENSG00000121749,PAS32991_ATTAAA_0.35,8.681897339241183e-5,1.6548552272590015e-4,17.824620666149713,1,2.42228538405606e-5,1.1997211157598236e-4,0.4345499847654681,0.26654876868175187,-0.1680012160837162,chr12,71923358,71923359,+,0.35054937672361,2,TUTR,proximal pA,DMAi_96hrs,0.2924104604516363,0.5939947710818445,1.147314837742478e-6,3' UTR lengthening + gene upregulated
TBRG1,ENSG00000154144,PAS30667_AATAAA_0.2,2.2051231637149445e-7,2.5288172312676812e-8,32.07856829277307,1,1.4806170152768564e-8,1.2919603747039428e-7,0.6960163772234211,0.3356825216270205,-0.36033385559640063,chr11,124632434,124632435,+,0.5158494494252208,3,TUTR,proximal pA,DMAi_96hrs,0.5491503571255941,0.5948719105398389,3.7327371998835e-5,3' UTR lengthening + gene upregulated
TLN2,ENSG00000171914,PAS38633_AATAAA_0.15,0.021756252114949543,0.005347374188767333,8.72958586909374,1,0.003130876013120268,0.009158489954754644,0.7780866189156187,0.424345777189642,-0.3537408417259767,chr15,62841484,62841485,+,0.6012161980526304,2,TUTR,proximal pA,DMAi_96hrs,0.6301846932703685,1.3944292837700347,1.4851589625098547e-10,3' UTR lengthening + gene upregulated
TM7SF3,ENSG00000064115,PAS33960_ATTAAA_0.2,6.96774052846292e-17,7.548853060666369e-19,79.67216484210076,1,4.4198371275113685e-19,1.1757359032162154e-17,0.6013285465247118,0.46831223231524377,-0.13301631420946802,chr12,26973648,26973649,-,0.5348203894199778,1,TUTR,proximal pA,DMAi_96hrs,0.21389642237124035,0.901724746738095,1.1342847644023603e-59,3' UTR lengthening + gene upregulated
TMED10,ENSG00000170348,PAS37896_ATTAAA_0.15,2.56258276731832e-26,0,119.08566030023212,1,1.0030311336725748e-27,4.740814712456595e-26,0.31803104636552404,0.16541609918554143,-0.1526149471799826,chr14,75134245,75134246,-,0.24172357277553275,2,TUTR,proximal pA,DMAi_96hrs,0.30522989435996506,0.8017011271318194,6.961729932375726e-36,3' UTR lengthening + gene upregulated
TMEM9B,ENSG00000175348,PAS30902_AATAAA_0.3,7.454770526692228e-14,0,60.51151653285615,1,7.314926346537829e-15,1.3023357097462696e-13,0.1978100779247993,0.039551838931882737,-0.15825823899291658,chr11,8948057,8948058,-,0.11868095842834102,2,TUTR,proximal pA,DMAi_96hrs,0.31651647798583293,0.8776953117489925,6.798058025999216e-16,3' UTR lengthening + gene upregulated
TOM1L2,ENSG00000175662,PAS43910_AATAAA_0.3,3.004620753113638e-7,0,29.33749013557372,1,6.080780095587124e-8,4.811602825013409e-7,0.32528294859734297,0.08185412977318696,-0.243428818824156,chr17,17846848,17846849,-,0.20356853918526496,2,TUTR,proximal pA,DMAi_96hrs,0.4868576376483119,0.9033702458792724,5.26558364453528e-6,3' UTR lengthening + gene upregulated
TRIM13,ENSG00000204977,PAS35537_APA_0.2,2.3029040622423707e-9,0,39.36108244268894,1,3.5224795180042025e-10,3.828918359029756e-9,0.8335137542526244,0.5383827895158413,-0.2951309647367832,chr13,50013169,50013170,+,0.6859482718842329,2,TUTR,proximal pA,DMAi_96hrs,0.5902619294735664,1.089668916299224,9.440065834795225e-14,3' UTR lengthening + gene upregulated
TRIM55,ENSG00000147573,PAS22971_AATAAA_0.25,0.00300929714418209,0,10.412782964565338,1,0.0012514600656613384,0.004080993285989264,0.7370796814976143,0.3082985515370344,-0.4287811299605799,chr8,66174824,66174825,+,0.5226891165173243,2,TUTR,proximal pA,DMAi_96hrs,0.8575622599211596,2.199461720327447,1.8343833194647667e-10,3' UTR lengthening + gene upregulated
UBE2D4,ENSG00000078967,PAS20339_AATAAA_0.4,1.571290565587048e-4,2.487238443879733e-5,18.79396407687318,1,1.456272725258588e-5,7.525892336424223e-5,0.5230937503654831,0.2911393297329856,-0.2319544206324975,chr7,43953563,43953564,+,0.4071165400492344,2,TUTR,proximal pA,DMAi_96hrs,0.4675550670110279,1.5303863135216107,2.2596353021336912e-20,3' UTR lengthening + gene upregulated
UQCRC2,ENSG00000140740,PAS40362_AATAAA_0.15,1.5799079573976786e-8,5.644344272963641e-6,21.630954545922577,1,3.304751354624816e-6,1.9288039787870893e-5,0.7363184184583867,0.5997228522724202,-0.13659556618596658,chr16,21983351,21983352,+,0.6680206353654035,2,TUTR,proximal pA,DMAi_96hrs,0.3019113978502687,0.8849337834360598,8.732340206848877e-13,3' UTR lengthening + gene upregulated
USP24,ENSG00000162402,PAS3443_AATAAA_0.2,4.218961211104639e-14,2.711970320609992e-7,29.606453525131656,1,5.2928425088384026e-8,4.251675866609139e-7,0.20681155528212936,0.05531716797127725,-0.1514943873108521,chr1,55068143,55068144,-,0.1310643616267033,2,TUTR,proximal pA,DMAi_96hrs,0.474849913381299,0.5853614048024132,5.813348575561657e-5,3' UTR lengthening + gene upregulated
USPL1,ENSG00000132952,PAS35405_ATTAAA_0.05,0.11191177216714582,1,3.2116866992173527,1,0.07311407626071467,0.1335700730583699,0.5476770185675283,0.4096676117410874,-0.13800940682644086,chr13,30659548,30659549,+,0.4786723151543079,0,TUTR,proximal pA,DMAi_96hrs,0.27601881365288183,0.7392061650288405,0.0013574812418001622,3' UTR lengthening + gene upregulated
VPS13C,ENSG00000129003,PAS39579_ATTAAA_0.3,3.833807302725952e-4,0.014335232404639364,8.19671792554459,1,0.00419662377213739,0.011766698821559654,0.313706585943942,0.17794163117778763,-0.13576495476615433,chr15,61852677,61852678,-,0.24582410856086484,2,TUTR,proximal pA,DMAi_96hrs,0.30600298833650186,0.7485115032364247,7.045578381822247e-8,3' UTR lengthening + gene upregulated
VPS33A,ENSG00000139719,PAS35119_AATAAA_0.2,5.874038916285477e-41,1.8190044142554307e-10,44.41049586862573,1,2.6625578682689068e-11,3.3137994910641455e-10,0.4449270446764295,0.2842422605760864,-0.1606847841003431,chr12,122231548,122231549,-,0.36458465262625794,2,TUTR,proximal pA,DMAi_96hrs,0.4917808379096325,0.7575716394213647,2.1588590726206552e-16,3' UTR lengthening + gene upregulated
VPS41,ENSG00000006715,PAS21597_AATAAA_0.25,5.526723591665899e-16,2.398082827423521e-12,52.89972845082502,1,3.5101807620025033e-13,5.314125899081195e-12,0.514165609772802,0.20573107383041203,-0.30843453594239,chr7,38725553,38725554,-,0.359948341801607,2,TUTR,proximal pA,DMAi_96hrs,0.6227183594384097,0.8710638493415698,8.877141607656156e-11,3' UTR lengthening + gene upregulated
VSIR,ENSG00000107738,PAS28683_ATTAAA_0.3,0.040408789995932975,0,5.167157528777977,1,0.023017849712691725,0.05021932563363886,0.9640846137664272,0.7864592344323463,-0.17762537933408096,chr10,71750314,71750315,-,0.8752719240993867,2,TUTR,proximal pA,DMAi_96hrs,0.355250758668162,1.7694604378704402,6.050558796281034e-7,3' UTR lengthening + gene upregulated
WDFY3,ENSG00000163625,PAS14034_APA_0.3,0.04969005097591995,0.012062186970595272,7.257033786409693,1,0.007062384362653725,0.01839254281129941,0.5429892720701259,0.2834734908440112,-0.25951578122611474,chr4,84672293,84672294,-,0.41323138145706856,1,TUTR,proximal pA,DMAi_96hrs,0.43761347079376084,0.7018023631780849,2.1572005386285225e-4,3' UTR lengthening + gene upregulated
WDR35,ENSG00000118965,PAS7361_AATAAA_0.4,0.12845628569755876,1,2.954523930953883,1,0.08563752379837251,0.15199033476105878,0.4881380558128325,0.3859142468686916,-0.1022238089441409,chr2,19913241,19913242,-,0.43702615134076206,0,TUTR,proximal pA,DMAi_96hrs,0.20444761788828175,0.5852764124439508,0.002863363033615248,3' UTR lengthening + gene upregulated
WHAMM,ENSG00000156232,PAS38919_AATAAA_0.4,0.012103094843459004,0,7.593031192870058,1,0.00585943480516666,0.015697315138470266,0.9451487813644028,0.8295467643227826,-0.1156020170416201,chr15,82834657,82834658,+,0.8873477728435928,2,TUTR,proximal pA,DMAi_96hrs,0.2312040340832403,0.9626752679588844,2.8600988335487273e-10,3' UTR lengthening + gene upregulated
YPEL5,ENSG00000119801,PAS5413_AATAAA_0.05,0.03173502429000242,0.09363610376062036,3.687438930160624,1,0.05482373607629396,0.10534249880552016,0.4365662556639383,0.35228156678865297,-0.08428468887528529,chr2,30159549,30159550,+,0.3944239112262956,1,TUTR,proximal pA,DMAi_96hrs,0.20867499319285587,0.78448484799156,1.1542962258269701e-7,3' UTR lengthening + gene upregulated
ZBTB40,ENSG00000184677,PAS330_AATAAA_0.25,3.7843849265625937e-6,1.8197134044196348e-5,20.71589647635301,1,5.327191297570468e-6,2.996851753337464e-5,0.13691608254878107,0.03072608481849628,-0.1061899977302848,chr1,22528043,22528044,+,0.08382108368363868,2,TUTR,proximal pA,DMAi_96hrs,0.22309147998252832,0.6519691222820171,1.3001540613294118e-5,3' UTR lengthening + gene upregulated
ZCCHC7,ENSG00000147905,PAS24981_AATAAA_0.3,0.0638164468332988,1,4.281095423675197,1,0.038538503607122,0.07809493119621086,0.5,0.3059961508804455,-0.19400384911955448,chr9,37357387,37357388,+,0.4029980754402228,0,TUTR,proximal pA,DMAi_96hrs,0.38800769823910897,0.8966555300377897,1.137964309853475e-5,3' UTR lengthening + gene upregulated
ZFYVE1,ENSG00000165861,PAS37825_AATAAA_0.1,0.09528211491468902,1,5.374756151441716,1,0.02043019665618249,0.04537154986670874,0.19774691449852425,0.09359613516273024,-0.10415077933579396,chr14,72970877,72970878,-,0.14567152483062723,0,TUTR,proximal pA,DMAi_96hrs,0.21233908156388193,0.6185446038168747,0.008642404624782456,3' UTR lengthening + gene upregulated
ZFYVE26,ENSG00000072121,PAS37776_None_0.15,0.12245980214710205,1,3.0434080180980345,1,0.08106556166664221,0.14530498700089672,0.32035716824386395,0.19537237808671887,-0.12498479015714505,chr14,67748229,67748230,-,0.25786477316529144,0,TUTR,proximal pA,DMAi_96hrs,0.24996958031429029,0.7419935793701214,0.0010297538403736435,3' UTR lengthening + gene upregulated
ZKSCAN3,ENSG00000189298,PAS17524_AATAAA_0.3,0.09669127084427032,1,3.48115316471376,1,0.06207147058707757,0.11667144329431292,0.4834279019502678,0.32046531021802466,-0.16296259173224314,chr6,28366745,28366746,+,0.40194660608414623,0,TUTR,proximal pA,DMAi_96hrs,0.3259251834644863,0.7054598510194107,0.015767323896159386,3' UTR lengthening + gene upregulated
ZNF202,ENSG00000166261,PAS31948_APA_0.05,9.321834881749184e-4,3.286748797217224e-4,13.903513182195184,1,1.9243843065957987e-4,7.70772942573717e-4,0.5140258632819149,0.2831418717375624,-0.2308839915443525,chr11,123724780,123724781,-,0.3985838675097386,2,TUTR,proximal pA,DMAi_96hrs,0.46898932361490653,1.645341948840089,2.4463177043550118e-17,3' UTR lengthening + gene upregulated
ZNF331,ENSG00000130844,PAS47226_AATAAA_0.2,0.0062260660994558174,0.018584739471834155,6.484596320184039,1,0.010881324734050084,0.026463448407572646,0.434058352982537,0.1892596421445519,-0.24479871083798507,chr19,53578077,53578078,+,0.3116589975635444,2,TUTR,proximal pA,DMAi_96hrs,0.5661116110480614,0.6195818366184699,0.038312442631554096,3' UTR lengthening + gene upregulated
ZNF33B,ENSG00000196693,PAS28516_AATAAA_0.15,1.7668783899221245e-4,0,16.221654727663918,1,5.634633826447179e-5,2.572847032714423e-4,0.1863854172976107,0.03864663547603642,-0.1477387818215743,chr10,42592237,42592238,-,0.11251602638682356,2,TUTR,proximal pA,DMAi_96hrs,0.2954775636431485,0.9591553748677064,1.4802558688939078e-8,3' UTR lengthening + gene upregulated
ZNF383,ENSG00000188283,PAS46729_AATAAA_0.2,0.0322058504003549,0.008893742513907888,7.806012884924456,1,0.005207266991368147,0.01420659802266235,0.486565492363256,0.1847808152861536,-0.30178467707710244,chr19,37243671,37243672,+,0.3356731538247048,1,TUTR,proximal pA,DMAi_96hrs,0.450418200831246,0.6080154133683606,0.02312842020762802,3' UTR lengthening + gene upregulated
ZNF432,ENSG00000256087,PAS48506_AATAAA_0.05,0.3011832935047823,1,2.850314930532932,1,0.09135603947519036,0.16040080297462664,0.2858191495128866,0.18124553945748065,-0.10457361005540595,chr19,52031992,52031994,-,0.2335323444851836,0,TUTR,proximal pA,DMAi_96hrs,0.2071397371533305,0.9103300569838588,6.145376385884589e-4,3' UTR lengthening + gene upregulated
ZNF641,ENSG00000167528,PAS34163_AATAAA_0.35,0.08137577450487106,1,3.8133658226031457,1,0.050845180895554176,0.09876129131632776,0.8779524512833633,0.7703873987741839,-0.10756505250917936,chr12,48340127,48340128,-,0.8241699250287736,0,TUTR,proximal pA,DMAi_96hrs,0.21513010501835864,1.0255181107915654,8.059325136260418e-6,3' UTR lengthening + gene upregulated
